1	0.99985	0
2	0.999653	0.000197296
3	1.00251	0.00286265
4	1.00129	0.00236767
5	1.00132	0.00183431
6	1.00134	0.00149783
7	1.00112	0.00128558
8	0.999484	0.00197441
9	0.999889	0.00178768
10	1.00033	0.00165888
11	1.00088	0.00159725
12	1.00044	0.0015215
13	1.00001	0.0014655
14	1.0002	0.00137014
15	0.999735	0.0013575
16	0.999454	0.00130069
17	0.999439	0.00122187
18	0.999439	0.00115199
19	0.99927	0.00110278
20	0.999097	0.00106045
21	0.998848	0.00103877
22	0.99906	0.00101279
23	0.99866	0.00104719
24	0.998885	0.00102766
25	0.998678	0.00100727
26	0.998643	0.000968396
27	0.99878	0.000941823
28	0.998658	0.000915709
29	0.998937	0.000926759
30	0.998831	0.000901587
31	0.998711	0.000880258
32	0.998641	0.000855223
33	0.998549	0.000833975
34	0.998595	0.000810389
35	0.998623	0.000787382
36	0.998959	0.000835772
37	0.998922	0.000813693
38	0.998994	0.000795213
39	0.999076	0.000778924
40	0.998974	0.000766099
41	0.999089	0.000756095
42	0.999241	0.000753277
43	0.999326	0.000740435
44	0.999228	0.000730039
45	0.999262	0.000714466
46	0.99941	0.000714203
47	0.999346	0.000701728
48	0.999286	0.000689597
49	0.999255	0.000676105
50	0.999158	0.000669476
51	0.999231	0.000660313
52	0.99931	0.000652277
53	0.999354	0.000641369
54	0.999405	0.00063143
55	0.999519	0.000630248
56	0.999534	0.00061906
57	0.999535	0.000608105
58	0.999594	0.000600355
59	0.999719	0.000603308
60	0.999766	0.000595021
61	0.999785	0.000585481
62	0.999781	0.00057597
63	0.999721	0.000569985
64	0.99969	0.000561832
65	0.999722	0.000554047
66	0.99979	0.000549712
67	0.999817	0.000542143
68	0.99992	0.000543986
69	0.999925	0.000536066
70	0.999913	0.000528501
71	0.999926	0.000521177
72	0.999994	0.000518357
73	1	0.000511242
74	1.00001	0.000504483
75	1.00004	0.000498235
76	1.00001	0.000492295
77	0.999945	0.000490381
78	0.999981	0.000485384
79	0.999962	0.000479567
80	1.00007	0.000485904
81	1.00005	0.000480257
82	1.00002	0.000475351
83	1.00001	0.000469711
84	1.00002	0.00046414
85	0.999995	0.000459207
86	1.00003	0.000454864
87	1.00013	0.000461405
88	1.00018	0.000459417
89	1.00023	0.000456503
90	1.00025	0.000451689
91	1.00022	0.000447683
92	1.00019	0.000443468
93	1.00022	0.000439793
94	1.0002	0.000435594
95	1.00026	0.000434305
96	1.00024	0.000430167
97	1.00029	0.000429154
98	1.00026	0.000425597
99	1.00021	0.00042492
100	1.0002	0.000420706
