#     BLOCK:   ACTUAL_T:     T_AVE:       ERROR:
        1150     14.0673     14.6808   0.0583873
        1151     14.1044     14.6803   0.0583387
        1152     14.1263     14.6798     0.05829
        1153      14.142     14.6793   0.0582414
        1154     14.1514     14.6789   0.0581927
        1155     14.1478     14.6784   0.0581441
        1156     14.1228     14.6779   0.0580958
        1157     14.0732     14.6774   0.0580479
        1158     14.0074     14.6768   0.0580007
        1159     13.9459     14.6762   0.0579541
        1160     13.9046     14.6755   0.0579079
        1161     13.8778     14.6748   0.0578621
        1162     13.8485     14.6741   0.0578167
        1163     13.8126     14.6734   0.0577717
        1164     13.7841     14.6726   0.0577272
        1165     13.7804     14.6719   0.0576827
        1166     13.8065     14.6711    0.057638
        1167     13.8517     14.6704   0.0575929
        1168     13.8999     14.6698   0.0575474
        1169     13.9379     14.6691   0.0575015
        1170      13.957     14.6685   0.0574556
        1171      13.951     14.6679   0.0574098
        1172     13.9134     14.6673   0.0573644
        1173     13.8353     14.6666   0.0573199
        1174     13.7098     14.6657   0.0572769
        1175     13.5578     14.6648   0.0572359
        1176     13.4603     14.6638   0.0571964
        1177     13.4918     14.6628   0.0571565
        1178     13.6043     14.6619    0.057115
        1179     13.7005     14.6611   0.0570724
        1180     13.7437     14.6603   0.0570293
        1181     13.7428     14.6595   0.0569863
        1182      13.716     14.6587   0.0569437
        1183     13.6785     14.6579   0.0569016
        1184     13.6414      14.657     0.05686
        1185     13.6107     14.6561   0.0568189
        1186     13.5878     14.6552   0.0567781
        1187     13.5703     14.6543   0.0567376
        1188     13.5539     14.6534   0.0566974
        1189     13.5352     14.6525   0.0566575
        1190     13.5129     14.6515    0.056618
        1191     13.4875     14.6505   0.0565789
        1192     13.4612     14.6495   0.0565403
        1193     13.4364     14.6485    0.056502
        1194     13.4148     14.6475   0.0564641
        1195     13.3974     14.6464   0.0564266
        1196     13.3847     14.6454   0.0563893
        1197     13.3771     14.6443   0.0563521
        1198     13.3752     14.6433    0.056315
        1199     13.3793     14.6422   0.0562779
        1200     13.3892     14.6412   0.0562407
        1201     13.4035     14.6401   0.0562033
        1202     13.4203     14.6391   0.0561657
        1203     13.4371     14.6381   0.0561279
        1204     13.4518     14.6371   0.0560899
        1205      13.462     14.6362   0.0560519
        1206     13.4652     14.6352   0.0560138
        1207     13.4579     14.6342   0.0559759
        1208     13.4356     14.6332   0.0559383
        1209     13.3935     14.6322   0.0559015
        1210     13.3308     14.6311   0.0558656
        1211     13.2558       14.63    0.055831
        1212     13.1855     14.6288   0.0557977
        1213     13.1361     14.6276   0.0557653
        1214     13.1154     14.6263   0.0557332
        1215     13.1269     14.6251    0.055701
        1216     13.1699     14.6239   0.0556681
        1217      13.237     14.6227    0.055634
        1218     13.3132     14.6217   0.0555987
        1219     13.3747     14.6206   0.0555625
        1220     13.3963     14.6196    0.055526
        1221     13.3648     14.6186   0.0554901
        1222     13.2883     14.6175   0.0554553
        1223     13.2047     14.6164    0.055422
        1224     13.1632     14.6152   0.0553894
        1225     13.1769      14.614   0.0553567
        1226     13.2163     14.6129   0.0553233
        1227     13.2527     14.6118   0.0552893
        1228     13.2778     14.6107   0.0552549
        1229     13.2941     14.6096   0.0552203
        1230      13.305     14.6085   0.0551856
        1231     13.3131     14.6075   0.0551508
        1232       13.32     14.6064    0.055116
        1233     13.3263     14.6054    0.055081
        1234      13.332     14.6044   0.0550461
        1235     13.3362     14.6033   0.0550111
        1236     13.3387     14.6023   0.0549761
        1237     13.3407     14.6013   0.0549411
        1238     13.3448     14.6003   0.0549061
        1239     13.3531     14.5993    0.054871
        1240     13.3629     14.5983   0.0548358
        1241     13.3625     14.5973   0.0548007
        1242     13.3314     14.5963    0.054766
        1243     13.2544     14.5952   0.0547326
        1244     13.1571      14.594   0.0547008
        1245     13.1234     14.5929   0.0546696
        1246     13.2021     14.5917   0.0546372
        1247     13.3307     14.5907   0.0546027
        1248     13.4362     14.5898   0.0545668
        1249     13.5026     14.5889     0.05453
        1250     13.5424     14.5881   0.0544928
        1251     13.5682     14.5873   0.0544554
        1252     13.5866     14.5865   0.0544177
        1253     13.6001     14.5857     0.05438
        1254     13.6088     14.5849   0.0543422
        1255     13.6121     14.5841   0.0543045
        1256       13.61     14.5834   0.0542668
        1257     13.6042     14.5826   0.0542292
        1258     13.5996     14.5818   0.0541917
        1259     13.6027      14.581   0.0541542
        1260      13.616     14.5803   0.0541167
        1261     13.6317     14.5795    0.054079
        1262     13.6299     14.5788   0.0540414
        1263     13.5861      14.578   0.0540043
        1264     13.4951     14.5771   0.0539684
        1265     13.4081     14.5762   0.0539336
        1266     13.4092     14.5753   0.0538989
        1267     13.4968     14.5744   0.0538631
        1268     13.5858     14.5736   0.0538262
        1269     13.6233     14.5729    0.053789
        1270     13.6104     14.5721    0.053752
        1271     13.5728     14.5713   0.0537155
        1272     13.5441     14.5705   0.0536793
        1273     13.5475     14.5697   0.0536432
        1274     13.5786      14.569   0.0536067
        1275     13.6146     14.5682   0.0535699
        1276     13.6349     14.5675   0.0535329
        1277     13.6293     14.5667    0.053496
        1278     13.5971      14.566   0.0534595
        1279     13.5452     14.5652   0.0534237
        1280      13.488     14.5643   0.0533886
        1281     13.4437     14.5635   0.0533541
        1282     13.4258     14.5626   0.0533198
        1283     13.4344     14.5617   0.0532855
        1284     13.4588     14.5608   0.0532509
        1285     13.4879       14.56    0.053216
        1286     13.5171     14.5592   0.0531808
        1287     13.5466     14.5584   0.0531453
        1288      13.576     14.5576   0.0531095
        1289     13.6015     14.5569   0.0530735
        1290     13.6152     14.5562   0.0530374
        1291     13.6055     14.5554   0.0530014
        1292     13.5584     14.5547    0.052966
        1293     13.4662     14.5538   0.0529318
        1294     13.3516     14.5529    0.052899
        1295     13.2773     14.5519   0.0528673
        1296     13.2793     14.5509   0.0528356
        1297     13.3119       14.55   0.0528035
        1298     13.3195      14.549   0.0527714
        1299     13.2989     14.5481   0.0527395
        1300      13.281     14.5471    0.052708
        1301     13.2912     14.5461   0.0526763
        1302     13.3276     14.5452   0.0526441
        1303     13.3684     14.5443   0.0526115
        1304     13.3933     14.5434   0.0525785
        1305     13.3957     14.5425   0.0525456
        1306     13.3821     14.5416   0.0525129
        1307     13.3659     14.5407   0.0524804
        1308      13.358     14.5398   0.0524481
        1309     13.3607     14.5389   0.0524157
        1310      13.368      14.538   0.0523834
        1311     13.3726     14.5371   0.0523509
        1312     13.3697     14.5363   0.0523186
        1313     13.3555     14.5354   0.0522865
        1314     13.3224     14.5344   0.0522548
        1315     13.2595     14.5335   0.0522241
        1316     13.1601     14.5324   0.0521948
        1317     13.0346     14.5313   0.0521676
        1318     12.9181     14.5301   0.0521424
        1319     12.8529     14.5288   0.0521183
        1320     12.8563     14.5275   0.0520943
        1321     12.9106     14.5263   0.0520692
        1322     12.9833     14.5251   0.0520429
        1323     13.0485      14.524   0.0520155
        1324     13.0943     14.5229   0.0519874
        1325       13.12     14.5219    0.051959
        1326     13.1309     14.5208   0.0519304
        1327     13.1335     14.5198   0.0519018
        1328     13.1313     14.5187   0.0518732
        1329     13.1236     14.5177   0.0518448
        1330     13.1093     14.5166   0.0518166
        1331     13.0898     14.5156   0.0517888
        1332     13.0707     14.5145   0.0517613
        1333     13.0581     14.5134    0.051734
        1334     13.0548     14.5123   0.0517068
        1335     13.0584     14.5112   0.0516795
        1336     13.0654     14.5101   0.0516521
        1337     13.0737      14.509   0.0516247
        1338     13.0825      14.508   0.0515971
        1339     13.0911     14.5069   0.0515694
        1340     13.0979     14.5059   0.0515416
        1341     13.1009     14.5048   0.0515139
        1342      13.098     14.5038   0.0514861
        1343     13.0878     14.5027   0.0514586
        1344     13.0693     14.5016   0.0514314
        1345     13.0429     14.5006   0.0514046
        1346     13.0108     14.4995   0.0513783
        1347     12.9775     14.4983   0.0513526
        1348     12.9489     14.4972   0.0513273
        1349     12.9303      14.496   0.0513024
        1350     12.9239     14.4948   0.0512776
        1351     12.9283     14.4937   0.0512528
        1352     12.9395     14.4925   0.0512278
        1353     12.9516     14.4914   0.0512026
        1354     12.9585     14.4903   0.0511773
        1355     12.9563     14.4891    0.051152
        1356     12.9468      14.488   0.0511269
        1357     12.9392     14.4869    0.051102
        1358     12.9448     14.4857    0.051077
        1359     12.9689     14.4846   0.0510516
        1360     13.0073     14.4835   0.0510256
        1361     13.0506     14.4825    0.050999
        1362     13.0907     14.4814   0.0509718
        1363     13.1236     14.4804   0.0509441
        1364     13.1488     14.4795   0.0509161
        1365      13.167     14.4785   0.0508879
        1366     13.1798     14.4776   0.0508595
        1367     13.1887     14.4766    0.050831
        1368     13.1951     14.4757   0.0508025
        1369     13.2014     14.4747   0.0507739
        1370     13.2104     14.4738   0.0507453
        1371     13.2245     14.4729   0.0507164
        1372     13.2445      14.472   0.0506874
        1373     13.2677     14.4711    0.050658
        1374     13.2883     14.4703   0.0506285
        1375      13.299     14.4694   0.0505988
        1376     13.2944     14.4686   0.0505693
        1377     13.2742     14.4677     0.05054
        1378     13.2449     14.4668   0.0505111
        1379     13.2213     14.4659   0.0504825
        1380     13.2198      14.465    0.050454
        1381     13.2448     14.4641   0.0504252
        1382     13.2798     14.4633    0.050396
        1383     13.2982     14.4624   0.0503666
        1384     13.2822     14.4616   0.0503374
        1385     13.2305     14.4607    0.050309
        1386     13.1602     14.4598   0.0502814
        1387     13.1048     14.4588   0.0502546
        1388     13.0952     14.4578    0.050228
        1389     13.1288     14.4568    0.050201
        1390     13.1748     14.4559   0.0501733
        1391     13.2081      14.455   0.0501453
        1392     13.2243     14.4541   0.0501171
        1393     13.2336     14.4533   0.0500887
        1394     13.2474     14.4524   0.0500603
        1395     13.2687     14.4515   0.0500316
        1396     13.2922     14.4507   0.0500026
        1397     13.3105     14.4499   0.0499735
        1398     13.3196     14.4491   0.0499443
        1399      13.319     14.4483   0.0499151
        1400     13.3099     14.4475   0.0498861
        1401     13.2933     14.4466   0.0498573
        1402     13.2709     14.4458   0.0498288
        1403     13.2444     14.4449   0.0498006
        1404     13.2165     14.4441   0.0497728
        1405     13.1898     14.4432   0.0497454
        1406     13.1667     14.4423   0.0497183
        1407     13.1485     14.4414   0.0496915
        1408     13.1354     14.4404   0.0496649
        1409     13.1265     14.4395   0.0496384
        1410     13.1202     14.4386    0.049612
        1411     13.1145     14.4376   0.0495857
        1412     13.1067     14.4367   0.0495595
        1413     13.0933     14.4357   0.0495336
        1414     13.0701     14.4348    0.049508
        1415     13.0336     14.4338   0.0494829
        1416     12.9844     14.4327   0.0494585
        1417     12.9311     14.4317    0.049435
        1418       12.89     14.4306    0.049412
        1419     12.8744     14.4295   0.0493894
        1420     12.8834     14.4284   0.0493666
        1421     12.9047     14.4273   0.0493435
        1422     12.9274     14.4263   0.0493201
        1423     12.9482     14.4252   0.0492964
        1424     12.9695     14.4242   0.0492723
        1425     12.9921     14.4232    0.049248
        1426     13.0076     14.4222   0.0492235
        1427      12.995     14.4212   0.0491992
        1428     12.9312     14.4202   0.0491758
        1429     12.8296     14.4191   0.0491539
        1430     12.7627     14.4179   0.0491332
        1431     12.7767     14.4168   0.0491123
        1432     12.8278     14.4157   0.0490905
        1433     12.8823     14.4146   0.0490679
        1434     12.9427     14.4136   0.0490444
        1435     12.9919     14.4126   0.0490202
        1436     13.0075     14.4116   0.0489959
        1437      12.995     14.4106   0.0489717
        1438     12.9804     14.4096   0.0489477
        1439     12.9861     14.4086   0.0489237
        1440     13.0145     14.4077   0.0488993
        1441     13.0527     14.4067   0.0488744
        1442     13.0874     14.4058   0.0488491
        1443     13.1113     14.4049   0.0488235
        1444     13.1216      14.404   0.0487978
        1445     13.1184     14.4031   0.0487721
        1446     13.1048     14.4022   0.0487466
        1447     13.0866     14.4013   0.0487214
        1448     13.0689     14.4004   0.0486965
        1449     13.0543     14.3995   0.0486717
        1450     13.0435     14.3985   0.0486471
        1451     13.0379     14.3976   0.0486226
        1452     13.0386     14.3967   0.0485982
        1453     13.0445     14.3957   0.0485736
        1454     13.0515     14.3948    0.048549
        1455     13.0541     14.3939   0.0485244
        1456     13.0475      14.393   0.0484999
        1457     13.0302      14.392   0.0484756
        1458     13.0086     14.3911   0.0484516
        1459     13.0007     14.3901   0.0484278
        1460     13.0263     14.3892   0.0484036
        1461     13.0876     14.3883   0.0483787
        1462     13.1649     14.3875   0.0483529
        1463     13.2356     14.3867   0.0483262
        1464     13.2888     14.3859    0.048299
        1465     13.3229     14.3852   0.0482715
        1466       13.34     14.3845   0.0482438
        1467     13.3416     14.3838   0.0482162
        1468     13.3285     14.3831   0.0481887
        1469     13.3029     14.3823   0.0481615
        1470      13.271     14.3816   0.0481347
        1471      13.244     14.3808   0.0481082
        1472     13.2339       14.38   0.0480818
        1473     13.2445     14.3792   0.0480553
        1474      13.268     14.3785   0.0480287
        1475     13.2922     14.3777   0.0480017
        1476     13.3127      14.377   0.0479746
        1477     13.3358     14.3763   0.0479473
        1478     13.3661     14.3756   0.0479198
        1479     13.3926      14.375    0.047892
        1480     13.3939     14.3743   0.0478642
        1481     13.3618     14.3736   0.0478368
        1482     13.3257     14.3729   0.0478097
        1483     13.3345     14.3722   0.0477826
        1484     13.3924     14.3716    0.047755
        1485     13.4547     14.3709   0.0477268
        1486     13.4902     14.3703   0.0476984
        1487     13.4981     14.3698   0.0476699
        1488     13.4898     14.3692   0.0476415
        1489     13.4779     14.3686   0.0476133
        1490     13.4754      14.368   0.0475851
        1491     13.4923     14.3674   0.0475568
        1492     13.5324     14.3668   0.0475282
        1493      13.592     14.3663   0.0474992
        1494     13.6621     14.3658   0.0474698
        1495     13.7333     14.3654   0.0474399
        1496     13.7972      14.365   0.0474097
        1497     13.8461     14.3647   0.0473793
        1498     13.8709     14.3644   0.0473488
        1499     13.8602      14.364   0.0473184
        1500     13.8022     14.3636   0.0472884
        1501     13.6913     14.3632    0.047259
        1502     13.5407     14.3626   0.0472307
        1503     13.3888      14.362   0.0472037
        1504     13.2773     14.3613   0.0471778
        1505     13.2222     14.3605   0.0471526
        1506     13.2362     14.3598   0.0471272
        1507     13.3432     14.3591   0.0471007
        1508     13.5092     14.3585   0.0470729
        1509     13.6517     14.3581    0.047044
        1510     13.7303     14.3577   0.0470147
        1511     13.7552     14.3573   0.0469853
        1512     13.7491     14.3569   0.0469559
        1513     13.7298     14.3564   0.0469267
        1514     13.7069      14.356   0.0468977
        1515     13.6815     14.3556   0.0468688
        1516     13.6499     14.3551   0.0468402
        1517     13.6111     14.3546   0.0468119
        1518     13.5728     14.3541   0.0467839
        1519     13.5493     14.3536   0.0467561
        1520      13.552      14.353   0.0467283
        1521     13.5805     14.3525   0.0467004
        1522     13.6197      14.352   0.0466722
        1523      13.647     14.3516   0.0466438
        1524      13.642     14.3511   0.0466155
        1525     13.5942     14.3506   0.0465876
        1526     13.5087     14.3501   0.0465603
        1527     13.4178     14.3495   0.0465338
        1528     13.3787     14.3488   0.0465077
        1529     13.4204     14.3482   0.0464813
        1530     13.4977     14.3477   0.0464542
        1531     13.5414     14.3471   0.0464269
        1532     13.5264     14.3466   0.0463996
        1533     13.4787      14.346   0.0463728
        1534     13.4451     14.3454   0.0463463
        1535      13.452     14.3449   0.0463198
        1536     13.4827     14.3443    0.046293
        1537     13.4956     14.3437   0.0462662
        1538     13.4553     14.3432   0.0462397
        1539     13.3471     14.3425   0.0462142
        1540     13.1868     14.3418   0.0461903
        1541     13.0252     14.3409   0.0461682
        1542     12.9199       14.34   0.0461475
        1543     12.9026     14.3391    0.046127
        1544     12.9758     14.3382   0.0461055
        1545     13.1137     14.3374   0.0460825
        1546     13.2704     14.3367   0.0460579
        1547      13.402     14.3361   0.0460321
        1548     13.4842     14.3355   0.0460056
        1549     13.5125      14.335    0.045979
        1550     13.4934     14.3345   0.0459525
        1551     13.4386     14.3339   0.0459265
        1552     13.3664     14.3333   0.0459012
        1553     13.3031     14.3326   0.0458764
        1554      13.271     14.3319    0.045852
        1555     13.2728     14.3312   0.0458275
        1556     13.2935     14.3306   0.0458029
        1557      13.317     14.3299   0.0457782
        1558      13.335     14.3293   0.0457532
        1559     13.3426     14.3287   0.0457283
        1560     13.3353      14.328   0.0457034
        1561     13.3126     14.3274   0.0456787
        1562     13.2899     14.3267   0.0456543
        1563     13.2979      14.326   0.0456298
        1564     13.3526     14.3254   0.0456049
        1565     13.4327     14.3249   0.0455793
        1566     13.5037     14.3243   0.0455533
        1567     13.5464     14.3238   0.0455269
        1568     13.5558     14.3233   0.0455005
        1569     13.5293     14.3228   0.0454743
        1570     13.4622     14.3223   0.0454486
        1571     13.3493     14.3217   0.0454239
        1572     13.1997      14.321   0.0454006
        1573     13.0615     14.3202   0.0453788
        1574      13.016     14.3193   0.0453576
        1575     13.0871     14.3185   0.0453355
        1576     13.1986     14.3178   0.0453123
        1577     13.2761     14.3172   0.0452884
        1578     13.3098     14.3165   0.0452642
        1579     13.3187     14.3159     0.04524
        1580     13.3084     14.3153   0.0452158
        1581     13.2774     14.3146    0.045192
        1582     13.2462     14.3139   0.0451685
        1583     13.2518     14.3133   0.0451449
        1584     13.3018     14.3126   0.0451209
        1585     13.3627      14.312   0.0450964
        1586     13.3968     14.3114   0.0450717
        1587     13.3907     14.3109    0.045047
        1588     13.3516     14.3103   0.0450227
        1589     13.2964     14.3096   0.0449989
        1590     13.2512      14.309   0.0449755
        1591     13.2472     14.3083   0.0449522
        1592     13.2924     14.3077   0.0449285
        1593      13.356     14.3071   0.0449043
        1594     13.3957     14.3065   0.0448797
        1595     13.3871     14.3059   0.0448553
        1596     13.3267     14.3053   0.0448314
        1597     13.2291     14.3046   0.0448084
        1598     13.1245     14.3039   0.0447864
        1599      13.052     14.3031   0.0447653
        1600     13.0429     14.3023   0.0447442
        1601     13.0992     14.3016   0.0447226
        1602     13.1908     14.3009      0.0447
        1603     13.2827     14.3002   0.0446767
        1604     13.3548     14.2996   0.0446527
        1605     13.3943     14.2991   0.0446284
        1606     13.3886     14.2985   0.0446042
        1607     13.3315     14.2979   0.0445805
        1608     13.2346     14.2972   0.0445577
        1609     13.1341     14.2965   0.0445359
        1610     13.0744     14.2958   0.0445147
        1611     13.0689      14.295   0.0444936
        1612     13.0905     14.2943   0.0444723
        1613     13.1106     14.2935   0.0444507
        1614     13.1289     14.2928   0.0444291
        1615     13.1563     14.2921   0.0444071
        1616      13.192     14.2914   0.0443849
        1617     13.2296     14.2908   0.0443623
        1618     13.2668     14.2901   0.0443394
        1619     13.3022     14.2895   0.0443162
        1620     13.3311     14.2889   0.0442928
        1621     13.3481     14.2883   0.0442692
        1622     13.3506     14.2878   0.0442457
        1623       13.34     14.2872   0.0442223
        1624     13.3193     14.2866   0.0441991
        1625     13.2921      14.286   0.0441761
        1626     13.2616     14.2853   0.0441535
        1627     13.2305     14.2847   0.0441311
        1628     13.2004      14.284    0.044109
        1629     13.1715     14.2833   0.0440872
        1630     13.1416     14.2826   0.0440657
        1631     13.1076     14.2819   0.0440446
        1632     13.0664     14.2812   0.0440239
        1633      13.018     14.2804   0.0440037
        1634     12.9668     14.2796   0.0439842
        1635     12.9212     14.2788   0.0439651
        1636     12.8887     14.2779   0.0439464
        1637     12.8719     14.2771    0.043928
        1638     12.8731     14.2762   0.0439095
        1639     12.9036     14.2754   0.0438907
        1640     12.9742     14.2746   0.0438711
        1641      13.073     14.2738   0.0438505
        1642     13.1688     14.2732    0.043829
        1643     13.2372     14.2725   0.0438068
        1644     13.2685     14.2719   0.0437844
        1645     13.2627     14.2713   0.0437621
        1646     13.2253     14.2707   0.0437401
        1647     13.1699       14.27   0.0437187
        1648     13.1212     14.2693   0.0436977
        1649     13.1072     14.2686   0.0436769
        1650     13.1386     14.2679   0.0436558
        1651     13.1991     14.2673   0.0436342
        1652     13.2625     14.2667    0.043612
        1653     13.3105     14.2661   0.0435894
        1654     13.3358     14.2655   0.0435667
        1655     13.3376      14.265    0.043544
        1656     13.3194     14.2644   0.0435214
        1657     13.2873     14.2638   0.0434992
        1658     13.2495     14.2632   0.0434772
        1659      13.214     14.2626   0.0434556
        1660     13.1863     14.2619   0.0434343
        1661     13.1666     14.2613   0.0434131
        1662     13.1506     14.2606   0.0433922
        1663     13.1353     14.2599   0.0433713
        1664     13.1269     14.2592   0.0433506
        1665     13.1388     14.2586   0.0433298
        1666     13.1754     14.2579   0.0433087
        1667     13.2219     14.2573   0.0432872
        1668     13.2584     14.2567   0.0432654
        1669     13.2748     14.2561   0.0432434
        1670     13.2736     14.2555   0.0432215
        1671     13.2646     14.2549   0.0431997
        1672     13.2612     14.2543    0.043178
        1673     13.2743     14.2537   0.0431562
        1674     13.3057     14.2532   0.0431341
        1675     13.3478     14.2526   0.0431117
        1676     13.3907     14.2521   0.0430891
        1677     13.4274     14.2516   0.0430662
        1678     13.4556     14.2511   0.0430431
        1679      13.475     14.2507     0.04302
        1680     13.4856     14.2502   0.0429968
        1681     13.4863     14.2498   0.0429736
        1682      13.474     14.2493   0.0429505
        1683     13.4447     14.2488   0.0429277
        1684     13.3948     14.2483   0.0429052
        1685     13.3287     14.2478   0.0428832
        1686     13.2676     14.2472   0.0428617
        1687     13.2447     14.2466   0.0428404
        1688     13.2735      14.246   0.0428189
        1689     13.3291     14.2455    0.042797
        1690     13.3753      14.245   0.0427748
        1691     13.3934     14.2445   0.0427524
        1692     13.3868      14.244   0.0427302
        1693     13.3738     14.2434    0.042708
        1694     13.3745     14.2429   0.0426859
        1695     13.3954     14.2424   0.0426636
        1696     13.4259      14.242   0.0426412
        1697     13.4524     14.2415   0.0426186
        1698     13.4695      14.241   0.0425959
        1699     13.4788     14.2406   0.0425732
        1700     13.4818     14.2401   0.0425505
        1701     13.4738     14.2397   0.0425279
        1702     13.4424     14.2392   0.0425055
        1703     13.3718     14.2387   0.0424836
        1704     13.2605     14.2381   0.0424625
        1705     13.1481     14.2375   0.0424424
        1706     13.1143     14.2368   0.0424227
        1707       13.21     14.2362   0.0424021
        1708     13.3911     14.2357   0.0423801
        1709     13.5647     14.2354   0.0423572
        1710     13.6733      14.235   0.0423337
        1711     13.7087     14.2347     0.04231
        1712     13.6884     14.2344   0.0422865
        1713     13.6381      14.234   0.0422633
        1714     13.5848     14.2337   0.0422403
        1715     13.5509     14.2333   0.0422176
        1716     13.5464     14.2329   0.0421948
        1717     13.5649     14.2325   0.0421721
        1718     13.5899     14.2321   0.0421492
        1719     13.6022     14.2317   0.0421263
        1720      13.586     14.2314   0.0421034
        1721     13.5344      14.231   0.0420809
        1722     13.4636     14.2305   0.0420588
        1723     13.4214       14.23   0.0420371
        1724     13.4444     14.2296   0.0420151
        1725     13.5042     14.2292   0.0419929
        1726     13.5429     14.2288   0.0419704
        1727     13.5327     14.2284   0.0419481
        1728     13.4781     14.2279    0.041926
        1729     13.3982     14.2275   0.0419045
        1730     13.3171     14.2269   0.0418836
        1731     13.2614     14.2264   0.0418631
        1732     13.2543     14.2258   0.0418427
        1733      13.299     14.2253    0.041822
        1734     13.3733     14.2248   0.0418008
        1735     13.4472     14.2243   0.0417791
        1736     13.5022     14.2239   0.0417571
        1737     13.5336     14.2235   0.0417349
        1738     13.5443     14.2231   0.0417128
        1739     13.5394     14.2227   0.0416906
        1740     13.5236     14.2223   0.0416686
        1741      13.501     14.2219   0.0416467
        1742     13.4753     14.2215    0.041625
        1743     13.4505     14.2211   0.0416035
        1744     13.4309     14.2206   0.0415821
        1745     13.4206     14.2201   0.0415608
        1746     13.4204     14.2197   0.0415395
        1747     13.4265     14.2192   0.0415182
        1748     13.4309     14.2188   0.0414969
        1749     13.4241     14.2183   0.0414757
        1750     13.3985     14.2179   0.0414546
        1751     13.3508     14.2174   0.0414339
        1752     13.2849     14.2168   0.0414137
        1753      13.207     14.2162   0.0413941
        1754     13.1129     14.2156   0.0413752
        1755     12.9992     14.2149   0.0413575
        1756      12.923     14.2142   0.0413405
        1757     12.9652     14.2135    0.041323
        1758     13.0801     14.2128   0.0413046
        1759     13.1652     14.2122   0.0412854
        1760     13.1941     14.2117    0.041266
        1761     13.1876     14.2111   0.0412466
        1762     13.1638     14.2105   0.0412275
        1763     13.1301     14.2099   0.0412087
        1764     13.0943     14.2092   0.0411902
        1765     13.0689     14.2086   0.0411719
        1766     13.0639     14.2079   0.0411537
        1767     13.0775     14.2073   0.0411354
        1768      13.099     14.2067   0.0411169
        1769      13.118     14.2061   0.0410982
        1770     13.1297     14.2055   0.0410795
        1771     13.1342     14.2049   0.0410608
        1772     13.1335     14.2042   0.0410421
        1773     13.1301     14.2036   0.0410234
        1774     13.1261      14.203   0.0410048
        1775      13.123     14.2024   0.0409862
        1776     13.1215     14.2018   0.0409676
        1777     13.1217     14.2012   0.0409491
        1778     13.1229     14.2006   0.0409305
        1779     13.1239        14.2    0.040912
        1780     13.1229     14.1994   0.0408935
        1781     13.1179     14.1988    0.040875
        1782     13.1071     14.1982   0.0408567
        1783     13.0901     14.1976   0.0408385
        1784     13.0698     14.1969   0.0408205
        1785     13.0522     14.1963   0.0408027
        1786      13.046     14.1956   0.0407849
        1787     13.0588      14.195    0.040767
        1788     13.0916     14.1944   0.0407489
        1789     13.1362     14.1938   0.0407304
        1790     13.1785     14.1932   0.0407116
        1791     13.2049     14.1927   0.0406926
        1792     13.2072     14.1921   0.0406736
        1793     13.1845     14.1916   0.0406548
        1794     13.1452      14.191   0.0406363
        1795     13.1075     14.1904   0.0406182
        1796     13.0916     14.1898   0.0406002
        1797     13.1028     14.1892   0.0405821
        1798     13.1262     14.1886   0.0405638
        1799     13.1392      14.188   0.0405455
        1800     13.1257     14.1874   0.0405272
        1801     13.0824     14.1868   0.0405094
        1802     13.0225     14.1861   0.0404921
        1803     12.9765     14.1855   0.0404752
        1804      12.977     14.1848   0.0404583
        1805     13.0278     14.1841   0.0404409
        1806     13.0973     14.1835    0.040423
        1807     13.1499      14.183   0.0404047
        1808     13.1729     14.1824   0.0403862
        1809     13.1762     14.1819   0.0403677
        1810     13.1785     14.1813   0.0403492
        1811     13.1891     14.1808   0.0403307
        1812     13.2001     14.1802    0.040312
        1813     13.1965     14.1797   0.0402934
        1814     13.1729     14.1791   0.0402751
        1815     13.1391     14.1785   0.0402569
        1816     13.1134      14.178    0.040239
        1817     13.1077     14.1774   0.0402212
        1818     13.1177     14.1768   0.0402033
        1819     13.1292     14.1762   0.0401853
        1820     13.1291     14.1756   0.0401674
        1821     13.1128     14.1751   0.0401496
        1822     13.0861     14.1745    0.040132
        1823      13.064     14.1738   0.0401146
        1824     13.0609     14.1732   0.0400972
        1825      13.077     14.1726   0.0400797
        1826     13.0972      14.172   0.0400621
        1827     13.1037     14.1715   0.0400445
        1828     13.0827     14.1709    0.040027
        1829     13.0221     14.1702     0.04001
        1830     12.9105     14.1695   0.0399941
        1831     12.7626     14.1688   0.0399796
        1832     12.6617      14.168   0.0399663
        1833     12.7054     14.1672   0.0399524
        1834     12.8618     14.1664    0.039937
        1835     13.0231     14.1658   0.0399201
        1836     13.1374     14.1653   0.0399023
        1837     13.2043     14.1647    0.039884
        1838     13.2354     14.1642   0.0398655
        1839     13.2387     14.1637    0.039847
        1840      13.218     14.1632   0.0398286
        1841     13.1764     14.1627   0.0398106
        1842      13.121     14.1621    0.039793
        1843     13.0665     14.1615   0.0397759
        1844     13.0274     14.1609    0.039759
        1845     13.0054     14.1603   0.0397424
        1846     12.9911     14.1596   0.0397259
        1847     12.9794      14.159   0.0397096
        1848     12.9773     14.1584   0.0396932
        1849     12.9942     14.1577   0.0396768
        1850     13.0287     14.1571     0.03966
        1851     13.0664     14.1565    0.039643
        1852     13.0901      14.156   0.0396257
        1853     13.0898     14.1554   0.0396085
        1854     13.0657     14.1548   0.0395915
        1855     13.0273     14.1542   0.0395748
        1856     12.9884     14.1536   0.0395585
        1857     12.9613     14.1529   0.0395424
        1858     12.9494     14.1523   0.0395264
