#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
         159       -0.51    -0.50827 0.000417238
         160       -0.51   -0.508281  0.00041477
         161       -0.51   -0.508291 0.000412331
         162       -0.51   -0.508302 0.000409921
         163    -0.45952   -0.508003 0.000504972
         164    -0.46764   -0.507757 0.000558658
         165    -0.46832   -0.507518 0.000604241
         166    -0.47712   -0.507334 0.000627735
         167       -0.51    -0.50735 0.000624179
         168       -0.51   -0.507366 0.000620663
         169       -0.51   -0.507382 0.000617186
         170       -0.51   -0.507397 0.000613748
         171       -0.51   -0.507412 0.000610347
         172       -0.51   -0.507427 0.000606984
         173       -0.51   -0.507442 0.000603658
         174       -0.51   -0.507457 0.000600367
         175       -0.51   -0.507472 0.000597112
         176       -0.51   -0.507486 0.000593892
         177       -0.51     -0.5075 0.000590707
         178    -0.49756   -0.507444 0.000590022
         179      -0.468   -0.507224 0.000626525
         180    -0.46784   -0.507005 0.000660145
         181    -0.46748   -0.506787 0.000691674
         182    -0.48524   -0.506668 0.000697931
         183       -0.51   -0.506687 0.000694355
         184       -0.51   -0.506705 0.000690815
         185       -0.51   -0.506722  0.00068731
         186       -0.51    -0.50674 0.000683841
         187       -0.51   -0.506757 0.000680406
         188       -0.51   -0.506775 0.000677006
         189       -0.51   -0.506792 0.000673639
         190       -0.51   -0.506809 0.000670305
         191       -0.51   -0.506825 0.000667004
         192       -0.51   -0.506842 0.000663734
         193       -0.51   -0.506858 0.000660497
         194       -0.51   -0.506874 0.000657291
         195    -0.50192   -0.506849 0.000654411
         196    -0.50592   -0.506844 0.000651089
         197       -0.51    -0.50686 0.000647981
         198       -0.51   -0.506876 0.000644903
         199       -0.51   -0.506892 0.000641853
         200    -0.48932   -0.506804 0.000644629
         201    -0.46808   -0.506611 0.000669592
         202    -0.48484   -0.506504 0.000674896
         203       -0.51   -0.506521 0.000671791
         204       -0.51   -0.506538 0.000668715
         205       -0.51   -0.506555 0.000665666
         206       -0.51   -0.506571 0.000662644
         207       -0.51   -0.506588  0.00065965
         208       -0.51   -0.506604 0.000656683
         209       -0.51   -0.506621 0.000653742
         210     -0.4976   -0.506578 0.000652038
         211    -0.46868   -0.506398 0.000673231
         212    -0.50592   -0.506396  0.00067006
         213     -0.4938   -0.506337 0.000669518
