     #Bin   #Single_Part_Bin  #Global_Part_Bin  Error_Global_Calculation           1           0  0.00390947   0.0257681
           2   0.0175926   0.0177469   0.0903933
           3   0.0453704   0.0398148    0.191621
           4    0.105556   0.0839506    0.390508
           5    0.138889   0.0916495    0.427615
           6    0.130556    0.105418    0.482893
           7    0.124074    0.138117    0.634979
           8   0.0916667    0.106207    0.483271
           9     0.10463     0.11418    0.518612
          10   0.0574074   0.0780007    0.368358
          11   0.0546296   0.0669925    0.323037
          12   0.0222222   0.0541152    0.262499
          13   0.0444444   0.0337277    0.175257
          14   0.0324074   0.0265604    0.130593
          15   0.0203704   0.0136145   0.0758096
          16 0.000925926   0.0126543   0.0690022
          17  0.00925926   0.0063786    0.042743
          18           0  0.00121742   0.0119923
          19           0  0.00221193   0.0194282
          20           0 0.000222908  0.00351893
          21           0  0.00138889   0.0148543
          22           0  0.00111454     0.01313
          23           0  0.00053155  0.00871121
          24           0 0.000102881  0.00210838
          25           0 0.000171468  0.00563496
          26           0           0           0
          27           0           0           0
          28           0           0           0
          29           0           0           0
          30           0           0           0
