#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
         169     15.9696     15.9697 0.000760618
         170     15.9657     15.9697  0.00075651
         171     15.9623     15.9696 0.000753297
         172     15.9613     15.9696 0.000750467
         173     15.9623     15.9695 0.000747301
         174     15.9643     15.9695 0.000743623
         175     15.9666     15.9695 0.000739561
         176     15.9694     15.9695 0.000735359
         177     15.9731     15.9695 0.000731482
         178     15.9775     15.9696 0.000728751
         179     15.9808     15.9696 0.000727398
         180     15.9795     15.9697 0.000725416
         181     15.9726     15.9697 0.000721584
         182     15.9661     15.9697  0.00071789
         183     15.9653     15.9696 0.000714373
         184     15.9683     15.9696  0.00071053
         185     15.9712     15.9696 0.000706742
         186     15.9726     15.9697 0.000703126
         187     15.9727     15.9697  0.00069955
         188     15.9726     15.9697 0.000695999
         189     15.9734     15.9697 0.000692599
         190     15.9754     15.9697 0.000689607
         191     15.9776     15.9698 0.000687224
         192      15.978     15.9698 0.000684959
         193     15.9751     15.9699 0.000681959
         194     15.9706     15.9699 0.000678453
         195     15.9667     15.9698 0.000675167
         196     15.9644     15.9698 0.000672296
         197     15.9633     15.9698 0.000669697
         198      15.963     15.9697 0.000667181
         199     15.9636     15.9697 0.000664536
         200     15.9649     15.9697 0.000661658
         201     15.9668     15.9697  0.00065852
         202     15.9695     15.9697 0.000655261
         203     15.9733     15.9697 0.000652279
         204     15.9787     15.9697 0.000650564
         205     15.9842     15.9698 0.000651177
         206     15.9839     15.9699 0.000651622
         207     15.9732     15.9699 0.000648675
         208     15.9601     15.9698 0.000647263
         209     15.9562     15.9698 0.000647453
         210     15.9599     15.9697 0.000646077
         211     15.9644     15.9697   0.0006435
         212     15.9672     15.9697 0.000640578
         213      15.968     15.9697 0.000637619
         214      15.968     15.9697  0.00063469
         215     15.9677     15.9697 0.000631807
         216     15.9674     15.9697 0.000628974
         217     15.9674     15.9697 0.000626159
         218     15.9678     15.9696 0.000623342
         219     15.9684     15.9696  0.00062052
         220     15.9694     15.9696   0.0006177
         221     15.9702     15.9696 0.000614911
         222     15.9714     15.9696 0.000612192
         223     15.9732     15.9697 0.000609652
         224     15.9758     15.9697 0.000607539
         225     15.9785     15.9697 0.000606093
         226     15.9795     15.9698 0.000604959
         227     15.9769     15.9698 0.000603117
         228     15.9708     15.9698 0.000600487
         229     15.9643     15.9698  0.00059834
         230     15.9616     15.9698 0.000596802
         231     15.9618     15.9697 0.000595223
         232     15.9614     15.9697 0.000593725
         233     15.9594     15.9696 0.000592802
         234     15.9584     15.9696 0.000592197
         235     15.9604     15.9695 0.000590973
         236      15.964     15.9695 0.000588934
         237     15.9678     15.9695 0.000586496
         238     15.9707     15.9695 0.000584051
         239     15.9722     15.9695 0.000581718
         240      15.973     15.9695 0.000579471
         241     15.9742     15.9696 0.000577388
         242     15.9781     15.9696 0.000576065
         243     15.9864     15.9697 0.000577842
         244     15.9975     15.9698 0.000586632
         245     15.9979     15.9699 0.000595365
         246       15.97     15.9699 0.000592945
         247     15.9423     15.9698 0.000600984
         248     15.9498     15.9697 0.000603954
         249     15.9705     15.9697 0.000601537
         250     15.9796     15.9698 0.000600438
         251     15.9736     15.9698 0.000598243
         252     15.9647     15.9697 0.000596209
         253     15.9635     15.9697 0.000594357
         254     15.9675     15.9697 0.000592084
         255     15.9699     15.9697 0.000589763
         256     15.9686     15.9697 0.000587475
         257     15.9659     15.9697 0.000585375
         258     15.9648     15.9697 0.000583417
         259     15.9658     15.9697 0.000581354
         260     15.9677     15.9697 0.000579168
         261     15.9691     15.9697 0.000576953
         262     15.9694     15.9697 0.000574751
         263     15.9687     15.9696 0.000572578
         264     15.9678     15.9696 0.000570453
         265     15.9677     15.9696  0.00056835
         266     15.9686     15.9696 0.000566226
         267     15.9708     15.9696 0.000564121
         268     15.9746     15.9697 0.000562316
         269     15.9803     15.9697  0.00056161
         270     15.9857     15.9698 0.000562664
         271     15.9846     15.9698 0.000563264
         272     15.9738     15.9698 0.000561382
         273     15.9617     15.9698 0.000560122
         274     15.9571     15.9697 0.000559978
         275     15.9591     15.9697 0.000559276
         276     15.9632     15.9697 0.000557753
         277      15.967     15.9697 0.000555825
         278     15.9696     15.9697 0.000553825
         279     15.9712     15.9697 0.000551866
         280     15.9725     15.9697 0.000549987
         281     15.9737     15.9697 0.000548216
         282     15.9744     15.9697 0.000546527
         283     15.9738     15.9697  0.00054479
         284     15.9722     15.9697 0.000542938
         285     15.9704     15.9697 0.000541039
         286     15.9698     15.9697 0.000539147
         287     15.9703     15.9697 0.000537272
         288     15.9707     15.9697 0.000535417
         289     15.9705     15.9698 0.000533571
         290     15.9708     15.9698 0.000531744
         291     15.9725     15.9698 0.000530003
         292     15.9752     15.9698 0.000528509
         293     15.9762     15.9698 0.000527157
         294     15.9733     15.9698 0.000525497
         295      15.967     15.9698 0.000523801
         296      15.961     15.9698 0.000522874
         297     15.9586     15.9697 0.000522472
         298     15.9594     15.9697 0.000521864
         299     15.9619     15.9697 0.000520773
         300     15.9643     15.9697 0.000519342
         301     15.9663     15.9697 0.000517734
         302     15.9679     15.9696 0.000516053
         303      15.969     15.9696 0.000514353
         304     15.9701     15.9696 0.000512664
         305     15.9713     15.9696 0.000511011
         306     15.9721     15.9697 0.000509402
         307     15.9724     15.9697 0.000507821
         308     15.9721     15.9697 0.000506234
         309     15.9715     15.9697 0.000504632
         310     15.9708     15.9697 0.000503018
         311       15.97     15.9697 0.000501401
         312     15.9693     15.9697 0.000499796
         313     15.9694     15.9697   0.0004982
         314     15.9715     15.9697 0.000496648
         315     15.9758     15.9697 0.000495452
         316       15.98     15.9697 0.000494946
         317     15.9793     15.9698 0.000494295
         318     15.9706     15.9698 0.000492747
         319      15.959     15.9697 0.000492364
         320     15.9529     15.9697 0.000493633
         321     15.9543     15.9696 0.000494419
         322     15.9592     15.9696 0.000493948
         323     15.9641     15.9696 0.000492715
         324      15.968     15.9696 0.000491219
         325     15.9707     15.9696 0.000489721
         326     15.9725     15.9696 0.000488302
         327     15.9731     15.9696 0.000486926
         328     15.9726     15.9696 0.000485528
         329     15.9715     15.9696 0.000484086
         330     15.9696     15.9696 0.000482619
         331     15.9668     15.9696 0.000481235
         332     15.9639     15.9696 0.000480097
         333     15.9614     15.9696 0.000479282
         334     15.9603     15.9695 0.000478654
         335     15.9607     15.9695 0.000477954
         336     15.9619     15.9695 0.000477065
         337     15.9633     15.9695 0.000476004
         338     15.9644     15.9695 0.000474834
         339      15.965     15.9694 0.000473615
         340     15.9654     15.9694 0.000472371
         341     15.9654     15.9694 0.000471132
         342     15.9653     15.9694 0.000469911
         343     15.9651     15.9694 0.000468708
         344     15.9651     15.9694 0.000467513
         345     15.9652     15.9694 0.000466314
         346     15.9657     15.9694 0.000465084
         347     15.9671     15.9694 0.000463788
         348     15.9705     15.9694 0.000462467
         349     15.9768     15.9694  0.00046164
