#     BLOCK:   ACTUAL_T:     T_AVE:       ERROR:
         251      13.009     13.3585   0.0149716
         252     13.0104     13.3571   0.0149757
         253     13.0502     13.3559   0.0149656
         254     13.0785     13.3548   0.0149465
         255     13.0826     13.3537   0.0149259
         256     13.0821     13.3526   0.0149053
         257     13.0964     13.3516   0.0148806
         258     13.1253     13.3508   0.0148487
         259     13.1554       13.35   0.0148105
         260      13.175     13.3493   0.0147689
         261     13.1825     13.3487   0.0147261
         262     13.1839     13.3481   0.0146833
         263     13.1872     13.3475   0.0146402
         264      13.196     13.3469    0.014596
         265     13.2084     13.3464   0.0145503
         266     13.2189     13.3459   0.0145035
         267     13.2203     13.3454   0.0144568
         268     13.2026     13.3449   0.0144127
         269     13.1528     13.3442   0.0143768
         270      13.063     13.3431   0.0143612
         271     12.9522     13.3417   0.0143804
         272     12.8794       13.34   0.0144276
         273     12.8896     13.3383   0.0144688
         274     12.9592     13.3369    0.014482
         275     13.0367     13.3359   0.0144704
         276     13.0926      13.335   0.0144448
         277     13.1215     13.3342   0.0144132
         278     13.1289     13.3335   0.0143803
         279     13.1221     13.3327   0.0143487
         280     13.1052     13.3319   0.0143204
         281     13.0795      13.331   0.0142976
         282     13.0466       13.33   0.0142824
         283     13.0124     13.3289   0.0142759
         284     12.9856     13.3277   0.0142767
         285     12.9711     13.3264   0.0142814
         286     12.9649     13.3251   0.0142873
         287     12.9589     13.3239   0.0142944
         288     12.9495     13.3226   0.0143037
         289     12.9395     13.3212   0.0143155
         290     12.9301     13.3199   0.0143295
         291     12.9146     13.3185   0.0143478
         292     12.8836      13.317   0.0143758
         293     12.8381     13.3154   0.0144193
         294     12.7972     13.3136   0.0144776
         295     12.7874     13.3118    0.014538
         296     12.8205     13.3102   0.0145833
         297     12.8836     13.3087   0.0146048
         298     12.9523     13.3075   0.0146046
         299     13.0094     13.3065   0.0145898
         300     13.0496     13.3057   0.0145663
         301     13.0747     13.3049   0.0145381
         302     13.0881     13.3042   0.0145077
         303     13.0922     13.3035   0.0144767
         304     13.0882     13.3028   0.0144464
         305     13.0767     13.3021    0.014418
         306     13.0587     13.3013   0.0143928
         307     13.0367     13.3004   0.0143717
         308     13.0136     13.2995   0.0143552
         309     12.9927     13.2985    0.014343
         310     12.9759     13.2974   0.0143344
         311     12.9646     13.2964   0.0143282
         312     12.9588     13.2953   0.0143231
         313     12.9552     13.2942   0.0143185
         314     12.9445     13.2931   0.0143161
         315     12.9127     13.2919   0.0143215
         316     12.8509     13.2905    0.014344
         317     12.7733     13.2888   0.0143912
         318     12.7247     13.2871   0.0144549
         319     12.7475     13.2854   0.0145082
         320     12.8341      13.284   0.0145313
         321     12.9366     13.2829   0.0145262
         322     13.0167     13.2821   0.0145046
         323     13.0628     13.2814   0.0144756
         324     13.0788     13.2808   0.0144444
         325     13.0723     13.2801   0.0144142
         326     13.0503     13.2794   0.0143872
         327     13.0198     13.2786   0.0143651
         328     12.9878     13.2777   0.0143486
         329     12.9607     13.2768   0.0143373
         330     12.9438     13.2758   0.0143294
         331     12.9421     13.2747   0.0143215
         332     12.9598     13.2738   0.0143097
         333     12.9968      13.273   0.0142909
         334     13.0466     13.2723   0.0142642
         335      13.099     13.2718    0.014231
         336     13.1455     13.2714   0.0141936
         337     13.1827     13.2711   0.0141539
         338     13.2112      13.271   0.0141131
         339     13.2333     13.2708    0.014072
         340      13.252     13.2708   0.0140307
         341     13.2693     13.2708   0.0139895
         342     13.2869     13.2708   0.0139487
         343     13.3053     13.2709   0.0139084
         344     13.3247     13.2711   0.0138688
         345     13.3445     13.2713   0.0138303
         346     13.3627     13.2716   0.0137928
         347     13.3751     13.2719   0.0137563
         348     13.3726     13.2722   0.0137198
         349     13.3392     13.2723   0.0136819
         350     13.2563     13.2723   0.0136428
         351     13.1297     13.2719     0.01361
         352     13.0224     13.2712   0.0135898
         353     12.9882     13.2704   0.0135749
         354      12.978     13.2696   0.0135617
         355     12.9473     13.2686   0.0135538
         356     12.9604     13.2678   0.0135434
         357     13.0819     13.2673   0.0135155
         358     13.2512     13.2672   0.0134778
         359     13.3555     13.2675   0.0134425
         360     13.3521     13.2677   0.0134072
         361     13.2706     13.2677   0.0133701
         362     13.1712     13.2674   0.0133358
         363     13.1147      13.267   0.0133057
         364     13.1425     13.2667   0.0132735
         365     13.2558     13.2666   0.0132372
         366     13.4037      13.267   0.0132063
         367     13.5208     13.2677   0.0131884
         368     13.5717     13.2685   0.0131784
         369     13.5542     13.2693   0.0131654
         370      13.492     13.2699   0.0131436
         371     13.4391     13.2704   0.0131161
         372      13.449     13.2709   0.0130896
         373     13.5118     13.2715   0.0130705
         374     13.5716     13.2723   0.0130601
         375     13.5929     13.2732   0.0130532
         376     13.5737      13.274    0.013043
         377     13.5274     13.2746   0.0130257
         378      13.471     13.2751   0.0130016
         379     13.4228     13.2755   0.0129731
         380     13.3978     13.2759    0.012943
         381      13.402     13.2762   0.0129132
         382     13.4312     13.2766   0.0128858
         383      13.476     13.2771   0.0128627
         384     13.5266     13.2778   0.0128456
         385     13.5722     13.2785   0.0128349
         386     13.6004     13.2794   0.0128287
         387     13.5985     13.2802   0.0128221
         388     13.5566     13.2809   0.0128088
         389     13.4747     13.2814   0.0127856
         390     13.3779     13.2816   0.0127552
         391     13.3168     13.2817   0.0127229
         392     13.3319     13.2819   0.0126911
         393     13.4103     13.2822    0.012663
         394     13.4963     13.2827   0.0126425
         395     13.5379     13.2834    0.012627
         396     13.5071     13.2839   0.0126077
         397     13.3957     13.2842   0.0125791
         398     13.2364     13.2841   0.0125481
         399     13.1454     13.2838   0.0125214
         400     13.2173     13.2836   0.0124912
         401     13.3638     13.2838   0.0124617
         402      13.462     13.2842   0.0124386
         403      13.491     13.2847   0.0124183
         404     13.4803     13.2852    0.012397
         405     13.4554     13.2857   0.0123735
         406     13.4303      13.286   0.0123481
         407     13.4147     13.2863   0.0123218
         408     13.4146     13.2866   0.0122957
         409     13.4263      13.287   0.0122703
         410     13.4378     13.2873   0.0122459
         411     13.4397     13.2877   0.0122217
         412     13.4311     13.2881    0.012197
         413     13.4172     13.2884   0.0121715
         414     13.4043     13.2887   0.0121453
         415     13.3962     13.2889   0.0121188
         416     13.3936     13.2892   0.0120923
         417     13.3962     13.2894    0.012066
         418     13.4031     13.2897   0.0120402
         419     13.4123       13.29    0.012015
         420     13.4198     13.2903   0.0119904
         421      13.421     13.2906   0.0119659
         422     13.4145     13.2909   0.0119412
         423     13.4038     13.2912   0.0119159
         424     13.3926     13.2914   0.0118902
         425     13.3778     13.2916    0.011864
         426     13.3511     13.2918    0.011837
         427     13.3115     13.2918   0.0118093
         428     13.2737     13.2918   0.0117818
         429     13.2566     13.2917   0.0117546
         430     13.2641     13.2916   0.0117275
         431     13.2821     13.2916   0.0117003
         432     13.2915     13.2916   0.0116732
         433     13.2814     13.2916   0.0116463
         434     13.2518     13.2915   0.0116198
         435     13.2072     13.2913   0.0115947
         436      13.156      13.291   0.0115723
         437     13.1218     13.2906   0.0115523
         438     13.1344     13.2902   0.0115314
         439     13.1884       13.29   0.0115074
         440     13.2434     13.2899   0.0114818
         441     13.2694     13.2898   0.0114558
         442     13.2647     13.2898   0.0114301
         443     13.2444     13.2897   0.0114047
         444     13.2273     13.2895   0.0113799
         445     13.2261     13.2894   0.0113552
         446     13.2418     13.2893   0.0113303
         447     13.2668     13.2892    0.011305
         448     13.2924     13.2892   0.0112798
         449     13.3131     13.2893   0.0112548
         450     13.3266     13.2894   0.0112301
         451     13.3321     13.2895   0.0112056
         452     13.3291     13.2896   0.0111811
         453     13.3167     13.2896   0.0111566
         454     13.2944     13.2896   0.0111321
         455     13.2631     13.2896   0.0111077
         456     13.2267     13.2894   0.0110842
         457     13.1933     13.2892    0.011062
         458     13.1707      13.289   0.0110408
         459     13.1593     13.2887   0.0110204
         460     13.1489     13.2884   0.0110006
         461     13.1282      13.288   0.0109823
         462     13.0981     13.2876   0.0109662
         463      13.077     13.2872   0.0109519
         464     13.0878     13.2867   0.0109368
         465     13.1365     13.2864    0.010918
         466     13.2065     13.2862   0.0108959
         467     13.2753     13.2862   0.0108726
         468     13.3285     13.2863   0.0108498
         469     13.3608     13.2865   0.0108278
         470     13.3717     13.2867   0.0108063
         471     13.3636     13.2868   0.0107846
         472     13.3402     13.2869   0.0107623
         473      13.306      13.287   0.0107396
         474     13.2673     13.2869   0.0107171
         475     13.2358     13.2868    0.010695
         476     13.2258     13.2867   0.0106733
         477     13.2443     13.2866   0.0106513
         478     13.2866     13.2866    0.010629
         479     13.3437     13.2867   0.0106075
         480     13.4063      13.287   0.0105884
         481      13.463     13.2873   0.0105727
         482     13.4979     13.2878   0.0105597
         483      13.493     13.2882   0.0105464
         484     13.4355     13.2885    0.010529
         485      13.331     13.2886   0.0105077
         486     13.2176     13.2884   0.0104871
         487     13.1593     13.2882   0.0104689
         488     13.2028      13.288   0.0104489
         489     13.3332     13.2881   0.0104279
         490     13.4842     13.2885   0.0104143
         491     13.5955     13.2891   0.0104119
         492     13.6433     13.2898   0.0104156
         493     13.6314     13.2905   0.0104175
         494     13.5685     13.2911   0.0104116
         495     13.4487     13.2914   0.0103954
         496     13.2529     13.2913   0.0103747
         497     13.0142     13.2908   0.0103688
         498     12.8743     13.2899   0.0103817
         499     12.9155     13.2892    0.010388
         500     13.0341     13.2887   0.0103797
         501     13.1195     13.2884   0.0103645
         502     13.1365      13.288   0.0103482
         503     13.0946     13.2877   0.0103348
         504     13.0508     13.2872    0.010325
         505      13.082     13.2868   0.0103125
         506     13.1953     13.2866   0.0102937
         507     13.3249     13.2867   0.0102737
         508     13.4174     13.2869   0.0102567
         509     13.4593     13.2873   0.0102421
         510     13.4549     13.2876   0.0102273
         511     13.4075     13.2878     0.01021
         512     13.3207     13.2879   0.0101903
         513     13.2182     13.2878   0.0101713
         514     13.1556     13.2875   0.0101548
         515     13.1711     13.2873   0.0101376
         516     13.2326     13.2872   0.0101185
         517     13.2865     13.2872   0.0100989
         518     13.3137     13.2872   0.0100795
         519      13.322     13.2873   0.0100603
         520     13.3231     13.2874   0.0100412
         521     13.3241     13.2874   0.0100222
         522     13.3261     13.2875   0.0100033
         523     13.3265     13.2876  0.00998443
         524     13.3224     13.2877  0.00996559
         525     13.3134     13.2877  0.00994673
         526     13.3023     13.2877  0.00992786
         527     13.2936     13.2877  0.00990903
         528     13.2916     13.2877  0.00989026
         529      13.299     13.2878  0.00987159
         530     13.3172     13.2878  0.00985312
         531     13.3459     13.2879  0.00983517
         532     13.3826     13.2881  0.00981829
         533     13.4221     13.2884  0.00980309
         534     13.4564     13.2887  0.00978978
         535     13.4747      13.289  0.00977766
         536     13.4634     13.2893  0.00976483
         537     13.4114     13.2896  0.00974929
         538     13.3293     13.2897  0.00973145
         539     13.2711     13.2896  0.00971345
         540     13.2946     13.2896  0.00969547
         541     13.3833     13.2898   0.0096791
         542     13.4681     13.2901  0.00966683
         543     13.4985     13.2905  0.00965664
         544     13.4559     13.2908  0.00964367
         545     13.3578     13.2909  0.00962676
         546     13.2728     13.2909  0.00960918
         547     13.2696     13.2909   0.0095917
         548     13.3288     13.2909  0.00957444
         549     13.3848     13.2911  0.00955853
         550     13.4141     13.2913  0.00954377
         551     13.4324     13.2916  0.00952988
         552     13.4574     13.2919  0.00951735
         553     13.4936     13.2923  0.00950713
         554     13.5384     13.2927  0.00950034
         555     13.5864     13.2932  0.00949795
         556      13.628     13.2938  0.00949993
         557     13.6534     13.2945  0.00950479
         558     13.6603     13.2951  0.00951033
         559     13.6534     13.2958  0.00951489
         560     13.6396     13.2964  0.00951769
         561     13.6243      13.297  0.00951866
         562     13.6111     13.2975  0.00951812
         563     13.6008     13.2981  0.00951644
         564     13.5909     13.2986  0.00951373
         565     13.5788     13.2991   0.0095098
         566     13.5679     13.2996  0.00950486
         567     13.5667        13.3  0.00949977
         568     13.5775     13.3005  0.00949559
         569     13.5948      13.301  0.00949298
         570     13.6161     13.3016  0.00949241
         571     13.6445     13.3022  0.00949476
         572     13.6792     13.3028  0.00950101
         573     13.7121     13.3036  0.00951124
         574     13.7325     13.3043  0.00952397
         575     13.7334     13.3051   0.0095366
         576     13.7131     13.3058  0.00954632
         577     13.6755     13.3064  0.00955126
         578     13.6319      13.307  0.00955132
         579     13.5989     13.3075  0.00954813
         580     13.5908      13.308  0.00954415
         581     13.6116     13.3085  0.00954202
         582     13.6542     13.3091  0.00954409
         583     13.7061     13.3098  0.00955199
         584     13.7557     13.3105   0.0095661
         585     13.7948     13.3113  0.00958551
         586     13.8187     13.3122  0.00960818
         587     13.8243     13.3131  0.00963132
         588     13.8081     13.3139  0.00965167
         589      13.766     13.3147  0.00966575
         590     13.6945     13.3153  0.00967078
         591     13.6015     13.3158  0.00966653
         592     13.5187     13.3162  0.00965627
         593     13.4917     13.3165  0.00964453
         594     13.5358     13.3168  0.00963536
         595     13.6196     13.3173  0.00963259
         596     13.7025      13.318  0.00963808
         597     13.7617     13.3187  0.00965055
         598     13.7876     13.3195  0.00966621
         599     13.7733     13.3203  0.00967972
         600     13.7166     13.3209   0.0096861
         601     13.6311     13.3214  0.00968372
         602     13.5506     13.3218  0.00967511
         603     13.5131     13.3221  0.00966427
         604     13.5354     13.3225  0.00965471
         605     13.6018      13.323  0.00964979
         606     13.6698     13.3235  0.00965083
         607     13.6857     13.3241  0.00965335
         608     13.6088     13.3246  0.00964882
         609     13.4515     13.3248  0.00963523
         610     13.3264     13.3248  0.00961943
         611     13.3508     13.3249  0.00960378
         612     13.4685     13.3251  0.00959096
         613      13.561     13.3255  0.00958303
         614     13.5948     13.3259  0.00957745
         615     13.5881     13.3263  0.00957136
         616     13.5618     13.3267  0.00956345
         617     13.5285      13.327  0.00955354
         618     13.4977     13.3273  0.00954207
         619     13.4795     13.3276  0.00952982
         620     13.4777     13.3278  0.00951753
         621     13.4823     13.3281  0.00950546
         622     13.4711     13.3283  0.00949296
         623     13.4219     13.3284  0.00947891
         624     13.3314     13.3284  0.00946372
         625     13.2398     13.3283  0.00944964
         626     13.2106     13.3281  0.00943641
         627     13.2481      13.328  0.00942222
         628     13.2966     13.3279  0.00940735
         629     13.3236     13.3279   0.0093924
         630     13.3358     13.3279   0.0093775
         631     13.3452      13.328  0.00936268
         632     13.3523      13.328  0.00934794
         633     13.3523      13.328  0.00933325
         634     13.3476     13.3281  0.00931858
         635      13.349     13.3281  0.00930397
         636     13.3665     13.3282  0.00928953
         637     13.3997     13.3283  0.00927563
         638     13.4395     13.3285  0.00926273
         639     13.4771     13.3287  0.00925115
         640     13.5083      13.329  0.00924095
         641     13.5333     13.3293  0.00923203
         642     13.5536     13.3296  0.00922426
         643     13.5704       13.33  0.00921751
         644     13.5838     13.3304  0.00921162
         645     13.5922     13.3308  0.00920628
         646     13.5916     13.3312  0.00920088
         647     13.5757     13.3316  0.00919441
         648     13.5381     13.3319  0.00918575
         649     13.4786     13.3321  0.00917437
         650     13.4145     13.3323  0.00916113
         651     13.3822     13.3323  0.00914738
         652     13.4087     13.3325   0.0091341
         653     13.4821     13.3327  0.00912299
         654     13.5662      13.333  0.00911602
         655     13.6319     13.3335  0.00911352
         656     13.6654      13.334  0.00911366
         657     13.6614     13.3345   0.0091134
         658     13.6202     13.3349  0.00910989
         659     13.5535     13.3353   0.0091021
         660      13.495     13.3355  0.00909153
         661     13.4897     13.3357  0.00908077
         662     13.5509     13.3361  0.00907287
         663      13.641     13.3365  0.00907083
         664     13.7102     13.3371  0.00907462
         665     13.7272     13.3377  0.00907992
         666     13.6731     13.3382  0.00908024
         667     13.5335     13.3385  0.00907134
         668     13.3282     13.3385  0.00905778
         669     13.1652     13.3382  0.00904794
         670     13.1628     13.3379  0.00903822
         671     13.2689     13.3378  0.00902534
         672     13.3629     13.3379  0.00901198
         673     13.4217      13.338  0.00899946
         674     13.4761     13.3382  0.00898843
         675      13.536     13.3385   0.0089799
         676      13.589     13.3389  0.00897425
         677     13.6236     13.3393  0.00897085
         678     13.6339     13.3397  0.00896813
         679     13.6136     13.3401  0.00896399
         680     13.5581     13.3404  0.00895654
         681      13.473     13.3406   0.0089455
         682     13.3821     13.3407  0.00893259
         683     13.3163     13.3407  0.00891958
         684     13.2851     13.3406  0.00890691
         685     13.2722     13.3405  0.00889447
         686     13.2569     13.3404  0.00888234
         687      13.228     13.3402  0.00887091
         688     13.1853       13.34  0.00886088
         689      13.138     13.3397  0.00885286
         690     13.0997     13.3393  0.00884686
         691     13.0812      13.339  0.00884194
         692     13.0867     13.3386  0.00883667
         693     13.1123     13.3383  0.00882995
         694     13.1488      13.338  0.00882145
         695      13.186     13.3378  0.00881146
         696     13.2164     13.3376  0.00880053
         697     13.2357     13.3375  0.00878912
         698     13.2426     13.3373  0.00877758
         699      13.238     13.3372  0.00876617
         700     13.2243      13.337  0.00875513
         701     13.2045     13.3368  0.00874468
         702     13.1815     13.3366  0.00873502
         703     13.1567     13.3364  0.00872634
         704     13.1301     13.3361  0.00871886
         705     13.0996     13.3357  0.00871294
         706     13.0629     13.3353  0.00870917
         707     13.0185     13.3349  0.00870838
         708     12.9676     13.3344  0.00871152
         709     12.9147     13.3338  0.00871932
         710     12.8673     13.3331  0.00873176
         711     12.8344     13.3324   0.0087476
         712     12.8233     13.3317  0.00876449
         713     12.8359      13.331  0.00877974
         714     12.8671     13.3304  0.00879146
         715     12.9069     13.3298  0.00879909
         716     12.9454     13.3292  0.00880317
         717     12.9765     13.3287  0.00880462
         718     12.9995     13.3283   0.0088043
         719     13.0169     13.3278   0.0088027
         720     13.0326     13.3274  0.00880001
         721     13.0492     13.3271  0.00879627
         722     13.0667     13.3267  0.00879147
         723     13.0831     13.3264  0.00878576
         724     13.0955      13.326  0.00877941
         725     13.1014     13.3257  0.00877277
         726     13.0983     13.3254  0.00876627
         727     13.0817     13.3251  0.00876063
         728     13.0408     13.3247  0.00875729
         729     12.9592     13.3242  0.00875962
         730     12.8359     13.3235  0.00877312
         731     12.7335     13.3227  0.00879816
         732     12.7516     13.3219  0.00882067
         733     12.8767     13.3213  0.00882953
         734     13.0024     13.3209  0.00882818
         735     13.0754     13.3206  0.00882249
         736     13.0977     13.3202  0.00881569
         737     13.0786     13.3199  0.00880983
         738     13.0189     13.3195  0.00880732
         739     12.9238      13.319  0.00881166
         740      12.826     13.3183   0.0088249
         741     12.7833     13.3176  0.00884248
         742     12.8192     13.3169  0.00885603
         743     12.8927     13.3163   0.0088625
