#     BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
         152     -4.1766    -4.20797   0.0289454
         153    -4.18624    -4.20782   0.0287566
         154    -4.17602    -4.20762   0.0285706
         155    -4.16025    -4.20731   0.0283879
         156    -4.14108    -4.20689   0.0282091
         157    -4.11274    -4.20629   0.0280358
         158    -4.06504    -4.20539   0.0278726
         159    -3.98952    -4.20404   0.0277303
         160    -3.89099    -4.20208    0.027626
         161    -3.79918    -4.19958   0.0275675
         162    -3.75659    -4.19684   0.0275326
         163    -3.77961    -4.19428   0.0274824
         164    -3.84073    -4.19213   0.0273993
         165    -3.89929    -4.19035   0.0272906
         166    -3.93143    -4.18879   0.0271708
         167    -3.93363    -4.18726    0.027051
         168    -3.91756    -4.18566   0.0269376
         169    -3.90762    -4.18401   0.0268284
         170     -3.9295    -4.18252   0.0267123
         171    -3.98983    -4.18139   0.0265798
         172    -4.07128    -4.18075    0.026433
         173    -4.15034    -4.18057   0.0262808
         174    -4.21282    -4.18076   0.0261304
         175     -4.2532    -4.18117   0.0259844
         176    -4.26763    -4.18166   0.0258414
         177    -4.24935    -4.18205   0.0256982
         178     -4.1894    -4.18209   0.0255539
         179    -4.08835    -4.18156   0.0254165
         180    -3.97635    -4.18042   0.0253008
         181    -3.91095    -4.17894   0.0252048
         182    -3.91965    -4.17751   0.0251066
         183    -3.96342    -4.17634   0.0249966
         184    -3.98979    -4.17533   0.0248813
         185    -3.98307    -4.17429   0.0247685
         186    -3.95561    -4.17311   0.0246632
         187    -3.92329    -4.17178   0.0245675
         188    -3.89256    -4.17029   0.0244817
         189    -3.85864    -4.16864   0.0244076
         190    -3.80978    -4.16675   0.0243521
         191    -3.73789    -4.16451   0.0243279
         192    -3.65234    -4.16184    0.024347
         193    -3.58107    -4.15883   0.0244061
         194    -3.54964    -4.15569   0.0244815
         195    -3.56146    -4.15264   0.0245449
         196    -3.60317    -4.14984   0.0245792
         197    -3.66062    -4.14736   0.0245796
         198    -3.72395    -4.14522   0.0245483
         199    -3.78473    -4.14341   0.0244917
         200    -3.83563    -4.14187   0.0244175
         201    -3.87022    -4.14052   0.0243334
         202    -3.88228    -4.13924   0.0242465
         203    -3.86214    -4.13787   0.0241655
         204    -3.79519    -4.13619   0.0241053
         205    -3.67124    -4.13393   0.0240942
         206    -3.51775    -4.13093   0.0241622
         207    -3.42432    -4.12752   0.0242854
         208    -3.46357    -4.12433   0.0243775
         209    -3.58758    -4.12176   0.0243958
         210    -3.70202    -4.11976   0.0243614
         211    -3.77022    -4.11811   0.0243022
         212    -3.80271    -4.11662    0.024233
         213    -3.81926    -4.11522   0.0241594
         214    -3.83306     -4.1139   0.0240825
         215    -3.84982    -4.11268   0.0240018
         216    -3.87014    -4.11155   0.0239169
         217    -3.89123    -4.11054   0.0238282
         218    -3.90957    -4.10962   0.0237368
         219    -3.92203    -4.10876   0.0236438
         220    -3.92665    -4.10793   0.0235508
         221     -3.9232    -4.10709   0.0234591
         222    -3.91013    -4.10621   0.0233702
         223    -3.88243     -4.1052   0.0232869
         224    -3.83189    -4.10398   0.0232149
         225    -3.75338    -4.10243    0.023164
         226     -3.6552    -4.10045   0.0231459
         227     -3.5652    -4.09809   0.0231637
         228    -3.52198    -4.09556   0.0231995
         229    -3.54573    -4.09316   0.0232221
         230    -3.61542    -4.09108   0.0232138
         231    -3.69363    -4.08936    0.023177
         232    -3.76946    -4.08798   0.0231181
         233    -3.85877      -4.087   0.0230398
         234     -3.9653    -4.08648   0.0229472
         235    -4.06672     -4.0864   0.0228497
         236    -4.13834    -4.08662    0.022754
         237    -4.17099    -4.08697   0.0226607
         238    -4.17009    -4.08732   0.0225682
         239    -4.14776    -4.08757   0.0224752
         240     -4.1152    -4.08769   0.0223819
         241     -4.0746    -4.08764    0.022289
         242    -4.00935    -4.08731   0.0221993
         243    -3.88109    -4.08646   0.0221242
         244    -3.64903    -4.08467    0.022106
         245    -3.34751    -4.08166   0.0222196
         246    -3.19588    -4.07806   0.0224191
         247    -3.36683    -4.07518   0.0225125
         248     -3.6205    -4.07335   0.0224963
         249    -3.69692    -4.07184   0.0224567
         250    -3.61908    -4.07003   0.0224397
         251    -3.53989    -4.06791   0.0224495
         252    -3.55099    -4.06586   0.0224539
         253    -3.61174    -4.06407   0.0224368
         254    -3.65029    -4.06244   0.0224076
         255    -3.65393    -4.06084   0.0223769
         256    -3.65458    -4.05925   0.0223457
         257    -3.67872    -4.05777   0.0223077
         258    -3.72324    -4.05647   0.0222589
         259    -3.76726    -4.05536    0.022201
         260    -3.79485    -4.05435   0.0221382
         261    -3.80458     -4.0534    0.022074
         262    -3.80649    -4.05245   0.0220099
         263    -3.81212    -4.05154   0.0219451
         264    -3.82616    -4.05069   0.0218786
         265    -3.84488    -4.04991   0.0218098
         266    -3.85979     -4.0492   0.0217396
         267    -3.85973    -4.04849   0.0216697
         268    -3.82929    -4.04767   0.0216043
         269    -3.74898    -4.04656   0.0215525
         270     -3.6087    -4.04494   0.0215336
