 0	100.878
 0.01	99.9184
 0.02	101.533
 0.03	102.161
 0.04	101.013
 0.05	101.365
 0.06	102.543
 0.07	102.239
 0.08	107.095
 0.09	108.894
 0.1	109.265
 0.11	116.34
 0.12	113.948
 0.13	113.371
 0.14	116.012
 0.15	115.061
 0.16	119.595
 0.17	121.836
 0.18	131.037
 0.19	126.008
 0.2	123.281
 0.21	122.634
 0.22	123.407
 0.23	124.061
 0.24	124.237
 0.25	122.587
 0.26	125.67
 0.27	126.214
 0.28	129.877
 0.29	130.27
 0.3	133.15
 0.31	133.141
 0.32	137.232
 0.33	138.436
 0.34	140.876
 0.35	141.971
 0.36	148.251
 0.37	146.21
 0.38	146.381
 0.39	150.718
 0.4	152.459
 0.41	154.666
 0.42	148.607
 0.43	148.887
 0.44	149.488
 0.45	151.511
 0.46	145.531
 0.47	141.315
 0.48	141.884
 0.49	138.882
 0.5	140.607
