 0	96.587
 0.01	93.6739
 0.02	92.376
 0.03	95.0947
 0.04	96.5481
 0.05	96.8453
 0.06	100.174
 0.07	99.7825
 0.08	101.019
 0.09	102.637
 0.1	102.915
 0.11	101.652
 0.12	100.471
 0.13	98.4659
 0.14	98.1867
 0.15	98.4353
 0.16	97.1826
 0.17	97.5494
 0.18	95.7068
 0.19	98.0691
 0.2	103.287
 0.21	104.604
 0.22	108.289
 0.23	105.086
 0.24	106.772
 0.25	102.101
 0.26	98.754
 0.27	97.66
 0.28	93.436
 0.29	95.986
 0.3	91.5175
 0.31	90.4962
 0.32	92.518
 0.33	97.4587
 0.34	97.7804
 0.35	93.7851
 0.36	96.8127
 0.37	95.4755
 0.38	96.6216
 0.39	96.819
 0.4	90.9627
 0.41	92.1698
 0.42	87.5433
 0.43	84.853
 0.44	83.8488
 0.45	85.856
 0.46	87.4807
 0.47	86.2472
 0.48	86.9759
 0.49	89.9045
 0.5	87.1784
