 0	98.3003
 0.01	96.0901
 0.02	98.9583
 0.03	103.572
 0.04	104.279
 0.05	103.004
 0.06	101.348
 0.07	100.444
 0.08	99.3551
 0.09	102.748
 0.1	98.7668
 0.11	96.2434
 0.12	94.9124
 0.13	95.7367
 0.14	94.3373
 0.15	95.2842
 0.16	100.032
 0.17	100.318
 0.18	100.175
 0.19	99.9314
 0.2	102.714
 0.21	104.141
 0.22	106.314
 0.23	107.462
 0.24	108.731
 0.25	114.966
 0.26	114.961
 0.27	117.092
 0.28	121.029
 0.29	124.967
 0.3	125.605
 0.31	124.219
 0.32	121.821
 0.33	124.691
 0.34	126.326
 0.35	124.455
 0.36	131.738
 0.37	131.286
 0.38	132.029
 0.39	135.953
 0.4	136.954
 0.41	144.181
 0.42	148.159
 0.43	149.102
 0.44	148.289
 0.45	150.756
 0.46	146.628
 0.47	140.125
 0.48	138.551
 0.49	142.673
 0.5	138.979
