1	5.24008	0
2	5.24423	0.00415287
3	5.2012	0.0430987
4	5.24031	0.049584
5	5.26844	0.0476063
6	5.37767	0.115941
7	5.45783	0.126601
8	5.51365	0.123028
9	5.52561	0.109159
10	5.51083	0.0987474
11	5.49627	0.0905002
12	5.49371	0.0826544
13	5.49195	0.0760514
14	5.47435	0.0725767
15	5.44422	0.0739783
16	5.44727	0.0692676
17	5.44784	0.0650681
18	5.43909	0.0619683
19	5.4469	0.0591339
20	5.4389	0.0566665
21	5.41638	0.0584167
22	5.40943	0.0561302
23	5.41167	0.0536811
24	5.4196	0.0520046
25	5.42388	0.050064
26	5.42497	0.0481123
27	5.418	0.046817
28	5.41642	0.0451417
29	5.43363	0.0468338
30	5.44461	0.0465595
31	5.44093	0.045183
32	5.45278	0.0453265
33	5.46426	0.0454058
34	5.46711	0.044142
35	5.44697	0.0473587
36	5.45482	0.0466903
37	5.45906	0.0456076
38	5.45614	0.0444867
39	5.45936	0.0434501
40	5.46275	0.0424858
41	5.46625	0.041584
42	5.46733	0.0405961
43	5.46495	0.0397121
44	5.4593	0.0392073
45	5.46201	0.0384215
46	5.45879	0.0377149
47	5.46169	0.0370178
48	5.467	0.0366254
49	5.45856	0.0368502
50	5.46542	0.0367519
51	5.46617	0.0360319
52	5.46571	0.0353351
53	5.46713	0.0346908
54	5.47818	0.0357917
55	5.47831	0.0351352
56	5.4765	0.0345492
57	5.48107	0.034244
58	5.48048	0.0336536
59	5.48344	0.0332106
60	5.47905	0.0329463
61	5.47565	0.0325794
62	5.47104	0.0323801
63	5.46782	0.032024
64	5.46713	0.0315272
65	5.47063	0.0312344
66	5.47018	0.0307607
67	5.4646	0.0308076
68	5.45855	0.0309479
69	5.45464	0.0307467
70	5.45252	0.0303781
71	5.45083	0.0299948
72	5.44616	0.029942
73	5.44388	0.0296168
74	5.44704	0.0293848
75	5.44626	0.0290009
76	5.44503	0.0286435
77	5.44357	0.0283064
78	5.4407	0.0280889
79	5.43667	0.0280217
80	5.43567	0.0276874
81	5.44137	0.0279316
82	5.44274	0.027623
83	5.44593	0.0274733
84	5.44693	0.027163
85	5.44248	0.0272082
86	5.43848	0.0271862
87	5.43813	0.0268742
88	5.43695	0.0265935
89	5.43852	0.0263402
90	5.43335	0.0265549
91	5.43074	0.0263905
92	5.42561	0.026602
93	5.43043	0.0267521
94	5.43167	0.0264949
95	5.43019	0.0262562
96	5.43186	0.0260349
97	5.42803	0.0260473
98	5.42512	0.0259441
99	5.42362	0.0257243
100	5.42621	0.0255967
