 0	101.305
 0.01	106.625
 0.02	107.485
 0.03	106.735
 0.04	107.884
 0.05	111.255
 0.06	109.475
 0.07	113.221
 0.08	116.09
 0.09	115.785
 0.1	113.772
 0.11	113.077
 0.12	112.993
 0.13	115.857
 0.14	116.939
 0.15	115.162
 0.16	118.041
 0.17	118.309
 0.18	126.001
 0.19	123.037
 0.2	124.394
 0.21	125.353
 0.22	127.118
 0.23	127.15
 0.24	125
 0.25	123.618
 0.26	122.01
 0.27	126.569
 0.28	127.527
 0.29	123.043
 0.3	124.482
 0.31	130.708
 0.32	129.5
 0.33	131.859
 0.34	133.724
 0.35	135.871
 0.36	136.327
 0.37	136.307
 0.38	132.435
 0.39	133.221
 0.4	133.357
 0.41	135.011
 0.42	131.332
 0.43	131.963
 0.44	130.268
 0.45	128.674
 0.46	126.866
 0.47	125.83
 0.48	127.702
 0.49	130.797
 0.5	131.797
