 0	93.8629
 0.01	93.9172
 0.02	92.8046
 0.03	94.2867
 0.04	94.0217
 0.05	92.0423
 0.06	91.7725
 0.07	93.6323
 0.08	91.8385
 0.09	92.0897
 0.1	91.0203
 0.11	91.1405
 0.12	94.8079
 0.13	95.8332
 0.14	96.2225
 0.15	97.9889
 0.16	99.1168
 0.17	103.525
 0.18	99.3558
 0.19	101.04
 0.2	96.1513
 0.21	98.9043
 0.22	101.237
 0.23	100.811
 0.24	101.346
 0.25	103.078
 0.26	102.497
 0.27	101.081
 0.28	100.38
 0.29	104.618
 0.3	103.588
 0.31	101.856
 0.32	104.279
 0.33	99.001
 0.34	99.1987
 0.35	95.5092
 0.36	99.4323
 0.37	102.006
 0.38	104.005
 0.39	100.737
 0.4	98.1019
 0.41	100.109
 0.42	101.294
 0.43	101.488
 0.44	101.505
 0.45	101.085
 0.46	101.112
 0.47	99.461
 0.48	103.818
 0.49	101.496
 0.5	104.072
