 0	99.212
 0.01	98.9605
 0.02	100.498
 0.03	100.716
 0.04	100.803
 0.05	96.6859
 0.06	96.2941
 0.07	98.9974
 0.08	99.2411
 0.09	98.6605
 0.1	95.2018
 0.11	96.923
 0.12	100.528
 0.13	99.7041
 0.14	99.9737
 0.15	98.1072
 0.16	98.6779
 0.17	97.3383
 0.18	93.3053
 0.19	95.3625
 0.2	97.2366
 0.21	94.518
 0.22	95.1364
 0.23	95.2172
 0.24	96.1712
 0.25	94.4676
 0.26	91.8619
 0.27	90.0839
 0.28	90.7698
 0.29	89.2141
 0.3	88.3211
 0.31	89.3016
 0.32	83.5444
 0.33	82.597
 0.34	82.7562
 0.35	84.1388
 0.36	84.6758
 0.37	84.752
 0.38	84.9297
 0.39	89.3598
 0.4	90.8472
 0.41	94.7733
 0.42	95.1537
 0.43	98.6206
 0.44	106.318
 0.45	108.97
 0.46	111.979
 0.47	108.716
 0.48	104.554
 0.49	103.426
 0.5	101.633
