 0	99.3056
 0.01	97.6923
 0.02	95.8819
 0.03	99.3601
 0.04	91.8313
 0.05	91.4418
 0.06	90.3481
 0.07	91.9171
 0.08	95.3531
 0.09	95.3686
 0.1	95.6711
 0.11	95.0544
 0.12	92.9331
 0.13	87.9801
 0.14	94.703
 0.15	96.9847
 0.16	93.535
 0.17	95.0575
 0.18	94.3772
 0.19	91.7796
 0.2	89.0337
 0.21	88.1241
 0.22	87.5173
 0.23	88.3118
 0.24	85.3134
 0.25	88.7868
 0.26	89.6196
 0.27	89.4365
 0.28	92.3696
 0.29	96.0428
 0.3	91.8448
 0.31	93.8286
 0.32	94.2885
 0.33	96.7861
 0.34	99.4307
 0.35	102.251
 0.36	101.842
 0.37	103.674
 0.38	105.401
 0.39	102.026
 0.4	101.56
 0.41	97.0717
 0.42	95.6952
 0.43	95.3938
 0.44	97.5236
 0.45	98.4712
 0.46	97.7153
 0.47	95.717
 0.48	95.9842
 0.49	94.2968
 0.5	98.7796
