 0	97.5243
 0.01	96.8423
 0.02	101.133
 0.03	102.58
 0.04	105.538
 0.05	105.671
 0.06	101.984
 0.07	100.811
 0.08	101.719
 0.09	101.326
 0.1	101.771
 0.11	103.521
 0.12	105.221
 0.13	106.69
 0.14	108.882
 0.15	110.58
 0.16	106.016
 0.17	105.828
 0.18	102.996
 0.19	102.564
 0.2	102.168
 0.21	104.504
 0.22	102.767
 0.23	100.766
 0.24	102.305
 0.25	100.772
 0.26	99.3872
 0.27	102.911
 0.28	102.949
 0.29	102.982
 0.3	97.812
 0.31	93.4128
 0.32	92.9239
 0.33	94.9103
 0.34	98.1475
 0.35	98.2527
 0.36	96.7879
 0.37	98.5032
 0.38	97.1959
 0.39	99.1534
 0.4	101.756
 0.41	108.182
 0.42	108.902
 0.43	107.813
 0.44	107.126
 0.45	107.497
 0.46	105.939
 0.47	107.313
 0.48	108.617
 0.49	108.425
 0.5	110.524
