 0	98.0324
 0.01	103.327
 0.02	101.196
 0.03	99.6092
 0.04	99.9677
 0.05	101.656
 0.06	104.452
 0.07	101.891
 0.08	100.682
 0.09	105.085
 0.1	105.385
 0.11	99.6169
 0.12	96.0333
 0.13	95.1396
 0.14	92.4087
 0.15	90.4312
 0.16	90.2202
 0.17	92.9427
 0.18	95.8932
 0.19	96.1308
 0.2	98.4848
 0.21	98.3449
 0.22	96.5439
 0.23	96.7524
 0.24	95.7855
 0.25	98.5333
 0.26	96.591
 0.27	94.6503
 0.28	94.8635
 0.29	95.6432
 0.3	93.0777
 0.31	94.3153
 0.32	92.9859
 0.33	96.0509
 0.34	98.5182
 0.35	98.2613
 0.36	94.7625
 0.37	94.2431
 0.38	93.6231
 0.39	94.944
 0.4	91.9782
 0.41	89.1285
 0.42	89.7991
 0.43	89.2421
 0.44	87.3105
 0.45	83.3389
 0.46	85.2787
 0.47	85.9265
 0.48	88.8196
 0.49	92.5616
 0.5	93.5233
