 0	100.365
 0.01	101.188
 0.02	99.3099
 0.03	101.904
 0.04	107.344
 0.05	106.223
 0.06	103.625
 0.07	108.158
 0.08	109.643
 0.09	110.515
 0.1	111.321
 0.11	113.376
 0.12	115.936
 0.13	114.162
 0.14	117.138
 0.15	123.304
 0.16	127.105
 0.17	123.511
 0.18	122.436
 0.19	123.196
 0.2	122.066
 0.21	120.417
 0.22	124.421
 0.23	120.871
 0.24	116.792
 0.25	111.734
 0.26	116.809
 0.27	120.112
 0.28	117.179
 0.29	119.327
 0.3	117.744
 0.31	118.136
 0.32	116.989
 0.33	115.926
 0.34	120.24
 0.35	122.62
 0.36	123.517
 0.37	123.028
 0.38	126.168
 0.39	124.469
 0.4	127.719
 0.41	128.652
 0.42	131.052
 0.43	133.114
 0.44	132.893
 0.45	131.824
 0.46	131.754
 0.47	132.108
 0.48	136.858
 0.49	141.636
 0.5	146.187
