#     BLOCK:   ACTUAL_T:     T_AVE:       ERROR:
        1217     2.18041     2.19112 0.000823831
        1218     2.16731      2.1911 0.000823387
        1219      2.1558     2.19107  0.00082322
        1220      2.1537     2.19104 0.000823115
        1221     2.16017     2.19101 0.000822829
        1222     2.16895     2.19099 0.000822354
        1223      2.1756     2.19098 0.000821777
        1224      2.1793     2.19097 0.000821161
        1225     2.18165     2.19096 0.000820526
        1226     2.18394     2.19096 0.000819877
        1227     2.18531     2.19095 0.000819222
        1228     2.18448     2.19095 0.000818572
        1229      2.1823     2.19094 0.000817936
        1230      2.1812     2.19093 0.000817309
        1231     2.18185     2.19093 0.000816679
        1232      2.1819     2.19092 0.000816049
        1233     2.17976     2.19091 0.000815437
        1234     2.17965      2.1909 0.000814827
        1235      2.1876      2.1909 0.000814172
        1236      2.2012     2.19091 0.000813556
        1237     2.21329     2.19092 0.000813099
        1238     2.22106     2.19095 0.000812807
        1239     2.22551     2.19098 0.000812629
        1240     2.22811     2.19101 0.000812526
        1241     2.22946     2.19104 0.000812462
        1242      2.2292     2.19107 0.000812388
        1243      2.2264      2.1911 0.000812232
        1244     2.22052     2.19112 0.000811923
        1245     2.21298     2.19114 0.000811461
        1246     2.20714     2.19115 0.000810911
        1247     2.20381     2.19116 0.000810324
        1248     2.19779     2.19117 0.000809692
        1249      2.1842     2.19116 0.000809063
        1250     2.16971     2.19114 0.000808598
        1251     2.16302     2.19112 0.000808264
        1252     2.15779     2.19109 0.000808057
        1253     2.15306     2.19106 0.000807982
        1254     2.15989     2.19104  0.00080772
        1255     2.18034     2.19103 0.000807121
        1256      2.2041     2.19104 0.000806546
        1257     2.21983     2.19106 0.000806229
        1258     2.22191     2.19109 0.000805961
        1259      2.2139     2.19111 0.000805525
        1260     2.20813     2.19112 0.000804999
        1261     2.21097     2.19114 0.000804514
        1262     2.21464     2.19115 0.000804092
        1263     2.21281     2.19117 0.000803638
        1264     2.20716     2.19118 0.000803102
        1265     2.20175     2.19119 0.000802511
        1266     2.19976      2.1912 0.000801905
        1267     2.20296     2.19121 0.000801326
        1268     2.21032     2.19122 0.000800836
        1269     2.21794     2.19124 0.000800482
        1270     2.22239     2.19127 0.000800227
        1271     2.22361     2.19129 0.000800002
        1272     2.22405     2.19132 0.000799787
        1273     2.22555     2.19135 0.000799611
        1274     2.22745     2.19137 0.000799485
        1275      2.2279      2.1914 0.000799372
        1276     2.22565     2.19143 0.000799195
        1277     2.22054     2.19145 0.000798895
        1278     2.21351     2.19147 0.000798456
        1279     2.20692     2.19148 0.000797923
        1280     2.20353     2.19149 0.000797355
        1281     2.20323      2.1915 0.000796785
        1282     2.20192     2.19151 0.000796205
        1283     2.19537     2.19151  0.00079559
        1284     2.18367     2.19151 0.000794994
        1285     2.17389     2.19149 0.000794494
        1286     2.17516     2.19148 0.000793977
        1287     2.18634     2.19148 0.000793371
        1288     2.19828     2.19148 0.000792772
        1289     2.20577     2.19149 0.000792235
        1290     2.20887     2.19151 0.000791735
        1291     2.20923     2.19152 0.000791241
        1292      2.2083     2.19153 0.000790735
        1293     2.20697     2.19154 0.000790214
        1294     2.20566     2.19156 0.000789678
        1295     2.20442     2.19157 0.000789131
        1296     2.20312     2.19157 0.000788572
        1297     2.20164     2.19158 0.000788003
        1298     2.19999     2.19159 0.000787422
        1299     2.19829     2.19159 0.000786833
        1300     2.19646      2.1916 0.000786237
        1301     2.19402      2.1916 0.000785634
        1302     2.19008      2.1916 0.000785032
        1303      2.1839     2.19159 0.000784452
        1304     2.17522     2.19158 0.000783951
        1305     2.16468     2.19156 0.000783621
        1306     2.15638     2.19153 0.000783484
        1307     2.15846     2.19151 0.000783293
        1308     2.17222     2.19149 0.000782833
        1309     2.18795     2.19149 0.000782239
        1310     2.19809     2.19149 0.000781658
        1311     2.20213      2.1915 0.000781104
        1312      2.2014     2.19151 0.000780545
        1313      2.1952     2.19151 0.000779956
        1314      2.1832     2.19151 0.000779388
        1315     2.17359     2.19149 0.000778914
        1316     2.17811     2.19148 0.000778389
        1317     2.19022     2.19148 0.000777798
        1318     2.19354     2.19148  0.00077721
        1319     2.18181     2.19148 0.000776655
        1320     2.16362     2.19145 0.000776353
        1321     2.15992     2.19143 0.000776133
        1322     2.17447     2.19142 0.000775651
        1323      2.1884     2.19142 0.000775069
        1324     2.19116     2.19142 0.000774483
        1325     2.18258     2.19141 0.000773927
        1326     2.16513     2.19139 0.000773597
        1327     2.14531     2.19135 0.000773793
        1328     2.13584     2.19131 0.000774339
        1329     2.14537     2.19128 0.000774528
        1330     2.16498     2.19126 0.000774197
        1331     2.18041     2.19125 0.000773659
        1332     2.18698     2.19125 0.000773085
        1333      2.1867     2.19124 0.000772512
        1334     2.18126     2.19124 0.000771969
        1335     2.16944     2.19122 0.000771564
        1336      2.1532     2.19119 0.000771511
        1337     2.14757     2.19116 0.000771623
        1338     2.16094     2.19114 0.000771377
        1339     2.17679     2.19113 0.000770875
        1340     2.18294     2.19112 0.000770324
        1341     2.18091     2.19111 0.000769787
        1342      2.1757      2.1911   0.0007693
        1343     2.17157     2.19109 0.000768864
        1344     2.17101     2.19107 0.000768437
        1345     2.17416     2.19106 0.000767969
        1346     2.17965     2.19105 0.000767445
        1347     2.18601     2.19105 0.000766884
        1348     2.19203     2.19105 0.000766316
        1349     2.19664     2.19105 0.000765759
        1350     2.19893     2.19106 0.000765214
        1351     2.19848     2.19106 0.000764667
        1352      2.1957     2.19107 0.000764109
        1353     2.19206     2.19107 0.000763545
        1354     2.18969     2.19107 0.000762982
        1355     2.19006     2.19106 0.000762419
        1356     2.19264     2.19107 0.000761857
        1357     2.19484     2.19107 0.000761301
        1358     2.19342     2.19107 0.000760742
        1359      2.1877     2.19107 0.000760187
        1360     2.18201     2.19106 0.000759657
        1361     2.18146     2.19105 0.000759131
        1362     2.18518     2.19105 0.000758586
        1363     2.19041     2.19105  0.00075803
        1364      2.1969     2.19105 0.000757486
        1365     2.20378     2.19106 0.000756989
        1366     2.20873     2.19108 0.000756545
        1367     2.21008     2.19109 0.000756119
        1368      2.2069      2.1911 0.000755655
        1369     2.19813     2.19111  0.00075512
        1370     2.18355      2.1911 0.000754589
        1371     2.16912     2.19108 0.000754209
        1372     2.16796     2.19107 0.000753848
        1373     2.18159     2.19106  0.00075333
        1374     2.19517     2.19106 0.000752788
        1375     2.19885     2.19107 0.000752262
        1376     2.19344     2.19107 0.000751717
        1377      2.1868     2.19107 0.000751178
        1378     2.18775     2.19107 0.000750636
        1379     2.19636     2.19107 0.000750102
        1380     2.20653     2.19108 0.000749642
        1381     2.21469      2.1911 0.000749294
        1382     2.22044     2.19112 0.000749053
        1383     2.22414     2.19114 0.000748891
        1384     2.22561     2.19117 0.000748764
        1385     2.22401     2.19119 0.000748599
        1386     2.21888     2.19121 0.000748326
        1387     2.21151     2.19123 0.000747929
        1388      2.2055     2.19124 0.000747461
        1389     2.20452     2.19125 0.000746984
        1390     2.20776     2.19126 0.000746541
        1391     2.20912     2.19127 0.000746115
        1392     2.20242     2.19128 0.000745622
        1393     2.18843     2.19128 0.000745089
        1394     2.18068     2.19127 0.000744594
        1395     2.19222     2.19127  0.00074406
        1396     2.21467     2.19129 0.000743716
        1397     2.23392     2.19132 0.000743809
        1398     2.24623     2.19136 0.000744314
        1399     2.25339      2.1914 0.000745101
        1400     2.25748     2.19145 0.000746063
        1401     2.25956      2.1915 0.000747112
        1402     2.25974     2.19155 0.000748163
        1403     2.25733     2.19159 0.000749098
        1404     2.25122     2.19163 0.000749767
        1405     2.24063     2.19167 0.000750044
        1406     2.22658     2.19169 0.000749921
        1407     2.21281     2.19171 0.000749538
        1408     2.20348     2.19172 0.000749053
        1409     2.19824     2.19172 0.000748535
        1410     2.19367     2.19172 0.000748006
        1411     2.19003     2.19172 0.000747477
        1412     2.19206     2.19172 0.000746947
        1413     2.20254     2.19173 0.000746458
        1414     2.21805     2.19175 0.000746162
        1415     2.23306     2.19178 0.000746206
        1416     2.24449     2.19182 0.000746607
        1417     2.25201     2.19186 0.000747287
        1418     2.25681      2.1919 0.000748163
        1419     2.26049     2.19195 0.000749195
        1420     2.26411       2.192 0.000750389
        1421     2.26767     2.19206 0.000751748
        1422     2.27021     2.19211 0.000753226
        1423     2.27017     2.19217 0.000754691
        1424     2.26544     2.19222 0.000755913
        1425     2.25374     2.19226 0.000756615
        1426     2.23455     2.19229 0.000756665
        1427     2.21311      2.1923 0.000756276
        1428     2.19964     2.19231 0.000755763
        1429     2.19798     2.19231 0.000755245
        1430     2.20181     2.19232 0.000754746
        1431     2.20293     2.19233 0.000754255
        1432     2.19873     2.19233 0.000753741
        1433     2.19436     2.19233 0.000753217
        1434     2.19568     2.19234 0.000752695
        1435     2.20234     2.19234 0.000752203
        1436      2.2098     2.19236 0.000751777
        1437     2.21456     2.19237 0.000751413
        1438     2.21607     2.19239 0.000751071
        1439     2.21574      2.1924 0.000750725
        1440     2.21511     2.19242 0.000750369
        1441     2.21486     2.19243  0.00075001
        1442     2.21483     2.19245  0.00074965
        1443     2.21459     2.19247 0.000749288
        1444     2.21392     2.19248 0.000748916
        1445     2.21281     2.19249  0.00074853
        1446     2.21135     2.19251 0.000748126
        1447     2.20967     2.19252 0.000747703
        1448      2.2079     2.19253 0.000747262
        1449     2.20616     2.19254 0.000746806
        1450     2.20458     2.19255 0.000746337
        1451     2.20324     2.19256 0.000745859
        1452     2.20217     2.19256 0.000745374
        1453     2.20133     2.19257 0.000744886
        1454     2.20049     2.19257 0.000744393
        1455     2.19918     2.19258 0.000743896
        1456     2.19661     2.19258  0.00074339
        1457     2.19177     2.19258  0.00074288
        1458      2.1842     2.19257 0.000742393
        1459     2.17552     2.19256 0.000741976
        1460     2.16979     2.19255 0.000741631
        1461     2.17009     2.19253 0.000741283
        1462     2.17542     2.19252 0.000740868
        1463     2.18243     2.19251 0.000740394
        1464     2.18803     2.19251 0.000739895
        1465     2.19015     2.19251 0.000739391
        1466     2.18855     2.19251 0.000738892
        1467     2.18513      2.1925 0.000738405
        1468     2.18318     2.19249  0.00073793
        1469     2.18505     2.19249 0.000737445
        1470      2.1902     2.19249 0.000736945
        1471     2.19608     2.19249 0.000736448
        1472     2.20002      2.1925 0.000735965
        1473     2.19972      2.1925 0.000735482
        1474     2.19297      2.1925 0.000734983
        1475     2.17985     2.19249 0.000734535
        1476     2.16804     2.19248 0.000734224
        1477     2.16879     2.19246 0.000733902
        1478     2.17967     2.19245 0.000733456
        1479     2.18931     2.19245 0.000732964
        1480     2.19355     2.19245 0.000732469
        1481     2.19427     2.19245 0.000731975
        1482     2.19396     2.19245 0.000731482
        1483     2.19397     2.19245 0.000730989
        1484     2.19469     2.19245 0.000730498
        1485     2.19544     2.19246 0.000730009
        1486     2.19473     2.19246  0.00072952
        1487     2.19117     2.19246  0.00072903
        1488     2.18524     2.19245 0.000728556
        1489     2.18086     2.19244 0.000728108
        1490      2.1829     2.19244 0.000727648
        1491     2.19095     2.19244  0.00072716
        1492     2.19981     2.19244  0.00072669
        1493     2.20606     2.19245  0.00072626
        1494     2.20987     2.19246 0.000725868
        1495     2.21275     2.19248 0.000725509
        1496     2.21586     2.19249 0.000725192
        1497     2.21959     2.19251 0.000724934
        1498     2.22387     2.19253 0.000724752
        1499     2.22836     2.19255 0.000724663
        1500     2.23243     2.19258 0.000724667
        1501     2.23497     2.19261 0.000724734
        1502     2.23415     2.19264 0.000724779
        1503     2.22755     2.19266 0.000724669
        1504     2.21351     2.19267  0.00072432
        1505     2.19408     2.19267 0.000723839
        1506     2.17563     2.19266 0.000723447
        1507     2.16109     2.19264  0.00072327
        1508      2.1476     2.19261 0.000723407
        1509     2.14409     2.19258 0.000723642
        1510     2.15777     2.19256  0.00072353
        1511     2.17298     2.19254 0.000723167
        1512     2.18597     2.19254 0.000722702
        1513     2.20167     2.19255 0.000722249
        1514     2.21636     2.19256 0.000721944
        1515     2.22561     2.19258 0.000721797
        1516     2.22971     2.19261 0.000721736
        1517     2.23076     2.19263 0.000721698
        1518     2.23032     2.19266 0.000721649
        1519     2.22907     2.19268 0.000721572
        1520      2.2271      2.1927 0.000721453
        1521     2.22424     2.19273 0.000721276
        1522     2.22017     2.19274 0.000721027
        1523     2.21455     2.19276 0.000720696
        1524      2.2074     2.19277 0.000720287
        1525      2.1997     2.19277 0.000719829
        1526      2.1932     2.19277 0.000719358
        1527     2.18829     2.19277 0.000718893
        1528     2.18332     2.19276 0.000718449
        1529     2.17893     2.19275 0.000718036
        1530     2.18009     2.19275 0.000717614
        1531      2.1891     2.19274 0.000717149
        1532      2.2019     2.19275 0.000716706
        1533     2.21293     2.19276  0.00071636
        1534     2.21885     2.19278 0.000716094
        1535     2.21856      2.1928 0.000715825
        1536     2.21265     2.19281 0.000715475
        1537     2.20406     2.19282 0.000715047
        1538     2.19843     2.19282 0.000714592
        1539     2.19987     2.19283 0.000714142
        1540     2.20652     2.19283 0.000713734
        1541     2.21378     2.19285   0.0007134
        1542     2.21898     2.19286 0.000713139
        1543     2.22169     2.19288 0.000712921
        1544     2.22243      2.1929 0.000712716
        1545     2.22193     2.19292 0.000712502
        1546     2.22082     2.19294  0.00071227
        1547     2.21941     2.19296 0.000712015
        1548      2.2177     2.19297 0.000711734
        1549     2.21543     2.19299 0.000711422
        1550     2.21246       2.193 0.000711074
        1551     2.20918     2.19301 0.000710692
        1552      2.2068     2.19302  0.00071029
        1553     2.20699     2.19303  0.00070989
        1554     2.21065     2.19304 0.000709523
        1555     2.21699     2.19305 0.000709234
        1556     2.22401     2.19307 0.000709058
        1557     2.22991      2.1931 0.000708997
        1558     2.23378     2.19312 0.000709022
        1559     2.23546     2.19315 0.000709087
        1560     2.23517     2.19318 0.000709144
        1561     2.23326      2.1932 0.000709155
        1562      2.2306     2.19323 0.000709105
        1563     2.22894     2.19325 0.000709019
        1564      2.2303     2.19327 0.000708961
        1565     2.23464      2.1933 0.000709001
        1566      2.2389     2.19333 0.000709146
        1567     2.23903     2.19336 0.000709293
        1568     2.23281     2.19338 0.000709287
        1569     2.22156      2.1934 0.000709062
        1570     2.21011     2.19341  0.00070869
        1571     2.20498     2.19342 0.000708277
        1572     2.20896     2.19343 0.000707896
        1573     2.21395     2.19344 0.000707566
        1574     2.21032     2.19345 0.000707197
        1575     2.20216     2.19346  0.00070677
        1576     2.20263     2.19347 0.000706345
        1577     2.21449     2.19348 0.000706023
        1578     2.22907      2.1935 0.000705936
        1579     2.24024     2.19353 0.000706109
        1580     2.24684     2.19356 0.000706468
        1581      2.2495      2.1936 0.000706906
        1582     2.24925     2.19363 0.000707334
        1583     2.24704     2.19367 0.000707692
        1584     2.24335      2.1937  0.00070794
        1585     2.23795     2.19373 0.000708043
        1586     2.23006     2.19375 0.000707967
        1587     2.21962     2.19377 0.000707709
        1588     2.20872     2.19378 0.000707326
        1589     2.19992     2.19378 0.000706891
        1590     2.19411     2.19378 0.000706447
        1591      2.1957     2.19378 0.000706004
        1592     2.20857     2.19379 0.000705621
        1593     2.22453     2.19381 0.000705442
        1594     2.23471     2.19384 0.000705466
        1595     2.23851     2.19386  0.00070558
        1596      2.2385     2.19389 0.000705691
        1597     2.23646     2.19392 0.000705753
        1598     2.23277     2.19394  0.00070573
        1599     2.22684     2.19396 0.000705588
        1600     2.21792     2.19398 0.000705306
        1601      2.2066     2.19399  0.00070491
        1602     2.19586     2.19399 0.000704471
        1603     2.18792     2.19398 0.000704041
        1604     2.18058     2.19398 0.000703652
        1605     2.17407     2.19396 0.000703323
        1606       2.176     2.19395 0.000702974
        1607     2.18809     2.19395 0.000702546
        1608     2.20209     2.19395 0.000702127
        1609     2.21213     2.19396 0.000701782
        1610     2.21799     2.19398 0.000701504
        1611     2.22127       2.194 0.000701274
        1612     2.22316     2.19401 0.000701072
        1613     2.22409     2.19403 0.000700885
        1614     2.22407     2.19405 0.000700698
        1615     2.22294     2.19407 0.000700492
        1616     2.22013     2.19409 0.000700244
        1617     2.21377      2.1941 0.000699917
        1618     2.19891      2.1941 0.000699491
        1619     2.16898     2.19409 0.000699231
        1620     2.13749     2.19405 0.000699671
        1621     2.14415     2.19402 0.000699917
        1622     2.17658     2.19401 0.000699568
        1623     2.19891     2.19401 0.000699143
        1624     2.20837     2.19402 0.000698769
        1625     2.21105     2.19403 0.000698417
        1626     2.21002     2.19404 0.000698057
        1627     2.20633     2.19405 0.000697669
        1628         2.2     2.19405  0.00069725
        1629     2.19015     2.19405 0.000696826
        1630     2.17647     2.19404 0.000696482
        1631      2.1639     2.19402   0.0006963
        1632     2.16253       2.194  0.00069614
        1633     2.17263     2.19399 0.000695837
        1634     2.18179     2.19398 0.000695451
        1635     2.18164     2.19397 0.000695067
        1636     2.17423     2.19396 0.000694747
        1637     2.16949     2.19395 0.000694483
        1638     2.17494     2.19393 0.000694156
        1639     2.18609     2.19393 0.000693749
        1640     2.19524     2.19393 0.000693327
        1641     2.20018     2.19393 0.000692915
        1642     2.20197     2.19394  0.00069251
        1643     2.20181     2.19394 0.000692105
        1644     2.20024     2.19395 0.000691695
        1645     2.19733     2.19395 0.000691277
        1646     2.19318     2.19395 0.000690857
        1647     2.18842     2.19395 0.000690446
        1648     2.18433     2.19394 0.000690052
        1649     2.18215     2.19393  0.00068967
        1650     2.18226     2.19393 0.000689289
        1651     2.18468     2.19392 0.000688894
        1652     2.18993     2.19392 0.000688481
        1653     2.19803     2.19392 0.000688069
        1654     2.20724     2.19393   0.0006877
        1655     2.21475     2.19394   0.0006874
        1656      2.2181     2.19396  0.00068714
        1657     2.21526     2.19397 0.000686845
        1658     2.20535     2.19398 0.000686465
        1659       2.192     2.19397 0.000686052
        1660     2.18435     2.19397 0.000685664
        1661     2.18618     2.19396 0.000685267
        1662     2.19077     2.19396 0.000684857
        1663     2.19244     2.19396 0.000684446
        1664     2.19079     2.19396 0.000684037
        1665     2.18655     2.19395 0.000683641
        1666     2.18027     2.19395  0.00068328
        1667     2.17389     2.19393 0.000682976
        1668     2.17076     2.19392 0.000682708
        1669     2.17248     2.19391  0.00068242
        1670     2.17805      2.1939 0.000682077
        1671     2.18616     2.19389 0.000681685
        1672     2.19496     2.19389 0.000681277
        1673     2.20137      2.1939 0.000680885
        1674     2.20286      2.1939 0.000680499
        1675     2.19859     2.19391 0.000680099
        1676     2.18917      2.1939 0.000679699
        1677      2.1774     2.19389 0.000679365
        1678     2.16876     2.19388 0.000679125
        1679     2.16803     2.19386 0.000678895
        1680     2.17448     2.19385 0.000678589
        1681     2.18318     2.19385 0.000678215
        1682     2.19026     2.19384 0.000677815
        1683     2.19468     2.19384 0.000677412
        1684     2.19708     2.19385 0.000677013
        1685     2.19843     2.19385 0.000676616
        1686     2.19939     2.19385 0.000676223
        1687      2.2002     2.19386 0.000675833
        1688     2.20081     2.19386 0.000675445
        1689     2.20088     2.19386 0.000675058
        1690     2.19988     2.19387 0.000674668
        1691       2.197     2.19387 0.000674271
        1692     2.19122     2.19387 0.000673875
        1693     2.18153     2.19386 0.000673516
        1694       2.168     2.19385 0.000673291
        1695     2.15361     2.19382 0.000673312
        1696     2.14456     2.19379 0.000673541
        1697     2.14562     2.19376 0.000673742
        1698     2.15511     2.19374  0.00067373
        1699     2.16724     2.19373 0.000673514
        1700     2.17758     2.19372 0.000673185
        1701     2.18465     2.19371  0.00067281
        1702     2.18868     2.19371 0.000672421
        1703     2.19041     2.19371 0.000672029
        1704     2.19052      2.1937 0.000671638
        1705     2.18957      2.1937 0.000671248
        1706     2.18796      2.1937 0.000670863
        1707     2.18598     2.19369 0.000670485
        1708     2.18383     2.19369 0.000670118
        1709     2.18166     2.19368 0.000669763
        1710     2.17956     2.19367 0.000669422
        1711     2.17761     2.19366 0.000669096
        1712     2.17583     2.19365 0.000668787
        1713     2.17424     2.19364 0.000668492
        1714     2.17287     2.19363 0.000668212
        1715     2.17176     2.19362 0.000667944
        1716     2.17098      2.1936 0.000667685
        1717     2.17057     2.19359 0.000667431
        1718     2.17056     2.19358 0.000667177
        1719     2.17096     2.19356 0.000666919
        1720     2.17173     2.19355 0.000666652
        1721     2.17283     2.19354 0.000666373
        1722      2.1742     2.19353 0.000666081
        1723     2.17578     2.19352 0.000665774
        1724     2.17747     2.19351 0.000665453
        1725     2.17913      2.1935 0.000665119
        1726     2.18048     2.19349 0.000664777
        1727     2.18109     2.19349  0.00066443
        1728     2.18029     2.19348  0.00066409
        1729     2.17714     2.19347 0.000663773
        1730     2.17065     2.19345  0.00066352
        1731     2.16019     2.19344 0.000663415
        1732     2.14654     2.19341 0.000663585
        1733     2.13335     2.19337 0.000664106
        1734     2.12779     2.19334 0.000664799
        1735     2.13548      2.1933 0.000665252
        1736     2.15233     2.19328 0.000665287
        1737     2.16899     2.19327 0.000665051
        1738     2.18069     2.19326 0.000664708
        1739     2.18735     2.19325 0.000664334
        1740     2.19006     2.19325 0.000663955
        1741     2.18933     2.19325 0.000663577
        1742      2.1852     2.19325 0.000663212
        1743     2.17817     2.19324 0.000662888
        1744     2.17061     2.19322 0.000662635
        1745     2.16633     2.19321 0.000662435
        1746     2.16687     2.19319 0.000662227
        1747     2.16935     2.19318 0.000661989
        1748     2.16984     2.19317 0.000661745
        1749     2.16762     2.19315 0.000661527
        1750     2.16501     2.19314 0.000661345
        1751     2.16395     2.19312 0.000661177
        1752     2.16419      2.1931 0.000661006
        1753     2.16537     2.19309 0.000660818
        1754     2.16804     2.19307 0.000660596
        1755     2.17209     2.19306 0.000660327
        1756      2.1764     2.19305  0.00066002
        1757     2.17992     2.19304 0.000659686
        1758      2.1823     2.19304 0.000659339
        1759     2.18366     2.19303 0.000658986
        1760     2.18424     2.19303  0.00065863
        1761     2.18436     2.19302 0.000658275
        1762     2.18448     2.19302 0.000657919
        1763     2.18506     2.19301 0.000657561
        1764     2.18602     2.19301 0.000657201
        1765     2.18637     2.19301 0.000656839
        1766     2.18477       2.193 0.000656484
        1767     2.18058     2.19299  0.00065615
        1768     2.17383     2.19298 0.000655868
        1769     2.16488     2.19297  0.00065569
        1770     2.15758     2.19295 0.000655624
        1771     2.16064     2.19293 0.000655508
        1772      2.1756     2.19292 0.000655211
        1773     2.19173     2.19292 0.000654841
        1774     2.20074     2.19292 0.000654487
        1775     2.20217     2.19293 0.000654139
        1776     2.19855     2.19293 0.000653778
        1777     2.19198     2.19293 0.000653411
        1778     2.18359     2.19293 0.000653064
        1779     2.17452     2.19291 0.000652779
        1780      2.1673      2.1929 0.000652571
        1781     2.16566     2.19289 0.000652384
        1782     2.17124     2.19287 0.000652131
        1783     2.18147     2.19287 0.000651796
        1784     2.19254     2.19287 0.000651431
        1785     2.20218     2.19287 0.000651087
        1786     2.20952     2.19288 0.000650789
        1787     2.21425     2.19289 0.000650535
        1788     2.21625     2.19291 0.000650302
        1789     2.21535     2.19292  0.00065006
        1790     2.21096     2.19293 0.000649775
        1791     2.20221     2.19293 0.000649433
        1792     2.18881     2.19293 0.000649074
        1793     2.17338     2.19292 0.000648804
        1794     2.16286      2.1929 0.000648659
        1795     2.16377     2.19289   0.0006485
        1796     2.17453     2.19288  0.00064822
        1797     2.18762     2.19287 0.000647866
        1798     2.19758     2.19288 0.000647511
        1799     2.20321     2.19288 0.000647176
        1800     2.20531     2.19289 0.000646853
        1801      2.2051      2.1929  0.00064653
        1802     2.20356      2.1929 0.000646198
        1803     2.20128     2.19291 0.000645856
        1804     2.19836     2.19291 0.000645505
        1805     2.19433     2.19291 0.000645148
        1806      2.1877     2.19291 0.000644798
        1807     2.17648      2.1929 0.000644505
        1808     2.16382     2.19288 0.000644349
        1809     2.16301     2.19287 0.000644204
        1810     2.17893     2.19286 0.000643895
        1811     2.19752     2.19286 0.000643544
        1812     2.20893     2.19287  0.00064325
        1813     2.21338     2.19288 0.000642995
        1814     2.21292     2.19289 0.000642735
        1815      2.2079      2.1929 0.000642434
        1816       2.198      2.1929 0.000642087
        1817     2.18603      2.1929 0.000641744
        1818     2.18012     2.19289  0.00064143
        1819     2.18445     2.19289 0.000641094
        1820     2.19189     2.19289 0.000640742
        1821     2.19465     2.19289 0.000640391
        1822     2.19165     2.19289  0.00064004
        1823     2.18622     2.19288 0.000639699
        1824     2.18318     2.19288 0.000639371
        1825     2.18564     2.19287 0.000639033
        1826     2.19249     2.19287 0.000638683
        1827     2.20024     2.19288 0.000638346
        1828     2.20616     2.19289 0.000638038
        1829     2.20886     2.19289 0.000637749
        1830     2.20726      2.1929 0.000637449
        1831     2.20031     2.19291 0.000637113
        1832     2.18882      2.1929 0.000636769
        1833     2.17774      2.1929 0.000636476
        1834     2.17392     2.19289 0.000636213
        1835     2.17987     2.19288 0.000635906
        1836     2.19188     2.19288  0.00063556
        1837     2.20458     2.19288 0.000635246
        1838     2.21507      2.1929 0.000635015
        1839      2.2228     2.19291 0.000634877
        1840     2.22796     2.19293 0.000634818
        1841     2.23043     2.19295   0.0006348
        1842     2.22889     2.19297 0.000634755
        1843     2.21988     2.19299 0.000634578
        1844     2.19979     2.19299 0.000634245
        1845     2.17773     2.19298 0.000633955
        1846      2.1782     2.19297 0.000633662
        1847     2.19818     2.19298 0.000633326
        1848     2.21402     2.19299 0.000633085
        1849     2.22068       2.193  0.00063292
        1850     2.22299     2.19302 0.000632785
        1851     2.22403     2.19304 0.000632665
        1852     2.22437     2.19305  0.00063255
        1853     2.22415     2.19307 0.000632431
        1854      2.2243     2.19309 0.000632314
        1855     2.22555      2.1931 0.000632216
        1856     2.22714     2.19312 0.000632141
        1857     2.22787     2.19314 0.000632077
        1858     2.22789     2.19316 0.000632014
        1859     2.22882     2.19318 0.000631965
        1860     2.23174      2.1932 0.000631965
        1861     2.23546     2.19322 0.000632033
        1862     2.23664     2.19325 0.000632124
        1863     2.23076     2.19327 0.000632105
        1864     2.21409     2.19328 0.000631865
        1865     2.19113     2.19328 0.000631527
        1866     2.18119     2.19327 0.000631222
        1867      2.1954     2.19327 0.000630885
        1868     2.21742     2.19328 0.000630679
        1869     2.23041      2.1933 0.000630655
        1870     2.23292     2.19332 0.000630673
        1871     2.23093     2.19334 0.000630656
        1872     2.22901     2.19336 0.000630607
        1873     2.22702     2.19338 0.000630526
        1874     2.22294      2.1934 0.000630387
        1875     2.21711     2.19341 0.000630178
        1876     2.21247     2.19342 0.000629924
        1877     2.21197     2.19343 0.000629666
        1878     2.21616     2.19344 0.000629447
        1879     2.22195     2.19346 0.000629295
        1880     2.22521     2.19347 0.000629186
        1881     2.22426     2.19349 0.000629065
        1882     2.22026      2.1935 0.000628891
        1883     2.21578     2.19352 0.000628669
        1884     2.21289     2.19353 0.000628419
        1885     2.21151     2.19354 0.000628158
        1886     2.20966     2.19355 0.000627883
        1887     2.20606     2.19355 0.000627585
        1888     2.20224     2.19356  0.00062727
        1889     2.20142     2.19356 0.000626952
        1890      2.2044     2.19357 0.000626646
        1891     2.20805     2.19357 0.000626362
        1892     2.20859     2.19358 0.000626081
        1893     2.20411     2.19359 0.000625775
        1894     2.19471     2.19359 0.000625445
        1895     2.18283     2.19358  0.00062514
        1896     2.17328     2.19357 0.000624902
        1897     2.17077     2.19356 0.000624688
        1898     2.17563     2.19355 0.000624431
        1899     2.18344     2.19354 0.000624125
        1900     2.18949     2.19354   0.0006238
        1901     2.19213     2.19354 0.000623472
        1902     2.19255     2.19354 0.000623145
        1903     2.19279     2.19354 0.000622817
        1904     2.19375     2.19354  0.00062249
        1905     2.19478     2.19354 0.000622164
        1906      2.1949     2.19354 0.000621838
        1907     2.19371     2.19354 0.000621512
        1908     2.19095     2.19354 0.000621187
        1909     2.18622     2.19354 0.000620874
        1910     2.18039     2.19353 0.000620587
        1911     2.17692     2.19352 0.000620323
        1912     2.17866     2.19351 0.000620047
        1913     2.18352     2.19351 0.000619745
        1914     2.18812     2.19351 0.000619428
        1915     2.19217     2.19351 0.000619105
