     #Bin   #Single_Part_Bin  #Global_Part_Bin  Error_Global_Calculation           1           0 0.000107686 0.000107331
           2           0  0.00956248  0.00119391
           3   0.0327364   0.0309488  0.00228899
           4   0.0327364   0.0511937  0.00225195
           5    0.196419    0.122245  0.00473338
           6    0.258618    0.185025  0.00388493
           7    0.461584    0.252824  0.00845433
           8    0.487773    0.320494   0.0130016
           9    0.585982     1.03348   0.0286685
          10    0.464857    0.643658   0.0116015
          11    0.500867    0.457276  0.00639304
          12    0.281533    0.268762   0.0065821
          13    0.101483   0.0712233  0.00431377
          14   0.0654729   0.0331456  0.00246039
          15   0.0327364   0.0154421  0.00132778
          16   0.0327364   0.0246169  0.00130756
          17           0    0.014193  0.00129865
          18           0   0.0013353   0.0005118
          19           0           0           0
          20           0           0           0
