     #Bin   #Single_Part_Bin  #Global_Part_Bin  Error_Global_Calculation           1           0 8.66043e-05 8.63749e-05
           2           0  0.00836598  0.00102306
           3   0.0654729   0.0289951  0.00194126
           4    0.163682   0.0655768  0.00328411
           5    0.130946    0.131604  0.00416055
           6    0.310996    0.209253  0.00484197
           7    0.340459    0.278138  0.00794344
           8    0.297901    0.330188   0.0107891
           9    0.582708    0.940349   0.0268757
          10    0.563067    0.623049   0.0100378
          11    0.464857    0.465221   0.0054145
          12    0.353553    0.275488   0.0054937
          13    0.157135   0.0784808  0.00367842
          14   0.0392837   0.0429904  0.00255996
          15           0    0.012904  0.00115315
          16   0.0654729    0.030121   0.0014176
          17           0   0.0125923  0.00113508
          18           0  0.00213047  0.00056789
          19           0           0           0
          20           0           0           0
