     #Bin   #Single_Part_Bin  #Global_Part_Bin  Error_Global_Calculation           1           0  0.00023722 0.000235495
           2           0   0.0178864  0.00193834
           3   0.0654729    0.030554  0.00366806
           4   0.0327364   0.0596847  0.00354414
           5   0.0982093   0.0646663  0.00305962
           6    0.232429    0.184747  0.00299122
           7     0.25207    0.168332  0.00776386
           8     0.18005    0.168142  0.00546616
           9     1.29636     1.37085  0.00801409
          10    0.461584    0.737756   0.0177266
          11    0.474678    0.420117  0.00979365
          12    0.310996    0.195043  0.00498294
          13   0.0327364   0.0328313   0.0030593
          14   0.0327364    0.027565  0.00266229
          15   0.0327364   0.0027992  0.00104221
          16   0.0327364   0.0260468  0.00212541
          17           0   0.0253351  0.00159859
          18           0  0.00294153  0.00109666
          19           0           0           0
          20           0           0           0
