     #Bin   #Single_Part_Bin  #Global_Part_Bin  Error_Global_Calculation           1           0  0.00272804  0.00249034
           2   0.0327364   0.0300084  0.00249034
           3           0           0           0
           4   0.0327364   0.0327364  2.6885e-10
           5   0.0327364   0.0327364  2.6885e-10
           6    0.163682    0.148951  0.00555073
           7   0.0982093    0.158226   0.0211407
           8    0.196419    0.186052   0.0143198
           9      1.5648      1.5277   0.0126003
          10    0.792221    0.850601   0.0126415
          11    0.297901    0.252616   0.0112722
          12    0.258618    0.247706  0.00742774
          13           0           0           0
          14   0.0327364   0.0327364  2.6885e-10
          15           0           0           0
          16           0           0           0
          17           0   0.0169138  0.00647489
          18   0.0327364   0.0158226  0.00647489
          19           0           0           0
          20           0           0           0
