     #Bin   #Single_Part_Bin  #Global_Part_Bin  Error_Global_Calculation           1           0 0.000230538 0.000228909
           2           0   0.0173826  0.00191621
           3   0.0654729   0.0315376  0.00363007
           4   0.0327364   0.0589256  0.00348471
           5    0.153861   0.0669022  0.00336285
           6    0.238976    0.186137  0.00306558
           7    0.196419    0.169722  0.00761897
           8    0.229155    0.169353  0.00539083
           9      1.2178     1.36691  0.00826312
          10    0.471405    0.730299   0.0179944
          11    0.471405    0.421101  0.00954801
          12    0.297901    0.198724  0.00550842
          13   0.0621992   0.0332436  0.00300135
          14   0.0327364   0.0277107  0.00258929
          15   0.0327364   0.0036425  0.00117108
          16   0.0327364   0.0262352  0.00206971
          17           0   0.0246215  0.00163127
          18           0  0.00285867  0.00106733
          19           0           0           0
          20           0           0           0
