     #Bin   #Single_Part_Bin  #Global_Part_Bin  Error_Global_Calculation           1           0 0.000197207 0.000196016
           2           0   0.0148694  0.00177118
           3   0.0654729   0.0364439  0.00337024
           4   0.0327364   0.0551392  0.00314766
           5    0.163682   0.0786857  0.00431283
           6   0.0982093     0.18005  0.00328242
           7    0.212787    0.177132  0.00689064
           8    0.448489     0.18644  0.00733673
           9     1.09012     1.33695   0.0109124
          10    0.527056    0.699968   0.0174734
          11    0.504141    0.435592   0.0093521
          12    0.229155    0.210972   0.0059247
          13   0.0982093   0.0353396  0.00304735
          14           0   0.0292261  0.00248749
          15   0.0327364  0.00784885  0.00150493
          16   0.0327364   0.0271752  0.00178817
          17           0   0.0210617  0.00168835
          18           0  0.00244537  0.00091966
          19           0           0           0
          20           0           0           0
