     #Bin   #Single_Part_Bin  #Global_Part_Bin  Error_Global_Calculation           1           0 0.000101666  0.00010135
           2   0.0327364  0.00947526  0.00115474
           3           0   0.0306014  0.00217826
           4   0.0654729   0.0510363  0.00214637
           5    0.196419     0.12692  0.00472284
           6    0.343732    0.190746  0.00414944
           7    0.409205     0.26364  0.00873811
           8    0.409205    0.324945   0.0123712
           9    0.540151     1.01009   0.0281197
          10    0.491046    0.633968   0.0113973
          11    0.461584    0.458168  0.00606368
          12    0.291354    0.269882  0.00622719
          13    0.130946   0.0731181  0.00412367
          14   0.0982093   0.0368437   0.0026141
          15           0   0.0147416  0.00127828
          16   0.0327364   0.0252335  0.00125495
          17           0   0.0136639  0.00124898
          18   0.0327364  0.00235865  0.00065016
          19           0           0           0
          20           0           0           0
