     #Bin   #Single_Part_Bin  #Global_Part_Bin  Error_Global_Calculation           1           0  0.00341361  0.00046986
           2    0.130946   0.0226667  0.00148903
           3   0.0654729   0.0540423  0.00227182
           4    0.163682    0.109018  0.00334224
           5    0.160408    0.198969  0.00417277
           6    0.396111    0.326369  0.00652995
           7    0.491046    0.292497  0.00499138
           8    0.288081    0.307777  0.00645534
           9    0.366648    0.656742   0.0175768
          10    0.294628    0.480564  0.00936331
          11    0.363374    0.448691  0.00359155
          12    0.324091     0.31224  0.00385338
          13    0.170229    0.140401  0.00362008
          14    0.091662   0.0724556  0.00231956
          15    0.130946    0.038164  0.00158957
          16   0.0327364   0.0458854  0.00154857
          17           0   0.0171536 0.000847633
          18           0  0.00141521 0.000299277
          19   0.0327364  0.00271378 0.000444361
          20   0.0327364   0.0039968 0.000517925
