     #Bin   #Single_Part_Bin  #Global_Part_Bin  Error_Global_Calculation           1           0 0.000584579 0.000574045
           2   0.0327364   0.0321518 0.000574045
           3  0.00654729 0.000233832 0.000229618
           4   0.0589256   0.0367116  0.00182147
           5   0.0654729   0.0507415  0.00482198
           6    0.196419    0.171165  0.00382391
           7   0.0982093    0.122879  0.00734336
           8    0.196419    0.176192  0.00985019
           9     1.38475     1.39095   0.0162545
          10    0.739843    0.884936   0.0154674
          11    0.527056    0.393188   0.0181595
          12   0.0982093    0.203083   0.0085668
          13   0.0654729   0.0133284  0.00386328
          14           0   0.0144976  0.00291319
          15           0  0.00151991  0.00111509
          16   0.0327364   0.0106393  0.00287634
          17   0.0327364   0.0254876  0.00248763
          18           0  0.00724878  0.00248763
          19           0           0           0
          20           0           0           0
