     #Bin   #Single_Part_Bin  #Global_Part_Bin  Error_Global_Calculation           1           0 0.000224222 0.000222681
           2           0   0.0169063  0.00189307
           3   0.0654729   0.0324674  0.00358966
           4   0.0327364   0.0582081  0.00342598
           5    0.130946   0.0686568  0.00349209
           6    0.163682     0.18597  0.00300066
           7    0.271712    0.172337  0.00763235
           8    0.235702    0.171126  0.00538703
           9      1.2047      1.3621  0.00871039
          10    0.546698    0.725269   0.0178494
          11    0.425574    0.421358  0.00928864
          12    0.294628    0.201351  0.00566217
          13   0.0523783   0.0339472  0.00296279
          14    0.045831   0.0280278  0.00253122
          15   0.0327364   0.0044396  0.00126739
          16   0.0327364   0.0264134  0.00201683
          17           0   0.0239469  0.00165485
          18           0  0.00278035  0.00103952
          19           0           0           0
          20           0           0           0
