     #Bin   #Single_Part_Bin  #Global_Part_Bin  Error_Global_Calculation           1           0  0.00903549 0.000486991
           2   0.0654729   0.0468083  0.00135796
           3    0.134219   0.0919858  0.00170599
           4    0.288081    0.146576  0.00221402
           5    0.297901    0.223105  0.00259802
           6    0.327364    0.314198  0.00311735
           7    0.432121    0.364783  0.00380253
           8     0.25207    0.349815  0.00353109
           9    0.396111    0.489449  0.00813565
          10    0.320817     0.39868  0.00466379
          11    0.310996    0.415015  0.00245775
          12    0.238976    0.265177  0.00261789
          13    0.140767    0.147413  0.00206054
          14   0.0360101   0.0851507  0.00144904
          15    0.130946   0.0649422  0.00132604
          16   0.0327364    0.044434 0.000937817
          17   0.0982093   0.0390559  0.00118156
          18   0.0196419   0.0100967  0.00053095
          19   0.0130946   0.0211198 0.000852834
          20           0  0.00804021 0.000553448
