     #Bin   #Single_Part_Bin  #Global_Part_Bin  Error_Global_Calculation           1           0  0.00409205  0.00354382
           2   0.0327364   0.0286444  0.00354382
           3           0           0           0
           4   0.0327364   0.0327364           0
           5   0.0327364   0.0327364           0
           6    0.150588    0.141585  0.00535105
           7    0.137493    0.188234   0.0181717
           8    0.202966    0.172685   0.0171427
           9     1.50588     1.53206  0.00896524
          10    0.851147    0.861786   0.0101809
          11    0.261891    0.237339  0.00915011
          12    0.261891    0.238157   0.0068839
          13           0           0           0
          14   0.0327364   0.0327364           0
          15           0           0           0
          16           0           0           0
          17  0.00327364   0.0253707  0.00637888
          18   0.0294628   0.0073657  0.00637888
          19           0           0           0
          20           0           0           0
