     #Bin   #Single_Part_Bin  #Global_Part_Bin  Error_Global_Calculation           1           0 0.000221192 0.000219692
           2           0   0.0166779  0.00188122
           3   0.0654729   0.0329134  0.00356875
           4   0.0327364   0.0578638  0.00339693
           5    0.130946   0.0694985   0.0035449
           6    0.163682    0.185669  0.00297519
           7    0.229155    0.173105  0.00756773
           8     0.24225    0.172087  0.00539929
           9     1.21125     1.36007  0.00882802
          10    0.576161    0.723254   0.0177216
          11     0.45831    0.421857  0.00917653
          12    0.265165    0.202214  0.00565094
          13   0.0294628   0.0338866  0.00292337
          14   0.0654729   0.0285338  0.00254709
          15   0.0327364  0.00482199  0.00130668
          16   0.0327364   0.0264988  0.00199139
          17           0   0.0236233  0.00166382
          18           0  0.00274278  0.00102615
          19           0           0           0
          20           0           0           0
