     #Bin   #Single_Part_Bin  #Global_Part_Bin  Error_Global_Calculation           1           0 0.000106982 0.000106632
           2           0  0.00949998  0.00118774
           3   0.0327364   0.0309605  0.00227406
           4   0.0327364   0.0510731  0.00224046
           5    0.196419    0.122729   0.0047272
           6    0.261891    0.185528  0.00389188
           7    0.477952    0.254296  0.00852615
           8    0.419026    0.321138   0.0129326
           9    0.664549     1.03107   0.0285824
          10    0.448489    0.642383   0.0115956
          11    0.474678     0.45739  0.00635226
          12    0.265165    0.268738  0.00653912
          13    0.111304   0.0714852  0.00429353
          14     0.10803   0.0336351  0.00249251
          15  0.00982093   0.0154054  0.00131961
          16   0.0327364     0.02467  0.00130009
          17           0   0.0141002  0.00129347
          18           0  0.00132657  0.00050853
          19           0           0           0
          20           0           0           0
