     #Bin   #Single_Part_Bin  #Global_Part_Bin  Error_Global_Calculation           1           0 0.000109854 0.000109485
           2           0  0.00975502  0.00121277
           3   0.0327364   0.0309129  0.00233498
           4   0.0327364   0.0515654  0.00228705
           5    0.196419    0.120751   0.0047495
           6    0.261891    0.183829  0.00389877
           7    0.425574    0.248775  0.00829439
           8     0.45831    0.317236   0.0131261
           9    0.523783     1.04308   0.0287034
          10    0.553246    0.646006   0.0117445
          11    0.504141    0.456201  0.00648789
          12    0.317543    0.268768  0.00671376
          13   0.0982093   0.0706579  0.00438823
          14   0.0654729   0.0324947  0.00248106
          15   0.0327364   0.0150939  0.00133921
          16   0.0327364   0.0244535  0.00133048
          17           0   0.0144787  0.00131428
          18           0  0.00136219  0.00052187
          19           0           0           0
          20           0           0           0
