     #Bin   #Single_Part_Bin  #Global_Part_Bin  Error_Global_Calculation           1           0  0.00818411  0.00578704
           2   0.0327364   0.0245523  0.00578704
           3           0           0           0
           4   0.0327364   0.0327364           0
           5   0.0327364   0.0327364           0
           6    0.130946    0.142403  0.00810185
           7    0.196419    0.217697   0.0150463
           8    0.189871    0.152224   0.0266204
           9     1.54516     1.53534  0.00694444
          10    0.851147    0.874063   0.0162037
          11    0.229155    0.220971  0.00578704
          12    0.229155    0.229155           0
          13           0           0           0
          14   0.0327364   0.0327364           0
          15           0           0           0
          16           0           0           0
          17   0.0327364   0.0327364           0
          18           0           0           0
          19           0           0           0
          20           0           0           0
