     #Bin   #Single_Part_Bin  #Global_Part_Bin  Error_Global_Calculation           1           0 0.000106287 0.000105941
           2           0  0.00943829  0.00118163
           3   0.0327364   0.0309721  0.00225932
           4   0.0327364    0.050954  0.00222908
           5    0.196419    0.123208  0.00472066
           6    0.265165    0.186045  0.00390082
           7    0.481225    0.255769  0.00859718
           8    0.389563    0.321582   0.0128562
           9    0.697286      1.0289   0.0284788
          10     0.45831    0.641188   0.0115818
          11    0.425574    0.457183  0.00631438
          12    0.294628    0.268906  0.00649882
          13   0.0982093   0.0716588  0.00426915
          14   0.0982093   0.0340544  0.00251135
          15   0.0163682   0.0154116  0.00131106
          16   0.0491046   0.0248287  0.00130129
          17           0   0.0140086  0.00128831
          18           0  0.00131796   0.0005053
          19           0           0           0
          20           0           0           0
