     #Bin   #Single_Part_Bin  #Global_Part_Bin  Error_Global_Calculation           1           0 0.000151558 0.000150854
           2   0.0327364   0.0121246  0.00149682
           3           0   0.0333123  0.00287523
           4   0.0327364    0.057895  0.00271982
           5     0.18005   0.0994824  0.00509375
           6    0.212787    0.168199   0.0040567
           7    0.307722    0.200086  0.00673157
           8    0.451763    0.247584   0.0123789
           9    0.713654     1.21182   0.0241423
          10    0.621992    0.686768   0.0141356
          11    0.468131    0.444549  0.00744279
          12     0.35028    0.243523  0.00765218
          13   0.0982093   0.0448913  0.00301262
          14           0    0.025007  0.00216275
          15   0.0327364   0.0136099  0.00153555
          16   0.0327364   0.0284625  0.00139265
          17           0   0.0161863  0.00155379
          18           0  0.00187931  0.00071371
          19           0           0           0
          20           0           0           0
