     #Bin   #Single_Part_Bin  #Global_Part_Bin  Error_Global_Calculation           1           0  0.00011861  0.00011818
           2           0   0.0105326  0.00128657
           3   0.0621992   0.0307675  0.00252069
           4   0.0687465   0.0523308  0.00240752
           5    0.130946    0.115455  0.00482702
           6    0.229155     0.17801  0.00378725
           7    0.425574     0.23473   0.0077969
           8     0.45831    0.305208   0.0136509
           9    0.589256     1.08127   0.0285828
          10    0.491046    0.655416   0.0123261
          11    0.504141    0.460279  0.00679127
          12     0.31427    0.263576  0.00703688
          13    0.137493   0.0640021   0.0041647
          14    0.091662   0.0278734  0.00217189
          15           0   0.0150635  0.00139478
          16           0   0.0249793  0.00137222
          17   0.0327364   0.0144467  0.00136385
          18           0  0.00147077  0.00056244
          19           0           0           0
          20           0           0           0
