     #Bin   #Single_Part_Bin  #Global_Part_Bin  Error_Global_Calculation           1           0   0.0032296 0.000643407
           2   0.0327364  0.00970349  0.00105673
           3   0.0327364   0.0330887  0.00182808
           4    0.091662   0.0741634  0.00317096
           5    0.268439     0.14062  0.00400615
           6    0.392837    0.224898  0.00491368
           7    0.261891    0.282399  0.00684368
           8    0.373195    0.329067  0.00919102
           9    0.261891    0.866708   0.0257102
          10     0.67437    0.621376   0.0085784
          11     0.45831    0.469599  0.00472567
          12    0.327364    0.280946  0.00479632
          13     0.10803     0.08877  0.00358694
          14     0.14404   0.0453172  0.00228365
          15   0.0851147   0.0169554  0.00134423
          16   0.0229155   0.0358339  0.00157133
          17           0    0.011054   0.0010137
          18           0  0.00180564  0.00048403
          19           0           0           0
          20           0           0           0
