     #Bin   #Single_Part_Bin  #Global_Part_Bin  Error_Global_Calculation           1           0 0.000109121 0.000108757
           2           0  0.00968998  0.00120642
           3   0.0327364    0.030925  0.00231945
           4   0.0327364   0.0514398  0.00227525
           5    0.196419    0.121256  0.00474455
           6    0.245523    0.184241  0.00389441
           7    0.441942    0.250063  0.00833846
           8    0.468131    0.318242    0.013077
           9    0.533604     1.03969   0.0287123
          10    0.556519     0.64541   0.0116814
          11    0.536877    0.456739  0.00646689
          12    0.261891    0.268722  0.00666916
          13   0.0982093   0.0708416  0.00436281
          14   0.0654729   0.0327146  0.00247424
          15   0.0327364   0.0152115  0.00133544
          16   0.0327364   0.0245087  0.00132275
          17           0   0.0143822  0.00130906
          18           0  0.00135311  0.00051847
          19           0           0           0
          20           0           0           0
