     #Bin   #Single_Part_Bin  #Global_Part_Bin  Error_Global_Calculation           1           0 0.000183913 0.000182876
           2           0   0.0143084   0.0016931
           3   0.0327364   0.0378124  0.00321169
           4    0.111304   0.0570129  0.00307912
           5    0.150588   0.0827238  0.00432996
           6   0.0654729    0.172988   0.0041559
           7    0.294628    0.183655  0.00696774
           8    0.435394    0.205725     0.01028
           9    0.906799     1.31093   0.0145049
          10     0.53033    0.689451   0.0168837
          11    0.455036    0.437381  0.00880395
          12    0.389563    0.217127  0.00619777
          13   0.0982093   0.0399826  0.00338937
          14           0   0.0272558   0.0024464
          15   0.0327364  0.00952667  0.00155154
          16   0.0327364   0.0275501  0.00167416
          17           0   0.0196419  0.00167108
          18           0  0.00228052  0.00086012
          19           0           0           0
          20           0           0           0
