     #Bin   #Single_Part_Bin  #Global_Part_Bin  Error_Global_Calculation           1           0  0.00307773   0.0196646
           2   0.0314815   0.0187793   0.0825421
           3   0.0296296   0.0371805    0.156612
           4   0.0527778   0.0814815    0.331173
           5    0.148148    0.100039    0.406271
           6    0.137037    0.117762    0.476786
           7    0.185185    0.146766    0.587575
           8   0.0657407    0.101826    0.406032
           9    0.108333     0.10832    0.430422
          10   0.0666667   0.0744392    0.306597
          11   0.0824074   0.0682447    0.282261
          12   0.0277778   0.0479134    0.207218
          13    0.012963   0.0315076     0.14333
          14   0.0425926   0.0254043    0.109406
          15           0   0.0135368   0.0658477
          16           0   0.0112024   0.0555854
          17  0.00925926  0.00710746   0.0375321
          18           0   0.0010433  0.00963983
          19           0  0.00168232   0.0147768
          20           0 0.000169536  0.00267639
          21           0  0.00105634   0.0112978
          22           0 0.000847679  0.00998637
          23           0 0.000404278  0.00662548
          24           0 7.82473e-05  0.00160356
          25           0 0.000130412  0.00428575
          26           0           0           0
          27           0           0           0
          28           0           0           0
          29           0           0           0
          30           0           0           0
