0 11 30 17 31 19 6 3 29 7 21 22 1 20 15 27 23 10 9 25 8 13 12 5 26 4 24 28 18 32 16 2 33 14 
0 11 30 17 31 19 6 3 29 7 21 22 1 20 15 27 23 10 9 25 8 13 12 5 26 4 24 28 18 32 16 2 33 14 
0 11 30 17 31 19 6 3 29 7 21 22 1 20 15 27 23 10 9 25 8 13 12 5 26 4 24 28 18 32 16 2 33 14 
0 11 30 17 31 19 6 3 29 7 21 22 1 20 15 27 23 10 9 25 8 13 12 5 26 4 24 28 18 32 16 2 33 14 
0 11 30 17 14 19 6 3 29 7 23 27 15 26 4 28 18 32 16 24 12 5 20 1 22 31 21 10 9 25 8 13 2 33 
0 11 30 17 14 19 6 3 29 7 23 27 15 26 4 28 18 32 16 24 12 5 20 1 22 31 21 10 9 25 8 13 2 33 
0 11 30 17 31 19 6 3 29 7 23 27 18 28 24 4 26 12 5 20 1 22 21 13 2 15 32 16 8 10 9 25 14 33 
0 11 30 17 31 19 6 3 29 7 23 27 15 21 22 1 20 10 9 25 8 13 12 5 26 4 24 28 18 32 16 2 33 14 
0 11 30 17 31 19 6 3 29 7 23 27 15 5 12 24 16 32 18 28 4 26 20 1 22 21 13 2 14 33 8 25 9 10 
0 11 30 17 31 19 6 3 29 7 23 27 15 26 4 28 18 32 16 24 12 5 20 1 22 21 13 2 14 33 8 25 9 10 
0 11 30 17 31 19 6 3 29 7 23 27 15 26 4 28 18 32 16 24 12 5 20 1 22 21 13 2 14 33 8 25 9 10 
0 11 30 17 31 19 22 3 29 7 23 27 15 26 4 28 18 32 16 24 12 5 20 1 6 21 13 2 14 33 8 25 10 9 
0 11 30 17 31 19 6 3 29 7 23 27 15 5 12 24 16 32 1 20 26 4 28 18 22 21 13 2 14 33 8 25 9 10 
0 11 30 17 31 19 6 3 29 7 23 27 15 26 4 28 18 32 16 24 12 5 20 1 22 21 33 8 9 10 25 13 2 14 
0 11 30 17 14 19 6 3 29 7 12 24 16 32 18 28 4 26 15 27 23 5 20 31 1 22 21 13 2 33 8 25 9 10 
0 11 30 17 31 19 6 3 29 18 28 4 26 15 27 23 7 32 20 24 12 5 16 1 21 22 13 2 14 33 8 25 9 10 
0 11 30 17 31 19 6 3 29 7 23 27 15 26 5 33 21 22 1 20 24 4 28 18 32 16 12 10 9 25 8 13 2 14 
0 11 30 17 31 19 6 3 29 7 23 27 15 26 5 33 21 22 1 20 24 4 28 18 32 16 12 10 9 25 8 13 2 14 
0 11 30 17 31 19 6 3 29 7 23 27 15 26 4 28 18 32 16 24 12 5 20 1 22 21 14 2 10 13 8 9 25 33 
0 11 30 17 31 19 6 3 29 7 14 23 27 15 26 4 28 18 32 16 24 12 5 20 1 22 21 10 9 25 8 13 2 33 
0 11 16 32 30 17 14 19 6 3 29 7 23 27 15 26 4 28 18 24 12 5 20 1 22 31 21 10 9 25 8 13 2 33 
0 11 30 17 31 6 19 3 22 1 5 12 24 16 29 7 21 20 15 27 23 10 9 25 8 13 26 4 28 18 32 2 33 14 
0 11 30 17 31 19 6 3 29 7 23 27 15 26 4 28 18 32 16 24 12 5 20 1 22 21 8 33 14 2 25 9 10 13 
0 11 30 17 31 19 6 3 29 7 23 27 15 26 4 28 1 20 5 12 24 16 32 18 22 21 13 2 14 33 8 10 9 25 
0 11 30 17 16 32 31 19 6 3 29 7 23 27 15 26 4 28 18 24 12 5 20 1 22 21 10 9 8 25 33 14 2 13 
0 11 30 17 31 19 6 3 29 7 23 27 15 26 4 28 18 32 16 24 12 5 20 1 22 21 10 33 9 25 8 13 2 14 
0 11 30 17 31 19 6 3 29 7 23 27 15 26 4 28 18 32 16 24 12 5 20 1 22 2 13 33 8 25 9 10 21 14 
0 11 30 17 31 3 19 6 29 8 16 32 7 23 27 15 26 4 28 18 24 12 5 20 1 22 21 10 9 25 33 13 2 14 
0 11 30 17 31 19 6 3 29 7 23 27 15 26 4 28 18 32 16 24 12 5 20 1 22 21 13 9 14 33 8 10 2 25 
0 11 30 17 31 19 6 3 29 7 23 27 15 26 4 28 18 32 16 24 12 5 20 1 22 21 33 9 14 25 8 10 2 13 
0 11 30 17 31 19 6 3 29 7 23 27 15 26 4 28 18 32 16 24 12 5 33 21 22 1 20 10 9 13 8 2 25 14 
0 11 30 17 31 19 6 3 18 7 21 22 1 20 15 27 23 10 9 25 8 13 12 5 26 4 24 28 29 32 16 2 33 14 
0 11 30 17 16 32 31 19 6 3 29 7 23 27 15 26 4 28 18 24 12 5 20 1 33 14 22 21 10 9 25 2 13 8 
0 11 30 17 31 19 6 3 29 7 23 27 15 26 4 28 18 32 16 24 12 5 20 1 22 21 13 8 33 25 10 2 14 9 
0 11 30 17 31 6 19 3 22 1 5 12 24 16 32 18 28 4 26 15 29 7 23 27 20 21 13 2 14 33 8 25 10 9 
0 11 30 17 31 19 6 3 29 7 23 27 15 26 4 28 32 18 16 24 12 5 20 1 8 10 9 25 33 2 22 21 13 14 
0 11 30 17 31 19 6 3 29 20 22 1 21 10 9 25 33 5 12 24 7 23 16 18 32 28 4 26 15 27 8 13 2 14 
0 11 20 30 17 31 19 22 3 29 7 23 27 15 26 4 28 18 32 16 24 12 5 1 6 21 13 2 14 33 8 25 10 9 
0 11 30 17 14 31 19 6 3 29 7 23 27 15 20 1 22 21 10 9 25 8 13 12 5 26 4 28 18 24 16 33 32 2 
0 11 30 17 16 32 31 19 6 3 29 7 23 27 15 26 4 28 18 24 12 5 20 1 33 14 22 21 10 9 25 2 8 13 
0 11 30 17 31 19 6 3 29 18 28 4 26 15 27 23 7 32 20 24 12 5 16 1 22 13 2 14 33 21 8 25 9 10 
0 11 30 17 14 19 6 29 7 3 31 33 25 9 10 27 15 26 4 28 18 32 16 24 12 5 1 22 21 23 8 20 2 13 
0 11 30 17 31 19 6 3 29 7 23 27 15 26 4 28 18 32 16 24 12 5 20 1 22 21 8 25 9 33 10 14 2 13 
0 11 30 17 31 19 6 3 29 7 23 27 15 26 4 28 18 32 16 24 12 5 20 1 22 21 8 25 9 33 10 14 2 13 
0 11 30 17 19 31 6 3 29 7 23 27 13 26 4 28 18 32 16 5 8 33 25 9 10 2 1 12 24 15 20 14 22 21 
0 11 30 17 31 19 6 3 29 16 23 27 15 10 5 12 24 7 32 18 28 4 26 2 13 33 8 25 9 21 22 1 20 14 
0 11 30 17 31 10 5 12 24 16 32 18 28 4 26 15 27 23 7 29 3 6 19 2 13 33 8 25 9 21 22 1 20 14 
0 11 30 17 31 19 6 3 29 7 23 27 15 26 4 28 18 32 16 24 12 5 33 21 22 1 20 10 2 14 8 13 9 25 
0 11 21 22 1 20 5 12 24 16 32 18 28 4 26 30 17 31 19 6 3 29 7 23 27 15 2 13 14 10 9 33 25 8 
0 11 30 17 31 19 6 3 29 7 21 22 1 20 15 27 23 10 9 25 8 13 12 5 26 4 24 28 32 16 2 33 18 14 
0 11 30 17 31 19 6 3 29 7 23 27 15 26 4 28 18 32 20 8 16 24 12 5 1 22 21 10 9 25 13 33 14 2 
0 11 30 17 14 19 6 3 29 7 23 27 15 26 4 28 18 32 21 22 5 12 24 16 31 8 13 1 20 33 10 9 25 2 
0 11 30 17 31 19 6 3 29 7 15 27 23 26 4 28 18 32 16 24 12 5 20 1 33 14 22 21 10 9 25 2 8 13 
0 11 30 17 31 19 6 3 29 12 24 16 22 7 15 27 23 26 4 28 18 32 5 20 1 21 13 2 14 33 8 10 9 25 
0 11 30 17 19 31 6 3 29 7 23 27 13 26 4 28 18 32 16 5 8 33 25 9 10 2 1 12 24 22 15 20 21 14 
0 11 30 17 14 31 19 6 15 27 23 7 29 3 26 4 28 18 32 16 24 12 5 20 1 22 21 10 9 25 8 33 2 13 
0 11 30 17 31 19 6 3 29 7 23 27 15 26 4 28 18 32 16 24 25 5 20 1 22 21 13 2 14 33 8 12 9 10 
0 11 30 17 31 19 6 3 29 7 23 27 15 26 4 28 18 32 16 24 25 5 20 1 22 21 13 2 14 33 8 12 9 10 
0 11 30 17 31 19 6 3 29 7 23 27 26 4 15 28 5 33 21 22 1 20 12 24 18 32 16 25 10 9 8 13 2 14 
0 11 17 19 28 26 4 33 30 31 6 3 29 7 23 27 15 18 32 16 24 12 5 20 1 22 21 13 2 14 8 10 9 25 
0 11 30 17 31 19 6 3 29 7 23 27 15 26 4 28 18 32 16 24 12 5 20 1 22 21 8 25 9 33 10 13 14 2 
0 3 30 17 31 19 6 11 29 7 21 22 1 20 15 27 23 10 9 25 8 13 12 5 26 4 24 28 18 32 16 2 33 14 
0 22 1 20 5 12 24 16 32 18 28 4 26 15 27 23 7 29 3 6 19 31 11 30 17 8 25 9 33 14 2 13 21 10 
