 0	96.0627
 0.01	98.4325
 0.02	97.8368
 0.03	98.074
 0.04	96.0124
 0.05	97.1992
 0.06	96.047
 0.07	95.1272
 0.08	94.6987
 0.09	95.432
 0.1	97.2784
 0.11	94.5837
 0.12	96.3665
 0.13	96.2973
 0.14	94.4542
 0.15	94.2594
 0.16	95.8933
 0.17	94.364
 0.18	96.1562
 0.19	90.6094
 0.2	91.161
 0.21	91.6028
 0.22	90.8886
 0.23	91.0823
 0.24	87.2198
 0.25	83.9268
 0.26	83.3576
 0.27	87.3982
 0.28	85.9182
 0.29	85.9184
 0.3	83.5023
 0.31	82.6684
 0.32	81.6256
 0.33	83.5219
 0.34	82.7297
 0.35	83.5053
 0.36	81.6205
 0.37	82.8342
 0.38	81.8202
 0.39	83.3028
 0.4	86.6741
 0.41	87.5122
 0.42	87.1974
 0.43	89.8566
 0.44	88.164
 0.45	89.4744
 0.46	89.8862
 0.47	93.1008
 0.48	95.2819
 0.49	94.9955
 0.5	100.732
