 0	103.59
 0.01	99.7264
 0.02	99.5605
 0.03	99.0726
 0.04	99.4546
 0.05	102.201
 0.06	102.928
 0.07	104.2
 0.08	105.122
 0.09	108.201
 0.1	110.915
 0.11	109.401
 0.12	107.598
 0.13	106.997
 0.14	108.025
 0.15	114.814
 0.16	115.628
 0.17	110.218
 0.18	116.875
 0.19	119.003
 0.2	120.148
 0.21	121.548
 0.22	122.416
 0.23	121.16
 0.24	118.434
 0.25	119.465
 0.26	117.307
 0.27	119.368
 0.28	121.687
 0.29	123.502
 0.3	118.377
 0.31	117.273
 0.32	116.214
 0.33	115.643
 0.34	119.464
 0.35	117.255
 0.36	117.504
 0.37	120.746
 0.38	114.398
 0.39	117.041
 0.4	116.656
 0.41	117.037
 0.42	117.248
 0.43	118.577
 0.44	118.146
 0.45	126.055
 0.46	127.584
 0.47	126.827
 0.48	122.895
 0.49	122.774
 0.5	122.984
