 0	103.056
 0.01	100.162
 0.02	102.196
 0.03	103.462
 0.04	102.975
 0.05	99.3694
 0.06	96.3717
 0.07	98.7353
 0.08	98.5214
 0.09	98.8026
 0.1	97.1369
 0.11	98.8425
 0.12	98.9415
 0.13	95.0893
 0.14	93.4848
 0.15	96.6675
 0.16	99.6005
 0.17	102.194
 0.18	104.337
 0.19	104.292
 0.2	103.425
 0.21	105.036
 0.22	104.015
 0.23	101.979
 0.24	96.0852
 0.25	100.099
 0.26	100.334
 0.27	100.863
 0.28	98.5952
 0.29	97.7787
 0.3	101.189
 0.31	102.264
 0.32	102.488
 0.33	105.034
 0.34	102.921
 0.35	99.877
 0.36	95.5358
 0.37	93.6209
 0.38	94.9207
 0.39	97.3893
 0.4	102.34
 0.41	98.7721
 0.42	102.796
 0.43	103.544
 0.44	101.475
 0.45	101.512
 0.46	100.071
 0.47	102.488
 0.48	100.203
 0.49	98.2088
 0.5	94.8049
