 0	98.758
 0.01	94.8714
 0.02	94.7793
 0.03	96.4585
 0.04	99.6575
 0.05	103.382
 0.06	105.257
 0.07	106.6
 0.08	106.412
 0.09	104.36
 0.1	98.6786
 0.11	97.7932
 0.12	103.524
 0.13	94.8777
 0.14	90.4086
 0.15	91.8438
 0.16	90.0318
 0.17	92.05
 0.18	90.3831
 0.19	90.6575
 0.2	88.4196
 0.21	92.9544
 0.22	92.3861
 0.23	96.5418
 0.24	96.8288
 0.25	97.1304
 0.26	96.8364
 0.27	97.831
 0.28	102.078
 0.29	101.341
 0.3	100.168
 0.31	98.3213
 0.32	96.0588
 0.33	98.2852
 0.34	98.2628
 0.35	100.547
 0.36	102.158
 0.37	108.343
 0.38	115.476
 0.39	115.799
 0.4	118.603
 0.41	121.969
 0.42	124.835
 0.43	131.745
 0.44	132.242
 0.45	132.161
 0.46	130.832
 0.47	133.17
 0.48	125.599
 0.49	122.009
 0.5	122.1
