 0	103.263
 0.01	103.635
 0.02	102.738
 0.03	101.197
 0.04	103.082
 0.05	105.175
 0.06	101.242
 0.07	102.745
 0.08	102.008
 0.09	99.7889
 0.1	102.998
 0.11	101.664
 0.12	103.458
 0.13	100.646
 0.14	103.202
 0.15	102.602
 0.16	102.284
 0.17	99.608
 0.18	94.7587
 0.19	96.4738
 0.2	96.9181
 0.21	99.044
 0.22	99.6673
 0.23	102.275
 0.24	105.634
 0.25	105.011
 0.26	107.609
 0.27	105.079
 0.28	100.722
 0.29	104.749
 0.3	103.746
 0.31	104.143
 0.32	107.744
 0.33	103.19
 0.34	103.958
 0.35	102.012
 0.36	104.298
 0.37	106.324
 0.38	106.779
 0.39	106.185
 0.4	103.972
 0.41	100.518
 0.42	102.576
 0.43	102.949
 0.44	104.669
 0.45	105.966
 0.46	101.882
 0.47	103.158
 0.48	102.27
 0.49	100.958
 0.5	100.253
