 0	96.6608
 0.01	96.6249
 0.02	100.642
 0.03	100.741
 0.04	99.8165
 0.05	99.8592
 0.06	97.2382
 0.07	97.1392
 0.08	94.3315
 0.09	95.922
 0.1	96.5099
 0.11	97.6201
 0.12	102.594
 0.13	99.8826
 0.14	99.8956
 0.15	103.784
 0.16	101.663
 0.17	103.247
 0.18	102.376
 0.19	102.106
 0.2	98.8538
 0.21	99.0126
 0.22	98.6571
 0.23	97.0478
 0.24	99.5342
 0.25	99.4337
 0.26	101.167
 0.27	97.0825
 0.28	97.1719
 0.29	95.1381
 0.3	95.4206
 0.31	99.0845
 0.32	96.6539
 0.33	96.4383
 0.34	95.9101
 0.35	95.3706
 0.36	96.0521
 0.37	93.7482
 0.38	94.8117
 0.39	97.4754
 0.4	93.8189
 0.41	91.3825
 0.42	94.3006
 0.43	93.2405
 0.44	92.9649
 0.45	91.8315
 0.46	88.0539
 0.47	89.6451
 0.48	87.2172
 0.49	87.6267
 0.5	88.7217
