 0	101.782
 0.01	99.9772
 0.02	98.6864
 0.03	98.3188
 0.04	94.2381
 0.05	92.784
 0.06	95.0322
 0.07	91.3465
 0.08	91.8243
 0.09	91.0453
 0.1	91.7543
 0.11	91.7413
 0.12	93.2728
 0.13	92.8088
 0.14	94.7264
 0.15	96.523
 0.16	94.188
 0.17	91.8694
 0.18	96.4892
 0.19	95.6447
 0.2	97.9107
 0.21	99.4113
 0.22	101.541
 0.23	96.1042
 0.24	95.3764
 0.25	92.2319
 0.26	91.3012
 0.27	92.131
 0.28	91.3495
 0.29	90.2437
 0.3	91.4933
 0.31	92.6931
 0.32	93.48
 0.33	97.4617
 0.34	96.3594
 0.35	102.98
 0.36	101.655
 0.37	99.7109
 0.38	101.361
 0.39	103.435
 0.4	101.994
 0.41	100.718
 0.42	100.689
 0.43	96.6681
 0.44	93.9955
 0.45	93.4237
 0.46	95.325
 0.47	97.1174
 0.48	93.0625
 0.49	91.2196
 0.5	92.4212
