 0	103.291
 0.01	108.775
 0.02	114.192
 0.03	115.875
 0.04	120.392
 0.05	119.163
 0.06	122.227
 0.07	118.621
 0.08	112.851
 0.09	112.666
 0.1	111.227
 0.11	112.227
 0.12	110.842
 0.13	112.138
 0.14	113.138
 0.15	114.288
 0.16	114.029
 0.17	116.115
 0.18	117.832
 0.19	118.229
 0.2	119.679
 0.21	122.509
 0.22	117.191
 0.23	116.044
 0.24	117.037
 0.25	114.663
 0.26	118.112
 0.27	119.063
 0.28	121.911
 0.29	124.443
 0.3	120.325
 0.31	122.22
 0.32	117.144
 0.33	117.034
 0.34	119.642
 0.35	119.033
 0.36	120.675
 0.37	120.362
 0.38	115.957
 0.39	114.814
 0.4	116.03
 0.41	115.105
 0.42	111.519
 0.43	109.72
 0.44	113.756
 0.45	119.654
 0.46	117.35
 0.47	118.536
 0.48	123.243
 0.49	119.997
 0.5	125.756
