 0	101.871
 0.01	99.0065
 0.02	97.9802
 0.03	95.3519
 0.04	91.875
 0.05	88.0244
 0.06	86.5089
 0.07	86.3714
 0.08	86.8004
 0.09	85.2637
 0.1	89.3721
 0.11	92.6126
 0.12	90.4496
 0.13	88.6913
 0.14	89.1193
 0.15	90.793
 0.16	91.5241
 0.17	95.5497
 0.18	97.1329
 0.19	97.3625
 0.2	98.6457
 0.21	99.0257
 0.22	100.848
 0.23	99.9058
 0.24	101.317
 0.25	100.928
 0.26	102.521
 0.27	102.391
 0.28	104.713
 0.29	104.079
 0.3	101.522
 0.31	100.743
 0.32	101.031
 0.33	106.533
 0.34	104.892
 0.35	110.312
 0.36	108.612
 0.37	108.219
 0.38	110.842
 0.39	109.677
 0.4	107.465
 0.41	108.104
 0.42	113.362
 0.43	112.955
 0.44	110.15
 0.45	106.032
 0.46	104.601
 0.47	103.932
 0.48	104.897
 0.49	105.423
 0.5	106.236
