 0	95.7509
 0.01	97.4332
 0.02	97.8653
 0.03	97.1924
 0.04	93.9929
 0.05	93.6346
 0.06	92.9565
 0.07	93.6509
 0.08	92.967
 0.09	93.6661
 0.1	92.8992
 0.11	93.1075
 0.12	92.8065
 0.13	95.2556
 0.14	93.3964
 0.15	92.1158
 0.16	90.471
 0.17	86.5885
 0.18	89.1443
 0.19	90.89
 0.2	91.7989
 0.21	94.7604
 0.22	95.2031
 0.23	93.4209
 0.24	94.4326
 0.25	93.3112
 0.26	90.5489
 0.27	92.7796
 0.28	88.4845
 0.29	91.6903
 0.3	93.4737
 0.31	90.285
 0.32	92.3452
 0.33	93.5652
 0.34	92.6557
 0.35	92.8825
 0.36	96.6027
 0.37	93.6565
 0.38	95.9507
 0.39	96.584
 0.4	94.1422
 0.41	94.0804
 0.42	99.4448
 0.43	98.8078
 0.44	101.769
 0.45	101.789
 0.46	104.684
 0.47	104.426
 0.48	107.432
 0.49	107.698
 0.5	107.812
