 0	99.0045
 0.01	99.5834
 0.02	98.5533
 0.03	98.9427
 0.04	98.906
 0.05	95.3449
 0.06	94.2969
 0.07	92.197
 0.08	89.9785
 0.09	91.2786
 0.1	90.5577
 0.11	90.7496
 0.12	88.9674
 0.13	88.5076
 0.14	91.3658
 0.15	87.3187
 0.16	84.0794
 0.17	84.4309
 0.18	81.9842
 0.19	80.0288
 0.2	80.2944
 0.21	83.9223
 0.22	81.2104
 0.23	76.8564
 0.24	76.8061
 0.25	78.7561
 0.26	78.8004
 0.27	75.9414
 0.28	77.5154
 0.29	77.3993
 0.3	76.1671
 0.31	76.7953
 0.32	78.4019
 0.33	79.9792
 0.34	78.4805
 0.35	77.384
 0.36	77.5208
 0.37	78.4619
 0.38	77.0053
 0.39	78.3061
 0.4	77.9751
 0.41	77.8067
 0.42	79.7847
 0.43	75.2732
 0.44	73.6059
 0.45	73.8767
 0.46	76.0969
 0.47	75.4874
 0.48	72.7667
 0.49	72.4688
 0.5	70.8458
