 0	99.7678
 0.01	101.575
 0.02	105.73
 0.03	103.56
 0.04	103.151
 0.05	106.394
 0.06	101.764
 0.07	106.834
 0.08	109.187
 0.09	107.724
 0.1	108.011
 0.11	109.2
 0.12	106.256
 0.13	109.92
 0.14	112.403
 0.15	116.052
 0.16	115.379
 0.17	118.226
 0.18	122.426
 0.19	123.35
 0.2	132.004
 0.21	132.532
 0.22	134.978
 0.23	142.196
 0.24	139.233
 0.25	142.069
 0.26	140.785
 0.27	141.009
 0.28	143.882
 0.29	144.441
 0.3	137.404
 0.31	139.567
 0.32	133.431
 0.33	134.509
 0.34	135.172
 0.35	139.413
 0.36	142.813
 0.37	137.871
 0.38	136.745
 0.39	135.933
 0.4	134.58
 0.41	128.101
 0.42	133.427
 0.43	137.425
 0.44	136.771
 0.45	134.499
 0.46	140.77
 0.47	132.885
 0.48	128.705
 0.49	125.095
 0.5	126.711
