 0	101.248
 0.01	102.309
 0.02	103.618
 0.03	108.034
 0.04	109.466
 0.05	112.194
 0.06	112.095
 0.07	108.448
 0.08	107.182
 0.09	107.406
 0.1	105.983
 0.11	100.106
 0.12	96.9269
 0.13	96.9547
 0.14	98.206
 0.15	97.4679
 0.16	93.4877
 0.17	96.8779
 0.18	97.1278
 0.19	97.5144
 0.2	97.2231
 0.21	94.6435
 0.22	94.446
 0.23	94.0561
 0.24	91.5838
 0.25	89.3547
 0.26	89.73
 0.27	90.6796
 0.28	90.3688
 0.29	85.7975
 0.3	85.9402
 0.31	89.1663
 0.32	90.9813
 0.33	93.4643
 0.34	93.7382
 0.35	95.2111
 0.36	97.2132
 0.37	94.9522
 0.38	95.8988
 0.39	93.0568
 0.4	96.2688
 0.41	94.8139
 0.42	90.3775
 0.43	92.4233
 0.44	92.819
 0.45	91.7174
 0.46	94.693
 0.47	95.9922
 0.48	97.1305
 0.49	92.9602
 0.5	94.2712
