 0	102.678
 0.01	95.1162
 0.02	94.3937
 0.03	94.451
 0.04	95.7501
 0.05	95.5511
 0.06	93.7261
 0.07	93.7503
 0.08	89.3127
 0.09	90.0608
 0.1	90.3359
 0.11	92.1506
 0.12	90.7238
 0.13	95.1674
 0.14	91.6226
 0.15	93.4827
 0.16	96.8046
 0.17	92.1728
 0.18	89.0071
 0.19	88.2918
 0.2	81.9917
 0.21	85.6253
 0.22	89.9277
 0.23	89.6256
 0.24	89.4708
 0.25	89.018
 0.26	89.6816
 0.27	90.38
 0.28	95.684
 0.29	96.7276
 0.3	96.8615
 0.31	99.2815
 0.32	97.3057
 0.33	95.9265
 0.34	93.7492
 0.35	96.3535
 0.36	96.941
 0.37	97.0398
 0.38	96.0052
 0.39	95.8467
 0.4	92.7246
 0.41	95.7727
 0.42	97.5885
 0.43	98.7273
 0.44	98.0653
 0.45	95.725
 0.46	97.5983
 0.47	97.8756
 0.48	99.2967
 0.49	100.566
 0.5	100.418
