#   BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
         152   -0.436473   -0.441055 0.000630937
         153   -0.433711   -0.441007 0.000628637
         154   -0.433763    -0.44096 0.000626312
         155   -0.453057   -0.441038 0.000627115
         156   -0.447486    -0.44108 0.000624456
         157   -0.445036   -0.441105 0.000620986
         158   -0.435902   -0.441072 0.000617929
         159   -0.433403   -0.441024 0.000615922
         160   -0.451791   -0.441091 0.000615738
         161   -0.437836   -0.441071 0.000612245
         162   -0.443902   -0.441088 0.000608715
         163   -0.441743   -0.441092 0.000604994
         164   -0.442692   -0.441102 0.000601384
         165   -0.443572   -0.441117 0.000597925
         166   -0.449756   -0.441169 0.000596584
         167   -0.434732   -0.441131 0.000594255
         168   -0.449146   -0.441178 0.000592631
         169   -0.453962   -0.441254 0.000593932
         170   -0.437446   -0.441231  0.00059086
         171    -0.41961   -0.441105 0.000600781
         172   -0.431197   -0.441047 0.000600044
         173   -0.448689   -0.441092 0.000598199
         174   -0.448234   -0.441133 0.000596168
         175   -0.437081   -0.441109  0.00059321
         176   -0.449981    -0.44116 0.000591978
         177   -0.425275    -0.44107 0.000595397
         178   -0.427416   -0.440993 0.000596973
         179   -0.446667   -0.441025 0.000594479
         180   -0.436185   -0.440998 0.000591784
         181   -0.441633   -0.441002 0.000588525
         182   -0.451344   -0.441059 0.000588029
         183   -0.450262   -0.441109 0.000586962
         184    -0.43464   -0.441074 0.000584824
         185   -0.429951   -0.441014 0.000584745
         186   -0.442428   -0.441021  0.00058165
         187   -0.445903   -0.441047 0.000579126
         188   -0.432542   -0.441002  0.00057781
         189   -0.432995    -0.44096 0.000576304
         190   -0.429784   -0.440901 0.000576264
         191   -0.440772     -0.4409 0.000573247
         192    -0.45336   -0.440965 0.000573923
         193   -0.441087   -0.440966  0.00057095
         194   -0.432355   -0.440921  0.00056973
         195   -0.435304   -0.440893 0.000567536
         196   -0.440054   -0.440888 0.000564656
         197   -0.444807   -0.440908  0.00056214
         198    -0.44785   -0.440943 0.000560393
         199   -0.441524   -0.440946 0.000557585
         200   -0.433207   -0.440907 0.000556138
         201    -0.43727   -0.440889 0.000553666
         202    -0.44975   -0.440933  0.00055266
         203   -0.436364   -0.440911 0.000550395
         204   -0.443552   -0.440924  0.00054785
         205   -0.436928   -0.440904 0.000545524
         206   -0.452283   -0.440959 0.000545665
         207   -0.439924   -0.440954 0.000543052
         208   -0.435523   -0.440928 0.000541068
         209   -0.428806    -0.44087  0.00054158
         210   -0.442397   -0.440878 0.000539049
         211   -0.439349    -0.44087 0.000536543
         212   -0.458024   -0.440951 0.000540079
         213   -0.443046   -0.440961 0.000537633
         214    -0.44241   -0.440968 0.000535163
         215    -0.44229   -0.440974  0.00053271
         216   -0.439839   -0.440969 0.000530269
         217    -0.43958   -0.440962 0.000527864
         218   -0.443082   -0.440972 0.000525532
         219   -0.448984   -0.441009 0.000524404
         220   -0.445421   -0.441029 0.000522404
         221   -0.447816   -0.441059 0.000520942
         222   -0.442639   -0.441067 0.000518644
         223   -0.441347   -0.441068  0.00051632
         224   -0.448234     -0.4411 0.000515005
         225   -0.439312   -0.441092 0.000512777
         226   -0.420825   -0.441002 0.000518291
         227   -0.435981    -0.44098 0.000516479
         228   -0.454308   -0.441038 0.000517512
         229   -0.429578   -0.440988 0.000517666
         230    -0.44853   -0.441021 0.000516453
         231   -0.445108   -0.441039  0.00051452
         232   -0.427718   -0.440981 0.000515496
         233   -0.439541   -0.440975 0.000513321
         234   -0.440117   -0.440972  0.00051114
         235    -0.44974   -0.441009 0.000510325
         236   -0.437088   -0.440992 0.000508433
         237   -0.430213   -0.440947 0.000508318
         238    -0.43666   -0.440929 0.000506501
         239   -0.442032   -0.440933 0.000504403
         240   -0.443102   -0.440942 0.000502382
         241   -0.447204   -0.440968 0.000500969
         242   -0.439617   -0.440963  0.00049893
         243   -0.446507   -0.440986 0.000497398
         244   -0.440681   -0.440984 0.000495361
         245    -0.44444   -0.440999  0.00049354
         246   -0.441691   -0.441001 0.000491542
         247   -0.445221   -0.441018 0.000489849
         248   -0.442585   -0.441025 0.000487914
         249   -0.440966   -0.441025 0.000485955
         250   -0.438489   -0.441014 0.000484117
         251   -0.434765   -0.440989 0.000482828
         252   -0.442958   -0.440997 0.000480975
         253   -0.439203    -0.44099 0.000479126
         254   -0.454846   -0.441045 0.000480335
         255     -0.4383   -0.441034 0.000478572
         256   -0.449041   -0.441065 0.000477724
         257   -0.448457   -0.441094  0.00047673
         258   -0.445442   -0.441111  0.00047518
         259   -0.443224   -0.441119 0.000473415
         260   -0.459815   -0.441191 0.000477024
         261   -0.443175   -0.441199 0.000475257
         262   -0.441062   -0.441198 0.000473443
         263   -0.435908   -0.441178  0.00047207
         264   -0.438186   -0.441167 0.000470418
         265   -0.445687   -0.441184 0.000468952
         266   -0.439202   -0.441176 0.000467248
         267   -0.441936   -0.441179 0.000465507
         268   -0.423272   -0.441112  0.00046854
         269   -0.443818   -0.441122 0.000466907
         270   -0.431019   -0.441085 0.000466674
         271    -0.44208   -0.441089 0.000464967
         272   -0.441788   -0.441091 0.000463264
         273     -0.4436     -0.4411 0.000461659
         274   -0.441799   -0.441103 0.000459981
         275   -0.443555   -0.441112 0.000458394
         276   -0.441306   -0.441112 0.000456734
         277   -0.453383   -0.441157 0.000457228
         278   -0.439113   -0.441149 0.000455643
         279   -0.432276   -0.441118 0.000455118
         280   -0.439761   -0.441113 0.000453519
         281   -0.435047   -0.441091 0.000452418
         282   -0.443679     -0.4411 0.000450907
         283   -0.435498   -0.441081 0.000449748
         284   -0.435501   -0.441061 0.000448593
         285   -0.441782   -0.441063 0.000447026
         286   -0.445619   -0.441079 0.000445747
         287   -0.435404    -0.44106 0.000444632
         288   -0.424011      -0.441 0.000447011
         289   -0.447197   -0.441022 0.000445979
         290   -0.438541   -0.441013 0.000444523
         291   -0.459623   -0.441077 0.000447572
         292    -0.44948   -0.441106 0.000446963
         293   -0.458321   -0.441165 0.000449283
         294   -0.442845    -0.44117 0.000447791
         295   -0.434751   -0.441149 0.000446802
         296   -0.427811   -0.441104 0.000447558
         297   -0.437466   -0.441091 0.000446219
         298   -0.441358   -0.441092 0.000444723
         299   -0.441448   -0.441094 0.000443237
         300   -0.433304   -0.441068 0.000442519
         301   -0.444853    -0.44108 0.000441228
         302    -0.43118   -0.441047 0.000440983
         303   -0.428748   -0.441007 0.000441392
         304   -0.429638   -0.440969 0.000441521
         305   -0.441179    -0.44097 0.000440074
         306   -0.443781   -0.440979 0.000438732
         307   -0.444049   -0.440989 0.000437417
         308   -0.444775   -0.441002 0.000436169
         309   -0.430506   -0.440968 0.000436078
         310   -0.442671   -0.440973 0.000434706
         311   -0.429072   -0.440935 0.000434989
         312   -0.442538    -0.44094 0.000433625
         313   -0.448742   -0.440965 0.000432956
         314   -0.444495   -0.440976 0.000431723
         315   -0.444657   -0.440988  0.00043051
         316     -0.4374   -0.440976 0.000429298
         317   -0.454998   -0.441021 0.000430216
         318   -0.445292   -0.441034 0.000429073
         319   -0.450357   -0.441063 0.000428722
