#     BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
         558    -4.71976    -7.56623    0.156882
         559    -4.59464    -7.56092    0.156692
         560    -4.52434    -7.55549    0.156506
         561     -4.5204    -7.55008     0.15632
         562    -4.55013    -7.54475    0.156133
         563    -4.57889    -7.53948    0.155945
         564    -4.59338    -7.53425    0.155756
         565    -4.58689    -7.52904    0.155567
         566    -4.55089    -7.52378    0.155381
         567    -4.48848    -7.51842      0.1552
         568    -4.42828    -7.51298    0.155022
         569    -4.41301    -7.50753    0.154845
         570    -4.46322    -7.50219    0.154665
         571    -4.55842    -7.49704     0.15448
         572    -4.66176    -7.49208     0.15429
         573    -4.74879    -7.48729    0.154095
         574    -4.81248    -7.48263    0.153897
         575    -4.85498    -7.47806    0.153697
         576    -4.88007    -7.47355    0.153496
         577    -4.89009    -7.46908    0.153296
         578    -4.88569    -7.46461    0.153096
         579    -4.86597    -7.46012    0.152897
         580    -4.83104    -7.45559      0.1527
         581    -4.78275    -7.45099    0.152507
         582    -4.72783    -7.44631    0.152317
         583    -4.67796    -7.44156    0.152129
         584    -4.64719    -7.43677    0.151944
         585      -4.645      -7.432    0.151759
         586    -4.67223    -7.42729    0.151573
         587    -4.72323    -7.42268    0.151385
         588    -4.78978    -7.41821    0.151194
         589    -4.86225    -7.41387    0.150999
         590    -4.93152    -7.40966    0.150802
         591    -4.99109    -7.40557    0.150603
         592    -5.03797    -7.40157    0.150401
         593    -5.06905    -7.39763    0.150199
         594    -5.07892    -7.39373    0.149997
         595     -5.0584    -7.38981    0.149796
         596    -4.99818    -7.38579    0.149599
         597    -4.89541    -7.38162    0.149406
         598    -4.76323    -7.37724     0.14922
         599    -4.63532    -7.37267    0.149041
         600    -4.55724    -7.36797    0.148867
         601     -4.5593     -7.3633    0.148693
         602    -4.63255    -7.35876    0.148515
         603    -4.73271    -7.35441    0.148332
         604    -4.81201     -7.3502    0.148146
         605    -4.84772    -7.34606    0.147959
         606    -4.84539    -7.34194    0.147773
         607    -4.82248    -7.33779    0.147587
         608    -4.80102    -7.33361    0.147404
         609    -4.81246    -7.32947     0.14722
         610    -4.88665    -7.32547    0.147033
         611    -5.02002     -7.3217    0.146841
         612     -5.1714    -7.31818    0.146643
         613    -5.29592    -7.31488    0.146441
         614    -5.37083    -7.31172    0.146236
         615    -5.39324     -7.3086    0.146032
         616    -5.36886    -7.30545    0.145829
         617    -5.30753    -7.30221    0.145628
         618    -5.22727    -7.29885    0.145431
         619    -5.15596    -7.29539    0.145238
         620     -5.1201    -7.29188    0.145046
         621    -5.12479    -7.28839    0.144854
         622     -5.1522    -7.28496    0.144662
         623    -5.17994    -7.28158    0.144469
         624    -5.19379    -7.27823    0.144276
         625     -5.1873    -7.27489    0.144084
         626    -5.15786    -7.27151    0.143894
         627    -5.10659    -7.26805    0.143706
         628    -5.03823     -7.2645    0.143521
         629    -4.96274    -7.26084    0.143339
         630    -4.90289     -7.2571    0.143161
         631    -4.89791    -7.25336    0.142983
         632    -4.96746    -7.24975    0.142802
         633    -5.07331    -7.24631    0.142618
         634    -5.15403    -7.24301    0.142431
         635      -5.178    -7.23976    0.142244
         636     -5.1435    -7.23646    0.142058
         637    -5.05686    -7.23304    0.141877
         638    -4.92435    -7.22942      0.1417
         639    -4.77169    -7.22557    0.141531
         640    -4.67201    -7.22158    0.141366
         641    -4.70617    -7.21766      0.1412
         642    -4.85703    -7.21398    0.141028
         643    -5.02923    -7.21058    0.140849
         644    -5.16013     -7.2074    0.140667
         645    -5.24231    -7.20435    0.140482
         646    -5.28887    -7.20139    0.140295
         647    -5.31167    -7.19847    0.140109
         648    -5.31617    -7.19556    0.139923
         649    -5.30252    -7.19265    0.139738
         650    -5.26799    -7.18968    0.139554
         651    -5.20801    -7.18664    0.139373
         652    -5.11927    -7.18347    0.139195
         653     -5.0081    -7.18014    0.139022
         654    -4.89876    -7.17665    0.138853
         655    -4.82494    -7.17306    0.138687
         656     -4.8045    -7.16945    0.138523
         657    -4.83335    -7.16589    0.138358
         658    -4.90335    -7.16246     0.13819
         659    -5.00071    -7.15917    0.138019
         660    -5.09086    -7.15604    0.137846
         661    -5.13262    -7.15298    0.137671
