#     BLOCK:   ACTUAL_KE:    KE_AVE:      ERROR:
        1342     19.6471     21.7556   0.0772292
        1343     19.6317     21.7541   0.0771879
        1344      19.604     21.7525    0.077147
        1345     19.5643     21.7508   0.0771068
        1346     19.5161     21.7492   0.0770674
        1347     19.4662     21.7475   0.0770288
        1348     19.4234     21.7458    0.076991
        1349     19.3955      21.744   0.0769536
        1350     19.3858     21.7423   0.0769164
        1351     19.3925     21.7405   0.0768792
        1352     19.4093     21.7388   0.0768416
        1353     19.4274     21.7371   0.0768038
        1354     19.4377     21.7354   0.0767659
        1355     19.4344     21.7337    0.076728
        1356     19.4203      21.732   0.0766904
        1357     19.4088     21.7303    0.076653
        1358     19.4172     21.7286   0.0766155
        1359     19.4534     21.7269   0.0765774
        1360      19.511     21.7253   0.0765384
        1361     19.5759     21.7237   0.0764985
        1362      19.636     21.7222   0.0764576
        1363     19.6855     21.7207   0.0764162
        1364     19.7231     21.7192   0.0763742
        1365     19.7505     21.7178   0.0763318
        1366     19.7697     21.7163   0.0762893
        1367      19.783     21.7149   0.0762466
        1368     19.7927     21.7135   0.0762038
        1369     19.8022     21.7121   0.0761609
        1370     19.8156     21.7107   0.0761179
        1371     19.8368     21.7094   0.0760746
        1372     19.8668      21.708    0.076031
        1373     19.9016     21.7067   0.0759871
        1374     19.9324     21.7054   0.0759427
        1375     19.9484     21.7041   0.0758982
        1376     19.9417     21.7029   0.0758539
        1377     19.9112     21.7016     0.07581
        1378     19.8674     21.7002   0.0757666
        1379      19.832     21.6989   0.0757238
        1380     19.8298     21.6975    0.075681
        1381     19.8672     21.6962   0.0756378
        1382     19.9197     21.6949    0.075594
        1383     19.9473     21.6936   0.0755499
        1384     19.9233     21.6924   0.0755062
        1385     19.8458      21.691   0.0754634
        1386     19.7402     21.6896   0.0754221
        1387     19.6572     21.6882    0.075382
        1388     19.6428     21.6867   0.0753421
        1389     19.6932     21.6853   0.0753015
        1390     19.7622     21.6839     0.07526
        1391     19.8121     21.6825   0.0752179
        1392     19.8365     21.6812   0.0751756
        1393     19.8504     21.6799   0.0751331
        1394      19.871     21.6786   0.0750904
        1395     19.9031     21.6773   0.0750474
        1396     19.9384     21.6761    0.075004
        1397     19.9657     21.6748   0.0749603
        1398     19.9793     21.6736   0.0749164
        1399     19.9786     21.6724   0.0748727
        1400     19.9648     21.6712   0.0748291
        1401       19.94       21.67   0.0747859
        1402     19.9063     21.6687   0.0747432
        1403     19.8666     21.6674   0.0747009
        1404     19.8247     21.6661   0.0746593
        1405     19.7847     21.6648   0.0746181
        1406     19.7501     21.6634   0.0745775
        1407     19.7228      21.662   0.0745372
        1408     19.7031     21.6606   0.0744973
        1409     19.6898     21.6592   0.0744575
        1410     19.6803     21.6578    0.074418
        1411     19.6718     21.6564   0.0743785
        1412     19.6601      21.655   0.0743393
        1413     19.6399     21.6536   0.0743004
        1414     19.6051     21.6521   0.0742619
        1415     19.5504     21.6507   0.0742243
        1416     19.4766     21.6491   0.0741878
        1417     19.3966     21.6475   0.0741524
        1418      19.335     21.6459   0.0741181
        1419     19.3116     21.6443   0.0740841
        1420     19.3251     21.6426   0.0740499
        1421      19.357      21.641   0.0740153
        1422     19.3911     21.6394   0.0739801
        1423     19.4224     21.6379   0.0739445
        1424     19.4543     21.6363   0.0739085
        1425     19.4882     21.6348    0.073872
        1426     19.5114     21.6333   0.0738352
        1427     19.4924     21.6318   0.0737987
        1428     19.3969     21.6303   0.0737636
        1429     19.2445     21.6286   0.0737309
        1430     19.1441     21.6269   0.0736998
        1431      19.165     21.6251   0.0736684
        1432     19.2416     21.6235   0.0736358
        1433     19.3234     21.6219   0.0736019
        1434     19.4141     21.6203   0.0735666
        1435     19.4878     21.6189   0.0735304
        1436     19.5113     21.6174   0.0734938
        1437     19.4925     21.6159   0.0734575
        1438     19.4706     21.6144   0.0734216
        1439     19.4792     21.6129   0.0733856
        1440     19.5217     21.6115    0.073349
        1441     19.5791     21.6101   0.0733116
        1442     19.6311     21.6087   0.0732736
        1443     19.6669     21.6073   0.0732352
        1444     19.6824      21.606   0.0731966
        1445     19.6776     21.6047   0.0731581
        1446     19.6573     21.6033   0.0731199
        1447     19.6299      21.602   0.0730821
        1448     19.6033     21.6006   0.0730447
        1449     19.5814     21.5992   0.0730076
        1450     19.5652     21.5978   0.0729707
        1451     19.5568     21.5964    0.072934
        1452     19.5579      21.595   0.0728972
        1453     19.5667     21.5936   0.0728604
        1454     19.5772     21.5922   0.0728235
        1455     19.5811     21.5908   0.0727866
        1456     19.5713     21.5894   0.0727498
        1457     19.5453      21.588   0.0727134
        1458     19.5129     21.5866   0.0726775
        1459      19.501     21.5852   0.0726417
        1460     19.5395     21.5838   0.0726055
        1461     19.6314     21.5824   0.0725681
        1462     19.7473     21.5812   0.0725293
        1463     19.8535       21.58   0.0724893
        1464     19.9331     21.5789   0.0724485
        1465     19.9843     21.5778   0.0724073
        1466       20.01     21.5767   0.0723658
        1467     20.0124     21.5757   0.0723243
        1468     19.9928     21.5746   0.0722831
        1469     19.9543     21.5735   0.0722423
        1470     19.9065     21.5723    0.072202
        1471      19.866     21.5712   0.0721623
        1472     19.8508       21.57   0.0721227
        1473     19.8667     21.5689    0.072083
        1474     19.9021     21.5677    0.072043
        1475     19.9383     21.5666   0.0720026
        1476     19.9691     21.5655    0.071962
        1477     20.0038     21.5645    0.071921
        1478     20.0491     21.5635   0.0718796
        1479     20.0888     21.5625    0.071838
        1480     20.0908     21.5615   0.0717963
        1481     20.0427     21.5604   0.0717551
        1482     19.9885     21.5594   0.0717146
        1483     20.0018     21.5583   0.0716739
        1484     20.0886     21.5573   0.0716324
        1485     20.1821     21.5564   0.0715902
        1486     20.2353     21.5555   0.0715475
        1487     20.2472     21.5546   0.0715048
        1488     20.2346     21.5538   0.0714623
        1489     20.2169     21.5529   0.0714199
        1490      20.213      21.552   0.0713777
        1491     20.2384     21.5511   0.0713352
        1492     20.2987     21.5502   0.0712923
        1493     20.3879     21.5495   0.0712488
        1494     20.4932     21.5487   0.0712047
        1495     20.5999     21.5481   0.0711599
        1496     20.6958     21.5475   0.0711146
        1497     20.7691      21.547    0.071069
        1498     20.8064     21.5465   0.0710233
        1499     20.7904      21.546   0.0709777
        1500     20.7033     21.5455   0.0709326
        1501      20.537     21.5448   0.0708885
        1502     20.3111      21.544   0.0708461
        1503     20.0832      21.543   0.0708056
        1504     19.9159     21.5419   0.0707668
        1505     19.8333     21.5408   0.0707289
        1506     19.8543     21.5397   0.0706908
        1507     20.0147     21.5387   0.0706511
        1508     20.2638     21.5378   0.0706093
        1509     20.4775     21.5371    0.070566
        1510     20.5955     21.5365    0.070522
        1511     20.6328     21.5359   0.0704779
        1512     20.6237     21.5353   0.0704339
        1513     20.5948     21.5347     0.07039
        1514     20.5604      21.534   0.0703465
        1515     20.5223     21.5333   0.0703032
        1516     20.4748     21.5326   0.0702603
        1517     20.4166     21.5319   0.0702179
        1518     20.3592     21.5311   0.0701759
        1519     20.3239     21.5303   0.0701342
        1520      20.328     21.5296   0.0700925
        1521     20.3708     21.5288   0.0700505
        1522     20.4296     21.5281   0.0700082
        1523     20.4704     21.5274   0.0699657
        1524      20.463     21.5267   0.0699233
        1525     20.3912     21.5259   0.0698814
        1526      20.263     21.5251   0.0698405
        1527     20.1267     21.5242   0.0698008
        1528      20.068     21.5232   0.0697616
        1529     20.1305     21.5223   0.0697219
        1530     20.2465     21.5215   0.0696813
        1531      20.312     21.5207   0.0696403
        1532     20.2896     21.5199   0.0695995
        1533      20.218      21.519   0.0695593
        1534     20.1677     21.5182   0.0695195
        1535     20.1781     21.5173   0.0694797
        1536      20.224     21.5165   0.0694395
        1537     20.2434     21.5156   0.0693993
        1538      20.183     21.5148   0.0693596
        1539     20.0206     21.5138   0.0693213
        1540     19.7802     21.5127   0.0692854
        1541     19.5378     21.5114   0.0692523
        1542     19.3799       21.51   0.0692212
        1543     19.3539     21.5086   0.0691905
        1544     19.4637     21.5073   0.0691583
        1545     19.6705     21.5061   0.0691238
        1546     19.9056      21.505   0.0690868
        1547     20.1031     21.5041   0.0690481
        1548     20.2262     21.5033   0.0690084
        1549     20.2687     21.5025   0.0689685
        1550     20.2401     21.5017   0.0689288
        1551     20.1579     21.5008   0.0688898
        1552     20.0497     21.4999   0.0688518
        1553     19.9546     21.4989   0.0688146
        1554     19.9065     21.4979    0.068778
        1555     19.9092     21.4969   0.0687413
        1556     19.9402     21.4959   0.0687044
        1557     19.9756     21.4949   0.0686672
        1558     20.0024     21.4939   0.0686298
        1559     20.0139      21.493   0.0685924
        1560     20.0029      21.492   0.0685551
        1561     19.9689      21.491   0.0685181
        1562     19.9349     21.4901   0.0684815
        1563     19.9469     21.4891   0.0684448
        1564     20.0289     21.4881   0.0684074
        1565      20.149     21.4873    0.068369
        1566     20.2555     21.4865   0.0683299
        1567     20.3196     21.4857   0.0682903
        1568     20.3336      21.485   0.0682507
        1569      20.294     21.4843   0.0682115
        1570     20.1932     21.4834    0.068173
        1571     20.0239     21.4825   0.0681359
        1572     19.7995     21.4814    0.068101
        1573     19.5922     21.4802   0.0680683
        1574      19.524      21.479   0.0680364
        1575     19.6306     21.4778   0.0680033
        1576     19.7979     21.4767   0.0679685
        1577     19.9142     21.4758   0.0679326
        1578     19.9647     21.4748   0.0678963
        1579      19.978     21.4738   0.0678599
        1580     19.9626     21.4729   0.0678237
        1581      19.916     21.4719    0.067788
        1582     19.8693     21.4709   0.0677527
        1583     19.8776     21.4699   0.0677174
        1584     19.9527     21.4689   0.0676814
        1585     20.0441      21.468   0.0676447
        1586     20.0951     21.4672   0.0676075
        1587      20.086     21.4663   0.0675705
        1588     20.0274     21.4654   0.0675341
        1589     19.9446     21.4644   0.0674983
        1590     19.8769     21.4634   0.0674633
        1591     19.8707     21.4624   0.0674283
        1592     19.9386     21.4615   0.0673927
        1593     20.0339     21.4606   0.0673564
        1594     20.0936     21.4597   0.0673196
        1595     20.0807     21.4589   0.0672829
        1596     19.9901     21.4579   0.0672471
        1597     19.8436     21.4569   0.0672126
        1598     19.6867     21.4558   0.0671796
        1599      19.578     21.4546   0.0671479
        1600     19.5644     21.4535   0.0671163
        1601     19.6488     21.4523   0.0670839
        1602     19.7862     21.4513     0.06705
        1603     19.9241     21.4503    0.067015
        1604     20.0322     21.4495    0.066979
        1605     20.0915     21.4486   0.0669426
        1606     20.0829     21.4478   0.0669064
        1607     19.9972     21.4469   0.0668708
        1608     19.8518     21.4459   0.0668366
        1609     19.7011     21.4448   0.0668038
        1610     19.6115     21.4436   0.0667721
        1611     19.6034     21.4425   0.0667404
        1612     19.6357     21.4414   0.0667084
        1613     19.6659     21.4403   0.0666761
        1614     19.6934     21.4392   0.0666436
        1615     19.7344     21.4381   0.0666107
        1616     19.7881     21.4371   0.0665773
        1617     19.8444     21.4361   0.0665434
        1618     19.9002     21.4352    0.066509
        1619     19.9533     21.4343   0.0664743
        1620     19.9967     21.4334   0.0664391
        1621     20.0221     21.4325   0.0664039
        1622     20.0259     21.4316   0.0663686
        1623       20.01     21.4308   0.0663335
        1624      19.979     21.4299   0.0662986
        1625     19.9381      21.429   0.0662642
        1626     19.8923      21.428   0.0662302
        1627     19.8457      21.427   0.0661966
        1628     19.8006      21.426   0.0661635
        1629     19.7572      21.425   0.0661308
        1630     19.7124      21.424   0.0660986
        1631     19.6614     21.4229   0.0660669
        1632     19.5996     21.4218   0.0660359
        1633      19.527     21.4206   0.0660056
        1634     19.4503     21.4194   0.0659762
        1635     19.3818     21.4182   0.0659476
        1636      19.333     21.4169   0.0659197
        1637     19.3079     21.4156    0.065892
        1638     19.3097     21.4143   0.0658643
        1639     19.3554     21.4131   0.0658361
        1640     19.4614     21.4119   0.0658067
        1641     19.6094     21.4108   0.0657758
        1642     19.7533     21.4098   0.0657434
        1643     19.8558     21.4088   0.0657102
        1644     19.9027     21.4079   0.0656766
        1645      19.894      21.407   0.0656432
        1646      19.838      21.406   0.0656102
        1647     19.7549      21.405    0.065578
        1648     19.6818      21.404   0.0655466
        1649     19.6609     21.4029   0.0655153
        1650     19.7078     21.4019   0.0654837
        1651     19.7986     21.4009   0.0654512
        1652     19.8937        21.4    0.065418
        1653     19.9658     21.3991   0.0653842
        1654     20.0036     21.3983   0.0653501
        1655     20.0064     21.3975    0.065316
        1656     19.9792     21.3966   0.0652822
        1657      19.931     21.3957   0.0652488
        1658     19.8742     21.3948   0.0652159
        1659     19.8211     21.3938   0.0651834
        1660     19.7795     21.3929   0.0651514
        1661     19.7498     21.3919   0.0651197
        1662     19.7259     21.3909   0.0650882
        1663      19.703     21.3899    0.065057
        1664     19.6903     21.3888   0.0650259
        1665     19.7082     21.3878   0.0649947
        1666     19.7631     21.3869    0.064963
        1667     19.8329     21.3859   0.0649307
        1668     19.8876      21.385    0.064898
        1669     19.9123     21.3841   0.0648651
        1670     19.9104     21.3833   0.0648323
        1671     19.8969     21.3824   0.0647996
        1672     19.8919     21.3815    0.064767
        1673     19.9115     21.3806   0.0647342
        1674     19.9585     21.3798   0.0647011
        1675     20.0218     21.3789   0.0646676
        1676      20.086     21.3782   0.0646336
        1677     20.1411     21.3774   0.0645993
        1678     20.1834     21.3767   0.0645647
        1679     20.2125      21.376     0.06453
        1680     20.2285     21.3753   0.0644952
        1681     20.2294     21.3747   0.0644604
        1682     20.2111      21.374   0.0644258
        1683      20.167     21.3733   0.0643915
        1684     20.0922     21.3725   0.0643578
        1685      19.993     21.3717   0.0643248
        1686     19.9014     21.3708   0.0642925
        1687      19.867     21.3699   0.0642606
        1688     19.9102      21.369   0.0642283
        1689     19.9937     21.3682   0.0641955
        1690     20.0629     21.3675   0.0641621
        1691     20.0901     21.3667   0.0641286
        1692     20.0802     21.3659   0.0640952
        1693     20.0606     21.3652    0.064062
        1694     20.0617     21.3644   0.0640288
        1695     20.0931     21.3637   0.0639954
        1696     20.1389     21.3629   0.0639618
        1697     20.1786     21.3622   0.0639279
        1698     20.2042     21.3616   0.0638939
        1699     20.2182     21.3609   0.0638598
        1700     20.2227     21.3602   0.0638258
        1701     20.2108     21.3595   0.0637918
        1702     20.1636     21.3588   0.0637582
        1703     20.0577     21.3581   0.0637254
        1704     19.8908     21.3572   0.0636938
        1705     19.7221     21.3562   0.0636636
        1706     19.6714     21.3553    0.063634
        1707      19.815     21.3544   0.0636031
        1708     20.0866     21.3536   0.0635702
        1709     20.3471      21.353   0.0635357
        1710       20.51     21.3525   0.0635005
        1711     20.5631     21.3521    0.063465
        1712     20.5327     21.3516   0.0634298
        1713     20.4571     21.3511   0.0633949
        1714     20.3771     21.3505   0.0633605
        1715     20.3264     21.3499   0.0633263
        1716     20.3196     21.3493   0.0632923
        1717     20.3474     21.3487   0.0632581
        1718     20.3849     21.3482   0.0632238
        1719     20.4033     21.3476   0.0631894
        1720      20.379      21.347   0.0631551
        1721     20.3016     21.3464   0.0631214
        1722     20.1953     21.3458   0.0630883
        1723     20.1321     21.3451   0.0630556
        1724     20.1666     21.3444   0.0630227
        1725     20.2563     21.3438   0.0629893
        1726     20.3144     21.3432   0.0629557
        1727     20.2991     21.3426   0.0629221
        1728     20.2172     21.3419   0.0628891
        1729     20.0973     21.3412   0.0628568
        1730     19.9756     21.3404   0.0628254
        1731     19.8921     21.3396   0.0627947
        1732     19.8814     21.3387   0.0627641
        1733     19.9485     21.3379    0.062733
        1734       20.06     21.3372   0.0627012
        1735     20.1708     21.3365   0.0626686
        1736     20.2532     21.3359   0.0626356
        1737     20.3004     21.3353   0.0626024
        1738     20.3165     21.3347   0.0625691
        1739     20.3091     21.3341   0.0625359
        1740     20.2854     21.3335   0.0625029
        1741     20.2515     21.3329   0.0624701
        1742      20.213     21.3322   0.0624375
        1743     20.1757     21.3316   0.0624052
        1744     20.1464     21.3309   0.0623731
        1745     20.1309     21.3302   0.0623412
        1746     20.1305     21.3295   0.0623093
        1747     20.1397     21.3288   0.0622773
        1748     20.1463     21.3282   0.0622454
        1749     20.1362     21.3275   0.0622135
        1750     20.0977     21.3268   0.0621819
        1751     20.0263      21.326   0.0621509
        1752     19.9273     21.3252   0.0621205
        1753     19.8105     21.3244   0.0620911
        1754     19.6694     21.3234   0.0620629
        1755     19.4988     21.3224   0.0620362
        1756     19.3845     21.3213   0.0620107
        1757     19.4477     21.3202   0.0619846
        1758     19.6201     21.3193   0.0619568
        1759     19.7478     21.3184   0.0619281
        1760     19.7912     21.3175    0.061899
        1761     19.7815     21.3166     0.06187
        1762     19.7457     21.3157   0.0618413
        1763     19.6951     21.3148    0.061813
        1764     19.6414     21.3139   0.0617853
        1765     19.6034     21.3129   0.0617578
        1766     19.5959     21.3119   0.0617305
        1767     19.6163      21.311   0.0617031
        1768     19.6485       21.31   0.0616753
        1769      19.677     21.3091   0.0616474
        1770     19.6946     21.3082   0.0616193
        1771     19.7013     21.3073   0.0615912
        1772     19.7002     21.3064   0.0615631
        1773     19.6951     21.3055   0.0615351
        1774     19.6892     21.3046   0.0615071
        1775     19.6845     21.3036   0.0614792
        1776     19.6823     21.3027   0.0614514
        1777     19.6825     21.3018   0.0614236
        1778     19.6843     21.3009   0.0613958
        1779     19.6858        21.3    0.061368
        1780     19.6844     21.2991   0.0613402
        1781     19.6769     21.2982   0.0613125
        1782     19.6606     21.2973    0.061285
        1783     19.6352     21.2963   0.0612577
        1784     19.6047     21.2954   0.0612307
        1785     19.5783     21.2944    0.061204
        1786      19.569     21.2934   0.0611773
        1787     19.5882     21.2925   0.0611506
        1788     19.6373     21.2916   0.0611234
        1789     19.7043     21.2907   0.0610956
        1790     19.7678     21.2898   0.0610674
        1791     19.8074      21.289   0.0610389
        1792     19.8109     21.2882   0.0610104
        1793     19.7768     21.2873   0.0609822
        1794     19.7177     21.2865   0.0609545
        1795     19.6613     21.2856   0.0609273
        1796     19.6374     21.2846   0.0609003
        1797     19.6542     21.2837   0.0608731
        1798     19.6893     21.2828   0.0608457
        1799     19.7088      21.282   0.0608182
        1800     19.6885     21.2811   0.0607909
        1801     19.6236     21.2802   0.0607641
        1802     19.5338     21.2792   0.0607381
        1803     19.4648     21.2782   0.0607127
        1804     19.4655     21.2772   0.0606874
        1805     19.5417     21.2762   0.0606614
        1806     19.6459     21.2753   0.0606345
        1807     19.7248     21.2745    0.060607
        1808     19.7593     21.2736   0.0605793
        1809     19.7642     21.2728   0.0605516
        1810     19.7677      21.272   0.0605238
        1811     19.7837     21.2711    0.060496
        1812     19.8002     21.2703    0.060468
        1813     19.7948     21.2695   0.0604402
        1814     19.7594     21.2687   0.0604126
        1815     19.7087     21.2678   0.0603854
        1816     19.6702     21.2669   0.0603586
        1817     19.6615     21.2661   0.0603318
        1818     19.6766     21.2652    0.060305
        1819     19.6938     21.2643    0.060278
        1820     19.6937     21.2635   0.0602511
        1821     19.6692     21.2626   0.0602243
        1822     19.6291     21.2617   0.0601979
        1823     19.5959     21.2608   0.0601719
        1824     19.5914     21.2599   0.0601458
        1825     19.6155      21.259   0.0601196
        1826     19.6458     21.2581   0.0600932
        1827     19.6555     21.2572   0.0600667
        1828     19.6241     21.2563   0.0600405
        1829     19.5331     21.2554    0.060015
        1830     19.3657     21.2543   0.0599911
        1831     19.1438     21.2532   0.0599694
        1832     18.9926     21.2519   0.0599494
        1833     19.0582     21.2507   0.0599286
        1834     19.2927     21.2497   0.0599055
        1835     19.5346     21.2487   0.0598801
        1836     19.7061     21.2479   0.0598534
        1837     19.8065     21.2471    0.059826
        1838     19.8531     21.2464   0.0597982
        1839      19.858     21.2456   0.0597705
        1840     19.8271     21.2448    0.059743
        1841     19.7646      21.244   0.0597159
        1842     19.6815     21.2432   0.0596895
        1843     19.5998     21.2423   0.0596638
        1844     19.5411     21.2414   0.0596386
        1845     19.5081     21.2404   0.0596136
        1846     19.4866     21.2395   0.0595889
        1847     19.4691     21.2385   0.0595644
        1848     19.4659     21.2376   0.0595399
        1849     19.4913     21.2366   0.0595151
        1850      19.543     21.2357     0.05949
        1851     19.5996     21.2348   0.0594644
        1852     19.6352     21.2339   0.0594386
        1853     19.6347     21.2331   0.0594128
        1854     19.5986     21.2322   0.0593873
        1855     19.5409     21.2313   0.0593623
        1856     19.4826     21.2303   0.0593378
        1857      19.442     21.2294   0.0593136
        1858      19.424     21.2284   0.0592897
        1859     19.4183     21.2274   0.0592658
        1860     19.4145     21.2265   0.0592419
        1861     19.4234     21.2255    0.059218
        1862     19.4659     21.2246   0.0591937
        1863     19.5377     21.2236   0.0591689
        1864     19.6046     21.2228   0.0591435
        1865     19.6342     21.2219   0.0591179
        1866     19.6144     21.2211   0.0590925
        1867     19.5502     21.2202   0.0590677
        1868     19.4582     21.2192   0.0590436
        1869      19.365     21.2182   0.0590203
        1870     19.3009     21.2172   0.0589977
        1871     19.2858     21.2162   0.0589752
        1872     19.3181     21.2152   0.0589524
        1873     19.3778     21.2142   0.0589291
        1874     19.4426     21.2132   0.0589052
        1875      19.498     21.2123   0.0588809
        1876     19.5392     21.2114   0.0588562
        1877     19.5669     21.2106   0.0588314
        1878     19.5842     21.2097   0.0588065
        1879     19.5955     21.2088   0.0587814
        1880     19.6053      21.208   0.0587564
        1881     19.6166     21.2071   0.0587312
        1882     19.6292     21.2063    0.058706
        1883     19.6393     21.2055   0.0586807
        1884      19.641     21.2046   0.0586554
        1885     19.6269     21.2038   0.0586303
        1886     19.5905     21.2029   0.0586054
        1887      19.532      21.202   0.0585811
        1888     19.4683     21.2011   0.0585572
        1889     19.4339     21.2002   0.0585337
        1890     19.4551     21.1993     0.05851
        1891     19.5184     21.1984   0.0584858
        1892     19.5819     21.1975   0.0584612
        1893     19.6104     21.1967   0.0584363
        1894     19.5918     21.1958   0.0584116
        1895     19.5358      21.195   0.0583873
        1896     19.4726     21.1941   0.0583636
        1897     19.4423     21.1931   0.0583401
        1898     19.4662     21.1922   0.0583165
        1899     19.5227     21.1913   0.0582924
        1900     19.5661     21.1905    0.058268
        1901     19.5766     21.1896   0.0582435
        1902     19.5887     21.1888    0.058219
        1903     19.6545      21.188    0.058194
        1904     19.7752     21.1873   0.0581682
        1905     19.9041     21.1866   0.0581415
        1906     20.0044      21.186   0.0581143
        1907     20.0703     21.1854   0.0580868
        1908     20.1111     21.1848   0.0580591
        1909     20.1363     21.1843   0.0580313
        1910     20.1515     21.1837   0.0580034
        1911     20.1585     21.1832   0.0579755
        1912     20.1578     21.1826   0.0579477
        1913     20.1511     21.1821   0.0579199
        1914     20.1426     21.1816   0.0578922
        1915     20.1375      21.181   0.0578645
        1916     20.1399     21.1805   0.0578369
        1917     20.1509     21.1799   0.0578092
        1918     20.1709     21.1794   0.0577815
        1919     20.2021     21.1789   0.0577536
        1920     20.2473     21.1784   0.0577256
        1921     20.3057      21.178   0.0576973
        1922     20.3691     21.1775   0.0576688
        1923     20.4233     21.1772   0.0576401
        1924     20.4549     21.1768   0.0576114
        1925      20.457     21.1764   0.0575827
        1926     20.4323      21.176   0.0575541
        1927     20.3896     21.1756   0.0575257
        1928      20.337     21.1752   0.0574975
        1929     20.2755     21.1747   0.0574696
        1930     20.2031     21.1742    0.057442
        1931     20.1288     21.1737   0.0574148
        1932     20.0807     21.1731   0.0573879
        1933     20.0928     21.1725   0.0573609
        1934     20.1719      21.172   0.0573336
        1935     20.2864     21.1716   0.0573058
        1936     20.3915     21.1712   0.0572776
        1937     20.4612     21.1708   0.0572492
        1938     20.4954     21.1704   0.0572207
        1939     20.5105     21.1701   0.0571922
        1940     20.5257     21.1698   0.0571637
        1941     20.5505     21.1695   0.0571351
        1942     20.5788     21.1691   0.0571065
        1943      20.593     21.1689   0.0570779
        1944     20.5671     21.1685   0.0570494
        1945     20.4614     21.1682   0.0570212
        1946     20.2338     21.1677   0.0569939
        1947     19.9226     21.1671   0.0569682
        1948     19.7466     21.1663   0.0569437
        1949     19.8567     21.1657   0.0569184
        1950     20.0692     21.1651    0.056892
        1951      20.193     21.1646    0.056865
        1952     20.2122     21.1641    0.056838
        1953     20.1804     21.1636   0.0568111
        1954     20.1471     21.1631   0.0567844
        1955     20.1395     21.1626   0.0567578
        1956     20.1585      21.162   0.0567311
        1957      20.185     21.1615   0.0567043
        1958     20.1942     21.1611   0.0566775
        1959     20.1715     21.1606   0.0566508
        1960     20.1267       21.16   0.0566244
        1961     20.0934     21.1595   0.0565981
        1962     20.1024     21.1589   0.0565718
        1963     20.1487     21.1584   0.0565453
        1964     20.2006     21.1579   0.0565187
        1965     20.2327     21.1575   0.0564919
        1966     20.2386      21.157   0.0564651
        1967      20.222     21.1565   0.0564383
        1968     20.1872      21.156   0.0564118
        1969     20.1352     21.1555   0.0563856
        1970     20.0651      21.155   0.0563596
        1971     19.9803     21.1544   0.0563342
        1972     19.8972     21.1537   0.0563092
        1973     19.8438     21.1531   0.0562846
        1974     19.8343     21.1524   0.0562601
        1975     19.8476     21.1517   0.0562355
        1976      19.843     21.1511   0.0562109
        1977     19.7924     21.1504   0.0561867
        1978     19.7029     21.1497    0.056163
        1979     19.6255     21.1489   0.0561399
        1980     19.6276     21.1481   0.0561168
        1981     19.7182     21.1474   0.0560931
        1982     19.8325     21.1467   0.0560688
        1983     19.9033     21.1461    0.056044
        1984     19.9011     21.1455   0.0560193
        1985      19.826     21.1448    0.055995
        1986      19.709     21.1441   0.0559715
        1987     19.6197     21.1433   0.0559485
        1988     19.6221     21.1426   0.0559256
        1989     19.7043     21.1418   0.0559022
        1990     19.8029     21.1412   0.0558782
        1991     19.8765     21.1405   0.0558537
        1992     19.9198     21.1399    0.055829
        1993     19.9432     21.1393   0.0558042
        1994     19.9586     21.1387   0.0557794
        1995      19.974     21.1381   0.0557545
        1996     19.9924     21.1376   0.0557295
        1997     20.0122      21.137   0.0557045
        1998     20.0296     21.1364   0.0556793
        1999     20.0388     21.1359   0.0556542
        2000     20.0288     21.1353   0.0556291
        2001     19.9771     21.1348   0.0556043
        2002     19.8468     21.1341   0.0555803
        2003     19.6024     21.1334   0.0555578
        2004     19.3114     21.1324   0.0555375
        2005      19.243     21.1315   0.0555178
        2006     19.5084     21.1307    0.055496
        2007     19.8334       21.13   0.0554721
        2008     20.0289     21.1295   0.0554472
        2009      20.107      21.129   0.0554219
        2010     20.1198     21.1285   0.0553966
        2011     20.1012      21.128   0.0553715
        2012     20.0693     21.1274   0.0553464
        2013     20.0379     21.1269   0.0553216
        2014     20.0193     21.1264   0.0552969
        2015     20.0163     21.1258   0.0552722
        2016     20.0118     21.1253   0.0552475
        2017     19.9742     21.1247   0.0552231
        2018     19.8898     21.1241   0.0551991
        2019     19.8057     21.1234   0.0551756
        2020     19.8077     21.1228   0.0551521
        2021     19.9075     21.1222   0.0551281
        2022     20.0285     21.1216   0.0551035
        2023     20.1111     21.1211   0.0550785
        2024       20.15     21.1206   0.0550534
        2025     20.1653     21.1202   0.0550282
        2026     20.1808     21.1197    0.055003
        2027     20.2104     21.1193   0.0549777
        2028     20.2455     21.1188   0.0549523
        2029     20.2576     21.1184   0.0549269
        2030     20.2194      21.118   0.0549016
        2031     20.1281     21.1175   0.0548767
        2032     20.0113     21.1169   0.0548524
        2033     19.9103     21.1163   0.0548286
        2034     19.8505     21.1157   0.0548052
        2035     19.8296     21.1151   0.0547819
        2036      19.844     21.1145   0.0547586
        2037     19.9136     21.1139   0.0547349
        2038     20.0413     21.1133   0.0547106
        2039     20.1819     21.1129   0.0546856
        2040     20.2883     21.1125   0.0546603
        2041      20.348     21.1121   0.0546348
        2042     20.3704     21.1117   0.0546093
        2043     20.3673     21.1114   0.0545838
        2044     20.3436      21.111   0.0545583
        2045     20.2939     21.1106   0.0545331
        2046     20.2013     21.1102   0.0545083
        2047      20.046     21.1096   0.0544841
        2048     19.8415      21.109   0.0544611
        2049     19.6858     21.1083   0.0544389
        2050     19.7009     21.1076   0.0544167
