#     BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
         319    -5.42669    -5.42719   0.0102842
         320    -5.43901    -5.42723   0.0102521
         321    -5.35382      -5.427   0.0102227
         322    -5.30191    -5.42661   0.0101983
         323    -5.33965    -5.42634   0.0101703
         324    -5.38728    -5.42622   0.0101396
         325    -5.40421    -5.42615   0.0101087
         326    -5.42008    -5.42614   0.0100777
         327    -5.40079    -5.42606   0.0100472
         328    -5.38133    -5.42592   0.0100175
         329    -5.35834    -5.42572  0.00998912
         330    -5.40111    -5.42564  0.00995912
         331    -5.43122    -5.42566  0.00992905
         332    -5.43751    -5.42569  0.00989921
         333    -5.38435    -5.42557  0.00987026
         334    -5.43186    -5.42559  0.00984073
         335    -5.44908    -5.42566   0.0098116
         336    -5.40542     -5.4256  0.00978258
         337    -5.45593    -5.42569  0.00975397
         338    -5.49395    -5.42589   0.0097272
         339    -5.49588     -5.4261   0.0097007
         340    -5.39318      -5.426  0.00967265
         341    -5.36337    -5.42582  0.00964603
         342    -5.35635    -5.42561  0.00961996
         343    -5.37275    -5.42546  0.00959315
         344    -5.25946    -5.42498  0.00957739
         345    -5.35575    -5.42478  0.00955173
         346    -5.32359    -5.42448   0.0095286
         347     -5.2758    -5.42406  0.00951077
         348    -5.31221    -5.42373  0.00948887
         349    -5.29599    -5.42337  0.00946874
         350    -5.27854    -5.42295  0.00945072
         351    -5.29245    -5.42258  0.00943111
         352    -5.23667    -5.42205  0.00941909
         353    -5.21477    -5.42147   0.0094107
         354    -5.18058    -5.42079  0.00940868
         355    -5.21822    -5.42022  0.00939947
         356    -5.25722    -5.41976  0.00938421
         357    -5.30772    -5.41944  0.00936317
         358    -5.39931    -5.41939  0.00933718
         359    -5.28806    -5.41902  0.00931834
         360    -5.24631    -5.41854  0.00930479
         361     -5.2675    -5.41812  0.00928842
         362    -5.20836    -5.41754  0.00928082
         363    -5.35546    -5.41737  0.00925683
         364     -5.4043    -5.41734  0.00923147
         365     -5.4213    -5.41735  0.00920618
         366    -5.34371    -5.41715  0.00918323
         367    -5.29643    -5.41682  0.00916409
         368    -5.32871    -5.41658  0.00914232
         369    -5.46085     -5.4167  0.00911833
         370    -5.39025    -5.41663  0.00909397
         371    -5.36944     -5.4165  0.00907034
         372    -5.32744    -5.41626  0.00904912
         373    -5.26091    -5.41584  0.00903444
         374    -5.31963    -5.41559  0.00901394
         375     -5.3029    -5.41529  0.00899492
         376    -5.38342     -5.4152  0.00897139
         377     -5.5242    -5.41549  0.00895225
         378    -5.49944    -5.41571  0.00893132
         379    -5.39758    -5.41566  0.00890789
         380    -5.41272    -5.41566  0.00888445
         381    -5.34499    -5.41547  0.00886307
         382    -5.28085    -5.41512  0.00884687
         383    -5.41498    -5.41512  0.00882377
         384    -5.46082    -5.41524  0.00880159
         385    -5.35517    -5.41508  0.00878011
         386    -5.33257    -5.41487  0.00875997
         387    -5.29037    -5.41455  0.00874324
         388    -5.34507    -5.41437  0.00872254
         389    -5.32597    -5.41414  0.00870307
         390    -5.31434    -5.41388  0.00868452
         391    -5.26043    -5.41349  0.00867117
         392     -5.2525    -5.41308  0.00865877
         393    -5.30144     -5.4128   0.0086414
         394    -5.38754    -5.41273   0.0086197
         395    -5.33512    -5.41254  0.00860012
         396    -5.32303    -5.41231  0.00858137
         397    -5.27672    -5.41197  0.00856655
