#     BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
         151    -5.73917    -6.08551   0.0280363
         152    -5.74088    -6.08324   0.0279434
         153    -5.74251    -6.08102   0.0278494
         154    -5.74406    -6.07883   0.0277544
         155    -5.74554    -6.07668   0.0276585
         156    -5.74695    -6.07456   0.0275618
         157    -5.74829    -6.07249   0.0274645
         158    -5.74956    -6.07044   0.0273666
         159    -5.75076    -6.06843   0.0272683
         160    -5.75191    -6.06645   0.0271695
         161    -5.75298    -6.06451   0.0270704
         162    -5.75401    -6.06259   0.0269711
         163    -5.75497     -6.0607   0.0268716
         164    -5.75588    -6.05884   0.0267719
         165    -5.75673    -6.05701   0.0266722
         166    -5.75754    -6.05521   0.0265725
         167     -5.7583    -6.05343   0.0264728
         168    -5.75901    -6.05168   0.0263731
         169    -5.75968    -6.04995   0.0262736
         170     -5.7603    -6.04825   0.0261742
         171    -5.76088    -6.04657   0.0260751
         172    -5.76142    -6.04491   0.0259761
         173    -5.76192    -6.04327   0.0258774
         174    -5.76239    -6.04166    0.025779
         175    -5.76281    -6.04006   0.0256809
         176     -5.7632    -6.03849   0.0255831
         177    -5.76356    -6.03694   0.0254857
         178    -5.76389     -6.0354   0.0253886
         179    -5.76418    -6.03389    0.025292
         180    -5.76445    -6.03239   0.0251957
         181    -5.76469    -6.03091   0.0250999
         182     -5.7649    -6.02945   0.0250045
         183     -5.7651    -6.02801   0.0249095
         184    -5.76527    -6.02658   0.0248151
         185    -5.76543    -6.02517    0.024721
         186    -5.76558    -6.02377   0.0246275
         187    -5.76571    -6.02239   0.0245344
         188    -5.76584    -6.02103   0.0244419
         189    -5.76596    -6.01968   0.0243498
         190    -5.76608    -6.01834   0.0242582
         191     -5.7662    -6.01702    0.024167
         192    -5.76632    -6.01572   0.0240764
         193    -5.76646    -6.01442   0.0239863
         194     -5.7666    -6.01315   0.0238966
         195    -5.76676    -6.01188   0.0238075
         196    -5.76693    -6.01063   0.0237188
         197    -5.76711     -6.0094   0.0236306
         198    -5.76731    -6.00818   0.0235428
         199    -5.76753    -6.00697   0.0234556
         200    -5.76776    -6.00577   0.0233688
         201    -5.76801    -6.00459   0.0232824
         202    -5.76826    -6.00342   0.0231965
         203    -5.76853    -6.00226   0.0231111
         204    -5.76881    -6.00112   0.0230261
         205    -5.76908    -5.99998   0.0229416
         206    -5.76936    -5.99886   0.0228576
         207    -5.76964    -5.99776   0.0227739
         208     -5.7699    -5.99666   0.0226908
         209    -5.77015    -5.99558   0.0226081
         210    -5.77038    -5.99451   0.0225258
         211    -5.77058    -5.99344   0.0224441
         212    -5.77076    -5.99239   0.0223628
         213     -5.7709    -5.99135   0.0222819
         214      -5.771    -5.99032   0.0222016
         215    -5.77105     -5.9893   0.0221218
         216    -5.77106    -5.98829   0.0220424
         217    -5.77102    -5.98729   0.0219636
         218    -5.77092     -5.9863   0.0218852
         219    -5.77076    -5.98532   0.0218074
         220    -5.77055    -5.98434   0.0217301
         221    -5.77027    -5.98337   0.0216534
         222    -5.76994    -5.98241   0.0215772
         223    -5.76954    -5.98146   0.0215015
         224    -5.76909    -5.98051   0.0214264
         225    -5.76858    -5.97957   0.0213519
         226    -5.76802    -5.97863   0.0212779
         227     -5.7674     -5.9777   0.0212045
         228    -5.76673    -5.97677   0.0211317
         229    -5.76602    -5.97585   0.0210594
         230    -5.76527    -5.97494   0.0209878
         231    -5.76448    -5.97403   0.0209167
         232    -5.76367    -5.97312   0.0208462
         233    -5.76283    -5.97222   0.0207762
         234    -5.76197    -5.97132   0.0207069
         235    -5.76111    -5.97042    0.020638
         236    -5.76023    -5.96953   0.0205698
         237    -5.75936    -5.96865   0.0205021
         238     -5.7585    -5.96776    0.020435
         239    -5.75765    -5.96688   0.0203684
         240    -5.75682    -5.96601   0.0203023
         241    -5.75602    -5.96514   0.0202368
         242    -5.75526    -5.96427   0.0201717
         243    -5.75455    -5.96341   0.0201072
         244    -5.75389    -5.96255   0.0200431
         245    -5.75328    -5.96169   0.0199795
         246    -5.75274    -5.96085   0.0199163
         247    -5.75227       -5.96   0.0198536
         248    -5.75187    -5.95916   0.0197912
         249    -5.75157    -5.95833   0.0197293
         250    -5.75135     -5.9575   0.0196677
         251    -5.75123    -5.95668   0.0196065
         252    -5.75122    -5.95586   0.0195457
         253    -5.75131    -5.95505   0.0194851
         254    -5.75152    -5.95425   0.0194249
         255    -5.75185    -5.95346   0.0193649
         256     -5.7523    -5.95267   0.0193052
         257    -5.75287     -5.9519   0.0192458
         258    -5.75358    -5.95113   0.0191865
         259    -5.75441    -5.95037   0.0191275
         260    -5.75537    -5.94962   0.0190686
         261    -5.75647    -5.94888   0.0190099
         262    -5.75769    -5.94815   0.0189513
         263    -5.75904    -5.94743   0.0188929
         264    -5.76052    -5.94672   0.0188346
         265    -5.76213    -5.94602   0.0187764
         266    -5.76385    -5.94534   0.0187183
         267    -5.76568    -5.94467   0.0186603
         268    -5.76762    -5.94401   0.0186023
         269    -5.76966    -5.94336   0.0185445
         270     -5.7718    -5.94272   0.0184867
         271    -5.77402     -5.9421   0.0184289
         272    -5.77631    -5.94149   0.0183713
         273    -5.77868    -5.94089   0.0183136
         274    -5.78109    -5.94031   0.0182561
         275    -5.78356    -5.93974   0.0181986
         276    -5.78607    -5.93918   0.0181412
         277     -5.7886    -5.93864   0.0180838
         278    -5.79115    -5.93811   0.0180266
         279    -5.79371    -5.93759   0.0179694
         280    -5.79626    -5.93709   0.0179123
         281    -5.79881     -5.9366   0.0178553
         282    -5.80134    -5.93612   0.0177984
         283    -5.80384    -5.93565   0.0177417
         284     -5.8063    -5.93519   0.0176851
         285    -5.80872    -5.93475   0.0176286
         286    -5.81109    -5.93432   0.0175722
         287     -5.8134     -5.9339   0.0175161
         288    -5.81565    -5.93349     0.01746
         289    -5.81783    -5.93308   0.0174042
         290    -5.81994    -5.93269   0.0173486
         291    -5.82197    -5.93231   0.0172931
         292    -5.82391    -5.93194   0.0172379
         293    -5.82578    -5.93158   0.0171829
         294    -5.82755    -5.93123   0.0171281
         295    -5.82923    -5.93088   0.0170735
         296    -5.83082    -5.93054   0.0170192
         297    -5.83232    -5.93021   0.0169651
         298    -5.83371    -5.92989   0.0169112
         299    -5.83501    -5.92957   0.0168576
         300    -5.83621    -5.92926   0.0168043
         301    -5.83731    -5.92895   0.0167513
         302    -5.83831    -5.92865   0.0166985
         303     -5.8392    -5.92836    0.016646
         304    -5.83999    -5.92807   0.0165938
         305    -5.84068    -5.92778   0.0165418
         306    -5.84126     -5.9275   0.0164902
         307    -5.84175    -5.92722   0.0164388
         308    -5.84213    -5.92694   0.0163878
         309    -5.84241    -5.92667    0.016337
         310    -5.84259     -5.9264   0.0162866
         311    -5.84267    -5.92613   0.0162365
         312    -5.84265    -5.92586   0.0161866
         313    -5.84253     -5.9256   0.0161371
         314    -5.84232    -5.92533   0.0160879
         315    -5.84202    -5.92507    0.016039
         316    -5.84162     -5.9248   0.0159904
         317    -5.84114    -5.92454   0.0159421
         318    -5.84056    -5.92427   0.0158942
         319     -5.8399    -5.92401   0.0158466
         320    -5.83915    -5.92374   0.0157993
         321    -5.83833    -5.92348   0.0157523
         322    -5.83742    -5.92321   0.0157056
         323    -5.83643    -5.92294   0.0156593
         324    -5.83537    -5.92267   0.0156133
         325    -5.83423     -5.9224   0.0155676
         326    -5.83303    -5.92213   0.0155223
         327    -5.83175    -5.92185   0.0154773
         328    -5.83041    -5.92157   0.0154326
         329    -5.82901    -5.92129   0.0153883
         330    -5.82755    -5.92101   0.0153443
         331    -5.82602    -5.92072   0.0153006
         332    -5.82445    -5.92043   0.0152572
